month,n,sr_max,sr_max_code,rf,mean_mu,sd_mu,mean_idio_sd,sr_ew,sr_orth,prov
414,450,0.4031863998350926,0.4203103480047712,-0.3522848963040528,0.0034928616822011657,0.001575650216318039,0.06637969935455011,0.06177936593892613,0.39842512841959077,kp_vy_oracle_vym3_s009@c3aaea0+dirty
415,451,0.404857367294103,0.42305258862324635,-0.39759633882993695,0.0034204045640493556,0.0015045593656975726,0.06605421156591709,0.05986187871289323,0.4004073467473781,kp_vy_oracle_vym3_s009@c3aaea0+dirty
416,451,0.4190355769556499,0.4355893691321507,-0.2782339334792584,0.0035651756197950277,0.0015335125291266313,0.06599465357497937,0.06290841650614945,0.4142865504542034,kp_vy_oracle_vym3_s009@c3aaea0+dirty
417,450,0.41365600806053426,0.4319236527178215,-0.3473444173893045,0.003524460380496599,0.0015422068811580096,0.06603922815180559,0.06201903103343987,0.4089803574675072,kp_vy_oracle_vym3_s009@c3aaea0+dirty
418,449,0.407098427907424,0.4255491199207656,-0.33188966617144217,0.0033301971980479474,0.0014800740965748925,0.06606260137059065,0.05773550658182289,0.4029835496449407,kp_vy_oracle_vym3_s009@c3aaea0+dirty
419,449,0.410859767425696,0.42727238730364087,-0.2639787212256962,0.0033048746236816703,0.0014650736117477977,0.0658976223645867,0.057181116817188786,0.4068612396980524,kp_vy_oracle_vym3_s009@c3aaea0+dirty
420,448,0.41293794930510724,0.43177788528314814,-0.35712183062964087,0.0032004398890492407,0.0014196776128052354,0.06592993876643212,0.05485447562499028,0.4092783117637858,kp_vy_oracle_vym3_s009@c3aaea0+dirty
421,446,0.41378656772350797,0.43606752030503476,-0.3239409746512469,0.003182880489252435,0.0013850857713224127,0.0657342382290345,0.05435832607160482,0.4102005558444483,kp_vy_oracle_vym3_s009@c3aaea0+dirty
422,445,0.411267387105321,0.43072506515160935,-0.2866004639708385,0.0031565983306385643,0.0013973268537716276,0.06595098390094734,0.053811043639427195,0.407731817839709,kp_vy_oracle_vym3_s009@c3aaea0+dirty
423,445,0.4186860137996738,0.43638282998260397,-0.25882494253473853,0.00314504762306506,0.0013974160177077392,0.06577553786368913,0.05361976179759559,0.41523836443208106,kp_vy_oracle_vym3_s009@c3aaea0+dirty
424,446,0.41099362175179394,0.4303642141502826,-0.2665541934758107,0.0030494490114408124,0.0013748979642700919,0.06585569548162934,0.05167657938054707,0.40773188281538975,kp_vy_oracle_vym3_s009@c3aaea0+dirty
425,446,0.41705370533216646,0.4381598612857323,-0.17295465175801486,0.003013600922569947,0.0013760312925206245,0.06590573786180315,0.05086355118940234,0.41394044534412505,kp_vy_oracle_vym3_s009@c3aaea0+dirty
426,447,0.41267875541570365,0.4312781381088191,-0.13208926290934137,0.003092510016535654,0.0014066542537782406,0.06597024677210996,0.052496944109970516,0.4093260632192492,kp_vy_oracle_vym3_s009@c3aaea0+dirty
427,447,0.4148516880943304,0.432301506178506,-0.1778954069385787,0.0031266705765698437,0.0014637271579929759,0.06625226065251504,0.05341644661927938,0.41139835481596815,kp_vy_oracle_vym3_s009@c3aaea0+dirty
428,445,0.4254020404092765,0.4426084004952463,-0.2493629862711989,0.003122856517354307,0.0014068141682579854,0.0659821068923474,0.053245620200745615,0.4220566311691047,kp_vy_oracle_vym3_s009@c3aaea0+dirty
429,445,0.4030583429362475,0.4257667141158409,-0.27843080359636385,0.003013689739851374,0.0013673725334715447,0.06614260528860355,0.051009035293286355,0.3998175910699302,kp_vy_oracle_vym3_s009@c3aaea0+dirty
430,443,0.4123294561978085,0.43523603678194595,-0.40389710603702944,0.002978125096933303,0.0013584406090972393,0.06605572386429089,0.05035328286816196,0.40924335957078073,kp_vy_oracle_vym3_s009@c3aaea0+dirty
431,442,0.41469795565017825,0.43827042453450127,-0.43572311427978844,0.00306280999636671,0.0013879856758508948,0.06599298507264938,0.05208931516582031,0.4114135360753132,kp_vy_oracle_vym3_s009@c3aaea0+dirty
432,442,0.41983812766343753,0.44427886974317876,-0.5139732337799406,0.003041106430587002,0.001377148021650784,0.06586149792226367,0.05162875413956068,0.4166515632827239,kp_vy_oracle_vym3_s009@c3aaea0+dirty
433,442,0.4337704021050277,0.45910722555887645,-0.5776135169643823,0.0031155921879380253,0.001384696020336478,0.06568917574113932,0.053070745481341136,0.4305116232071001,kp_vy_oracle_vym3_s009@c3aaea0+dirty
434,443,0.41776486430696824,0.437127003197152,-0.5504234756025004,0.0031061928821229617,0.001372389210750726,0.06575582382328048,0.052908164944670155,0.4144010230822399,kp_vy_oracle_vym3_s009@c3aaea0+dirty
435,445,0.4349286822319868,0.4544041375971877,-0.5681531272103721,0.0030392809775218106,0.0013131367538559788,0.06545920253292688,0.05138802154899348,0.4318821944342377,kp_vy_oracle_vym3_s009@c3aaea0+dirty
436,444,0.4413285295584284,0.45780765326852524,-0.5758284861332766,0.0030766481826164423,0.0013462844097505268,0.06549785883811435,0.05226354995686453,0.4382229938605583,kp_vy_oracle_vym3_s009@c3aaea0+dirty
437,445,0.43004274316639507,0.44793231370757813,-0.5518299029522745,0.003130965249025032,0.00136044229290136,0.06575233948168163,0.05339641977851035,0.42671487354545673,kp_vy_oracle_vym3_s009@c3aaea0+dirty
438,446,0.43010815650162776,0.4468661164961348,-0.46312732812251456,0.0032693664844602953,0.00139730477671988,0.06571082542522634,0.05630204532635908,0.42640720676519683,kp_vy_oracle_vym3_s009@c3aaea0+dirty
439,447,0.42081400062642743,0.43751667418133533,-0.3903246743040112,0.003148554664499586,0.0013917314245825067,0.06589015666737588,0.05388466202184358,0.41734981289322576,kp_vy_oracle_vym3_s009@c3aaea0+dirty
440,447,0.42538698109394785,0.4380202735916477,-0.5000372209971424,0.0032113597941034527,0.0014078368191479658,0.06593165359540006,0.05520781056807967,0.4217892617605405,kp_vy_oracle_vym3_s009@c3aaea0+dirty
441,447,0.41511084516927615,0.4289415412019929,-0.5186021324094422,0.003165111281659838,0.0013676664749099113,0.06582500542684086,0.054143713024791006,0.41156466334834896,kp_vy_oracle_vym3_s009@c3aaea0+dirty
442,447,0.4389527246498875,0.45182208139081576,-0.40152092420197505,0.0033109585045840127,0.0014201216414001813,0.06560347262131717,0.057300513687189206,0.4351966746296945,kp_vy_oracle_vym3_s009@c3aaea0+dirty
443,446,0.4165643186707827,0.42930245388822275,-0.3949030854079627,0.003226075955565878,0.001400722980936571,0.06584860762182106,0.05564620756242121,0.41283087478236574,kp_vy_oracle_vym3_s009@c3aaea0+dirty
444,447,0.42991047107444746,0.4415304109191638,-0.3591024451377686,0.0033648253209986184,0.0014713423017499595,0.0658352797096147,0.058711321762101414,0.4258826056983313,kp_vy_oracle_vym3_s009@c3aaea0+dirty
445,446,0.43004445111442724,0.4478545210879368,-0.3776960931608625,0.0033688135816038697,0.0014401259243655787,0.06557706828121183,0.05872513592908199,0.4260159484625192,kp_vy_oracle_vym3_s009@c3aaea0+dirty
446,445,0.4282189466079748,0.4495178727535954,-0.3711449334220401,0.0031914136433521412,0.0013918178655297454,0.06573042437535054,0.05494793683956342,0.4246789263327284,kp_vy_oracle_vym3_s009@c3aaea0+dirty
447,446,0.43151304548456176,0.4507355562726371,-0.4119909507429545,0.0032582581578613564,0.0014190523213145091,0.06560728495033175,0.056400878214643756,0.4278112309885967,kp_vy_oracle_vym3_s009@c3aaea0+dirty
448,445,0.4236642011607661,0.4458979541063381,-0.434192201384191,0.003177343068965154,0.001393854118946173,0.0656319431047171,0.05473292263042692,0.4201138685231919,kp_vy_oracle_vym3_s009@c3aaea0+dirty
449,447,0.4288812623042392,0.4509651089142387,-0.4430517139750817,0.003179194285677818,0.0014151976598419866,0.06577286683378845,0.05486449713840544,0.4253575250414967,kp_vy_oracle_vym3_s009@c3aaea0+dirty
450,449,0.43163007630831507,0.4540050779501643,-0.45433610551584447,0.0032182108949497744,0.0014251006275237176,0.06583882423458055,0.05566255849946872,0.4280259365449892,kp_vy_oracle_vym3_s009@c3aaea0+dirty
451,450,0.4262238825338083,0.44470210335140226,-0.44532903391509526,0.0034632992752749955,0.0015251110160430024,0.06598943558486835,0.06107355377921278,0.4218255789671499,kp_vy_oracle_vym3_s009@c3aaea0+dirty
