month,n,sr_max,sr_max_code,rf,mean_mu,sd_mu,mean_idio_sd,prov
314,500,0.22616662707771543,0.22616662707771543,0.09144544011878622,0.0033257371481463563,0.0007745707338352055,0.1626048524129387,gs_bx_oracle_g28_s003@20d5509+dirty
315,500,0.29575156404277425,0.2957515640427754,0.048412291827592706,0.003617456114388078,0.0008465531882985861,0.16659774337669292,gs_bx_oracle_g28_s003@20d5509+dirty
316,500,0.30294266783018353,0.3029426678301826,0.04303314829119352,0.0036240178191373528,0.0008492611855518696,0.16693657366010153,gs_bx_oracle_g28_s003@20d5509+dirty
317,500,0.28799975088561725,0.28799975088561747,0.053791435363991884,0.0036120527178591373,0.0008453395402215604,0.16742735389919694,gs_bx_oracle_g28_s003@20d5509+dirty
318,500,0.30934966992926083,0.30934966992926055,0.03765400475479434,0.003625612626474107,0.0008588477597961251,0.16784104883683806,gs_bx_oracle_g28_s003@20d5509+dirty
319,500,0.2878636033786128,0.2878636033786131,0.053791435363991884,0.0036003562842173765,0.0008490603745121679,0.16661282333808575,gs_bx_oracle_g28_s003@20d5509+dirty
320,500,0.2544938524906128,0.25449385249061257,0.07530800950958869,0.0034945268175908383,0.0008179784467908257,0.16503933378130928,gs_bx_oracle_g28_s003@20d5509+dirty
321,500,0.2543919656479481,0.2543919656479478,0.07530800950958869,0.003491315566246144,0.0008177473244450392,0.16514405703626955,gs_bx_oracle_g28_s003@20d5509+dirty
322,500,0.2797825793291763,0.27978257932917566,0.05917057890039106,0.0035847947084148186,0.000832696171347327,0.1667505171548907,gs_bx_oracle_g28_s003@20d5509+dirty
323,500,0.23551231344037654,0.23551231344037646,0.08606629658238704,0.0033951400658919924,0.0007946688290805237,0.1648726714150173,gs_bx_oracle_g28_s003@20d5509+dirty
324,500,0.19428618444592624,0.19428618444592607,0.10758287072798377,0.0030628739884001445,0.0007226739889842415,0.16294003017427802,gs_bx_oracle_g28_s003@20d5509+dirty
325,500,0.19437781475508356,0.19437781475508364,0.10758287072798377,0.003060347714755195,0.0007219913547170864,0.16248311941150367,gs_bx_oracle_g28_s003@20d5509+dirty
326,500,0.17199956725303833,0.1719995672530381,0.1183411578007822,0.0028192129248327705,0.0006675265694546916,0.1616791153982877,gs_bx_oracle_g28_s003@20d5509+dirty
327,500,0.18324618927070746,0.18324618927070713,0.11296201426438303,0.0029495231693307217,0.0007016580464226287,0.1625503059467789,gs_bx_oracle_g28_s003@20d5509+dirty
328,500,0.16040909742364798,0.1604090974236478,0.12372030133718138,0.0026792367302150553,0.000635732556154811,0.1616696292686745,gs_bx_oracle_g28_s003@20d5509+dirty
