month,method,P,kappa,mat,mn,stdev,sharpe,xret,hjd
785,rff_lev,3600,1.0,1,0.14747646203143644,0.3385703256795934,0.43558590592786045,-0.15360541509323444,0.4851605712268283
785,rff_lev_ens,36,0.001,-1,0.34722727724997304,0.49825944025918356,0.6968804787107558,0.36261624665297887,0.3181090203794838
785,rff_lev_ens,36,0.01,-1,0.30701115540664575,0.4387328263604055,0.6997679155980125,0.1844499964973969,0.3164543546626272
785,rff_lev_ens,36,0.1,-1,0.2272976265768017,0.36666995402930735,0.6198970602282677,-0.030317998800062976,0.37525013608730357
785,rff_lev_ens,36,1.0,-1,0.1457617682239758,0.3397491352017447,0.4290276357507775,-0.14894430879412945,0.4888867545037673
785,rff_lev_ens,360,0.001,-1,0.4969434848338078,0.66193779122921,0.7507404644641759,0.3116014399817559,0.33496181991416396
785,rff_lev_ens,360,0.01,-1,0.39577472316643914,0.5459394353865885,0.7249425440134851,0.16811127574579213,0.30687237528042566
785,rff_lev_ens,360,0.1,-1,0.25385295807393726,0.39202589017597755,0.6475413089681004,-0.052023479798302276,0.35415402974888666
785,rff_lev_ens,360,1.0,-1,0.1509754919748085,0.33822702473931454,0.44637323729873896,-0.15531767245881817,0.4789744584970328
785,rff_lev_ens,3600,0.001,-1,0.4946932920719834,0.6412044596557986,0.7715063184955653,0.253263614634731,0.31021235116513995
785,rff_lev_ens,3600,0.01,-1,0.3799696346254886,0.5182193715644435,0.7332215958627807,0.14400069830894424,0.2967232940567022
785,rff_lev_ens,3600,0.1,-1,0.24428387071963162,0.3807085715121378,0.6416558202232212,-0.05567735463412055,0.3597802074829204
785,rff_lev_ens,3600,1.0,-1,0.14814579109159098,0.33858062769534863,0.43754951988833524,-0.15590595494691728,0.4840267576911531
786,ff,6,0.0,0,0.26398272536037604,0.44683486512570647,0.5907836338735803,0.09384832035506485,0.38361201500360376
786,fm,6,0.0,0,0.32155182064692567,0.4831169623455538,0.6655775841232683,0.05449819007223233,0.3359231211172523
786,linrank,6,0.0,0,0.29531966169454793,0.4588863752370069,0.6435572673998446,-0.11999970519840507,0.34938027431620117
786,linrank,6,0.001,0,0.2138863639548251,0.3733596631617657,0.5728695010691459,-0.3609722143747643,0.3996012765961887
786,linrank,6,0.01,0,0.15968282931702232,0.3327687214595562,0.47986129410431905,-0.37749933503619454,0.4590971590702282
786,linrank,6,0.1,0,0.08805085276750156,0.24913730761583272,0.35342299236561997,-0.2399566866693506,0.535949834927903
786,linrank,6,1.0,0,0.03275665753650446,0.10473610694618858,0.3127542018850692,-0.08622263346314571,0.5887585253819542
