method,P,kappa,sharpe,hjd,real_sr,t_vs_fm,prov
ew,1,0.0,0.04844119383355772,0.41842275198176077,0.10903017450065776,-55.641002137833844,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
ff,6,0.0,0.2665115266396635,0.35740188413364377,0.2629718329052675,6.536049783760357,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
fm,6,0.0,0.2522365855033491,0.36320423178413924,0.1846475457904906,,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev,11,0.0,0.2872305714635124,0.33345360615643677,0.26664978374907805,17.25670464650642,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev,11,1e-07,0.2872092401556236,0.3334032316035273,0.26713935533249544,17.26345370097611,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev,11,1e-06,0.2869470818045095,0.3331117481588218,0.27103693193036166,17.26082896182789,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev,11,1e-05,0.28327816216496254,0.33474589093043317,0.28742774023596446,15.351141858868763,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev,11,0.0001,0.2786046567543364,0.3372902449068649,0.29778380615741984,11.373944099210265,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev,11,0.001,0.29128593474557235,0.3194051839776194,0.29584344487499975,13.834321428947083,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev,11,0.01,0.27797379426135244,0.3310011078180051,0.26900025100323693,5.8588836403884414,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev,11,0.1,0.2302672059331132,0.36385747833715104,0.21934662778084357,-3.8999652760694836,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev,11,1.0,0.15504664552858705,0.40136703720836536,0.14671414072500366,-13.863824095019531,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev,11,10.0,0.12405417464971646,0.41240339720249175,0.10442415238088172,-19.424944068646546,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev,11,100.0,0.10220717720705552,0.419075574827913,0.03662048701866957,-26.303617707572624,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev,11,1000.0,0.0968591899224252,0.4207624504222494,0.020619608813762538,-27.708087355457625,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev_m,11,0.0,0.2872305714634992,0.33345360615645653,0.26664978374911796,17.25670464653402,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev_m,11,1e-07,0.28723416490373305,0.33344743838277774,0.26665018785303174,17.258412326253037,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev_m,11,1e-06,0.2872664798111326,0.3333919896043906,0.2666538176755167,17.27376249988389,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev_m,11,1e-05,0.28758706277536544,0.33284351005570734,0.26668941724320244,17.425395870721413,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev_m,11,0.0001,0.2905490183050301,0.3279138949147126,0.26698047725867097,18.76257605779514,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev_m,11,0.001,0.30461637321358476,0.3081143358119712,0.26638465645254306,21.841323513323843,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev_m,11,0.01,0.2873359200494932,0.3242149062830011,0.2514321229789631,8.515589323388099,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev_m,11,0.1,0.23380982162451017,0.3617232455418376,0.22263570898707155,-3.294957656163063,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev_m,11,1.0,0.16298510691313448,0.3987088783047176,0.1500020268952211,-12.397119134881626,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev_m,11,10.0,0.1350311687932591,0.4105690343305057,0.11322556081505566,-19.750089678687047,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev_m,11,100.0,0.0710689887889545,0.4175839776514399,0.06891182950376105,-63.79561511653996,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev_m,11,1000.0,0.05109320503902899,0.41893644483154896,0.06798521058282649,-57.20529335244816,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev_m,11,10000.0,0.04871489824425841,0.41909493315589064,0.06830244839460464,-55.80590237127358,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linlev_m,11,100000.0,0.048468658086314884,0.4191111220853016,0.06833994333592323,-55.6575821048824,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank,6,0.0,0.2782951634853802,0.3396683373958669,0.2600487134497123,14.59702548752622,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank,6,1e-07,0.27829216152343256,0.33964065223624895,0.26002651397701715,14.596360439829883,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank,6,1e-06,0.27826475349413876,0.33939441845315627,0.25982655857945597,14.590049830458511,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank,6,1e-05,0.27795364733432437,0.3372039525317218,0.2578128416720056,14.495681444031481,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank,6,0.0001,0.27241735371319115,0.33072096196857903,0.23751883337717647,11.40126294217326,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank,6,0.001,0.22749573861291075,0.3578154466097848,0.14478735828979958,-12.073318151530684,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank,6,0.01,0.1976030218638776,0.3802289322274696,0.07912390980253091,-25.90938721293172,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank,6,0.1,0.16472588229360505,0.39560056296362317,0.059432767279699816,-21.495071173633036,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank,6,1.0,0.15332041708396094,0.40980534511664024,0.0551286208562759,-21.734553240561723,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank,6,10.0,0.15203899220009584,0.4193487560845731,0.05421746382192923,-21.774438176153755,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank,6,100.0,0.15190934891710714,0.42084386024556697,0.054111803136436466,-21.77861591470908,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank,6,1000.0,0.15189636934741055,0.42100155433510134,0.05410105645174848,-21.779035712428353,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank_m,6,0.0,0.27829516348538014,0.3396683373958671,0.26004871344971275,14.597025487526135,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank_m,6,1e-07,0.2782968864352811,0.3396651782199139,0.2600490851804021,14.598196642978564,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank_m,6,1e-06,0.278312387216234,0.33963675992024744,0.2600524281156719,14.608734755092486,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank_m,6,1e-05,0.2784668255096876,0.33935398554007046,0.26008559697635814,14.713889592707345,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank_m,6,0.0001,0.2799557499033961,0.3366618077083067,0.2603921666713713,15.742928854513407,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank_m,6,0.001,0.2904967056256653,0.31940831355528004,0.26164899612148346,23.8732968299694,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank_m,6,0.01,0.29519602613529455,0.3124079034445596,0.24852935246352287,21.952899582295142,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank_m,6,0.1,0.2673755626976331,0.3411125597459684,0.22555160705153054,5.8459337249206005,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank_m,6,1.0,0.2125814865952366,0.3946501927164078,0.1763517717610376,-14.43195819174391,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank_m,6,10.0,0.09472459852832668,0.41608720056751786,0.08863064727840514,-59.55935915154017,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank_m,6,100.0,0.05353502054756949,0.41880320240872293,0.07050713268619255,-58.26028409176495,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank_m,6,1000.0,0.048953221849309864,0.419081879485443,0.06856180896024971,-55.90300553824078,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank_m,6,10000.0,0.04849242053277583,0.41910981961297034,0.06836594718364611,-55.667183755355715,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
linrank_m,6,100000.0,0.048446316739887994,0.419112614347908,0.06834634935974276,-55.64362009475427,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
mkt_est,1,0.0,0.04844119383355772,0.41911292488693375,0.06834416968628435,-55.641002137833844,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,36,1e-07,0.24356919598268284,0.47025230572482485,0.13150346324644477,-2.060631251299825,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,36,1e-06,0.24491869623709933,0.46524399937855737,0.13296372979112714,-1.766149563157824,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,36,1e-05,0.25124723325175435,0.44341105494454086,0.14722899335783665,-0.26205950820673596,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,36,0.0001,0.2644707340637325,0.3975508692375816,0.1904935475307474,3.7671309896398926,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,36,0.001,0.289257986787947,0.32380059247988385,0.23935501099464532,11.514026767591009,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,36,0.01,0.26876533631775645,0.33166902907677054,0.23790177198890974,7.022206293137117,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,36,0.1,0.23230100906044582,0.3637035618019946,0.2137888994696023,-8.516946632202574,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,36,1.0,0.1669002211353944,0.40543665631634856,0.1456240055958717,-23.562497582516087,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,36,10.0,0.07508103739253567,0.41752447920059055,0.08047753381250433,-66.80746692293262,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,36,100.0,0.05126776645771542,0.4189515025267022,0.0697386254097712,-57.441925639529124,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,36,1000.0,0.04872494055849427,0.4190967564436539,0.06860808491661449,-55.82057401964316,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,360,1e-07,0.10155106724030867,1.827513724026384,0.09514345437096026,-33.604773982419935,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,360,1e-06,0.1541161687499564,1.1314015766132854,0.13457267082380606,-23.199040608515546,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,360,1e-05,0.22344594957322506,0.6404629649133159,0.14356617652223566,-6.415171664442387,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,360,0.0001,0.2788191456113956,0.4037372673959643,0.19078518417053264,7.012046930610121,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,360,0.001,0.30032255108822425,0.3139274495586785,0.253954338547807,13.495895552644248,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,360,0.01,0.2752935762587604,0.3276110538862132,0.24748960551106897,7.814743107277006,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,360,0.1,0.24019976783068697,0.36175721344038503,0.22507730802029813,-4.8440286984313365,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,360,1.0,0.16714819004801154,0.4063714291985712,0.14717513942942698,-22.44773693891573,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,360,10.0,0.07260396518298977,0.4176781010877176,0.07990028224051897,-67.16846258768751,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,360,100.0,0.050975294734287996,0.41896763774976553,0.0696677244753187,-57.247802379220836,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,360,1000.0,0.04869541743966309,0.4190983779082913,0.06860085952048361,-55.80108909481985,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,3600,1e-07,0.1561466460073545,1.246987046017756,0.10505388895311502,-19.930228382867423,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,3600,1e-06,0.18426835123907573,0.9903537334202644,0.13578941225651195,-14.630421603016444,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,3600,1e-05,0.24211227532491017,0.6168720176412419,0.14779111538495854,-2.2945841181715694,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,3600,0.0001,0.2882985339319016,0.39416299060189164,0.18041426912954747,9.65221441877672,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,3600,0.001,0.3017217558831005,0.31295307014603696,0.2465851981365207,14.081786133450876,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,3600,0.01,0.27338661502635186,0.32899543808602477,0.2453133131475903,7.215299104235595,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,3600,0.1,0.23699409145786718,0.3626747748364492,0.22384939335879214,-5.924624559763162,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,3600,1.0,0.16635634903763213,0.40623447419152775,0.14808266966651032,-22.57456775029928,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,3600,10.0,0.07309607401581993,0.41765373618769663,0.08024559764208904,-67.16360746621025,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,3600,100.0,0.05103493764521043,0.41896506943468487,0.0697065683356268,-57.314445692878635,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff,3600,1000.0,0.048701448570402664,0.419098119900349,0.068604845272338,-55.80775301586641,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,36,1e-07,0.26174679115169736,0.42678116801523236,0.14234580353361204,2.102027887488162,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,36,1e-06,0.26255217201523157,0.4236576780178767,0.14350444149948846,2.3227956901695914,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,36,1e-05,0.26623475804201263,0.40896302590485845,0.15743265852085192,3.4937724363796265,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,36,0.0001,0.2756699542211758,0.3742975379458154,0.20038510427319342,6.885522773241117,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,36,0.001,0.2945539775482579,0.31716513482635766,0.24287400246934043,12.758524580734441,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,36,0.01,0.2698498052756,0.3308492249720324,0.2383375476034765,7.365611480627158,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,36,0.1,0.23414417143281777,0.3632464229000398,0.21487119721905018,-7.576611790329415,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,36,1.0,0.16824637183842786,0.4054040705635676,0.14585331193474493,-22.63606787186819,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,36,10.0,0.07507805832749945,0.41752402863752147,0.08032289836297192,-66.78427436053707,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,36,100.0,0.05126743615506656,0.4189514978611353,0.06959851484713027,-57.44170382560736,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,36,1000.0,0.04872493697043493,0.41909675639683386,0.06847017975116468,-55.820571683706156,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,360,1e-07,0.12963284127105845,1.3454273631491813,0.12121630071793457,-21.98200703934098,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,360,1e-06,0.17899961693066194,0.9217007717957106,0.15915865187005243,-14.059947038436762,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,360,1e-05,0.23787641377913965,0.5901776135358899,0.15411963341747012,-2.8883785741255146,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,360,0.0001,0.28274723535848306,0.39536446802349134,0.1943586585980282,7.776574861984324,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,360,0.001,0.30101948174841214,0.31294784398658043,0.25404733004290747,13.617832942662822,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,360,0.01,0.2753779247456175,0.3275433815857553,0.2470803837875761,7.8417826789939005,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,360,0.1,0.240293344499902,0.36173665432375846,0.2247149937483174,-4.801364975886387,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,360,1.0,0.16720149158302972,0.4063706584258878,0.14689485558831109,-22.39994446075714,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,360,10.0,0.07260446042523266,0.4176780919065417,0.07973984368455869,-67.16734213026676,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,360,100.0,0.05097529261594842,0.4189676376562777,0.06952769024372765,-57.24779471063728,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,360,1000.0,0.04869541741265222,0.4190983779073549,0.06846296822138061,-55.80108901506271,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,3600,1e-07,0.16327158600231378,1.1942343358486844,0.11087986936100445,-17.74166009522976,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,3600,1e-06,0.1892008539551895,0.9631967153059181,0.140207356403949,-13.190621291629478,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,3600,1e-05,0.24387153212498014,0.6109485706984759,0.14918345401461688,-1.8715365693445998,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
rff_ens,3600,0.0001,0.28869592821367795,0.39333746322148494,0.18050154389803874,9.728662787604197,kp_vy_estimators_vyg25_s009_w360_summary@c3aaea0+dirty
