month,n,sr_max,sr_max_code,rf,mean_mu,sd_mu,mean_idio_sd,sr_ew,sr_orth,prov
414,454,0.48057371632414514,0.49189827954718746,0.12179950252611843,0.003200054367813225,0.0017057888807319177,0.06737964521529133,0.05471664995605552,0.477448620313418,kp_vy_oracle_vyg25_s006@c3aaea0+dirty
415,455,0.4771024776014731,0.49020755919456066,0.05934666678841664,0.003311769135073016,0.001740712570702698,0.06755620694836006,0.05716456276661281,0.4736654799509525,kp_vy_oracle_vyg25_s006@c3aaea0+dirty
416,456,0.4892660933852846,0.5021106662788182,0.16093612621481646,0.0033698972163303024,0.0017298925225093008,0.06728454310011209,0.05815416424431812,0.48579769793355637,kp_vy_oracle_vyg25_s006@c3aaea0+dirty
417,457,0.4735970668433044,0.4866255138017866,0.2086889761961102,0.003159895606298475,0.0016692142867354362,0.06738541775820152,0.05380622326875122,0.4705306281849616,kp_vy_oracle_vyg25_s006@c3aaea0+dirty
418,456,0.47902893837733923,0.49575891073718137,0.18427346744604098,0.0030758912040061196,0.0015770302159311366,0.06671343263529687,0.05200330900706044,0.4761978366763512,kp_vy_oracle_vyg25_s006@c3aaea0+dirty
419,457,0.4714148800438553,0.4872177422718171,0.07618987202471761,0.003071281012806576,0.0015977803438712841,0.06700301904739818,0.05206032518067859,0.4685314414944257,kp_vy_oracle_vyg25_s006@c3aaea0+dirty
420,459,0.47872841563208113,0.49294729366587065,0.08261451647946816,0.0030864499149345164,0.0015780630981970818,0.0669496861871308,0.05230944267517606,0.4758619738333954,kp_vy_oracle_vyg25_s006@c3aaea0+dirty
421,459,0.4856111620770182,0.5002933666520392,0.10038521611552839,0.003215055645170916,0.0016595345204266229,0.06717261198198474,0.055090303684521,0.4824761747213424,kp_vy_oracle_vyg25_s006@c3aaea0+dirty
422,459,0.4680500389657709,0.48368090393816454,0.05431601677973946,0.0032227312258412935,0.0016856809023144189,0.06773664111180625,0.05539325720236896,0.4647606115328319,kp_vy_oracle_vyg25_s006@c3aaea0+dirty
423,459,0.4662542145716095,0.482912797794467,0.03061222492369859,0.0031682883529099565,0.0016666719499947589,0.06756242246000063,0.05430601290676101,0.4630808240123523,kp_vy_oracle_vyg25_s006@c3aaea0+dirty
424,459,0.47856649798063183,0.4979738279867238,-0.1027204126224073,0.0030908432157089895,0.0016734202229975602,0.06717198126129838,0.05283178324035039,0.47564135193346124,kp_vy_oracle_vyg25_s006@c3aaea0+dirty
425,459,0.4689940157805435,0.48676025071143236,-0.05806361254858466,0.0030833339837852847,0.001680818417104578,0.06748808476080811,0.05263233275772617,0.4660313555829057,kp_vy_oracle_vyg25_s006@c3aaea0+dirty
426,459,0.4833527018311907,0.5038147576304091,-0.11240456713313546,0.0030322240185849084,0.001691469507811878,0.06733823403951357,0.05165106762695717,0.4805850617533877,kp_vy_oracle_vyg25_s006@c3aaea0+dirty
427,459,0.48738984580353184,0.5086617796483283,-0.11161555448455274,0.0030767454413379103,0.0017168934852800936,0.06726914634615096,0.05257178973487871,0.4845462503378416,kp_vy_oracle_vyg25_s006@c3aaea0+dirty
428,459,0.4775097062276165,0.49639635232897666,-0.12022036426504487,0.003155562642716098,0.0017343136555065274,0.0674893261035741,0.054249433140633394,0.4744180841257051,kp_vy_oracle_vyg25_s006@c3aaea0+dirty
429,459,0.4844391776484859,0.5008128917820343,-0.16452862055941975,0.0030352853384762635,0.0016519753327047175,0.06701808844355055,0.051639394054184176,0.4816790319522513,kp_vy_oracle_vyg25_s006@c3aaea0+dirty
430,459,0.47211164440725845,0.49060040240226405,-0.23488567543092034,0.00302994525787099,0.0016953579983766131,0.06748493436632017,0.051711783697328276,0.4692710263928153,kp_vy_oracle_vyg25_s006@c3aaea0+dirty
431,458,0.5073378129677566,0.5220538786140025,-0.09177650172238569,0.0032141556888613597,0.0016726208265881505,0.06662116528334461,0.05518496766551012,0.5043275481377782,kp_vy_oracle_vyg25_s006@c3aaea0+dirty
432,459,0.48074215808597653,0.4965150946018396,-0.14553845754639172,0.0031951462415630498,0.0017359364095688636,0.06734894388047954,0.055023660367769484,0.4775828926593732,kp_vy_oracle_vyg25_s006@c3aaea0+dirty
433,460,0.509540108155303,0.5211083573673412,-0.17391919244961573,0.003232719661505558,0.0016903523015397988,0.06667269833114099,0.055547745327457106,0.5065032771936958,kp_vy_oracle_vyg25_s006@c3aaea0+dirty
