month,n,sr_max,sr_max_code,rf,mean_mu,sd_mu,mean_idio_sd,sr_ew,sr_orth,prov
314,483,0.31374554735676347,0.3181036977141631,-0.06206894172753415,0.0043265817303390006,0.0016806901343883074,0.06559054570608319,0.10668971125480382,0.29504842653124197,bgn_gam_oracle_bgnbase_s005@a5b5673+dirty
315,484,0.3099915871422992,0.3141770739410934,-0.1842857643007921,0.004222901429656048,0.0015754678325888619,0.06534304019990426,0.10202483779811264,0.29272122671796535,bgn_gam_oracle_bgnbase_s005@a5b5673+dirty
316,484,0.3113880246896385,0.3158265055243108,-0.12630300034578856,0.00426130587877371,0.001597249461878238,0.06535205385072314,0.10393825513458418,0.29352911446684976,bgn_gam_oracle_bgnbase_s005@a5b5673+dirty
317,484,0.31185025729685967,0.3162539137196107,-0.10222569867131633,0.00429068044781629,0.0016069906438573069,0.06523212460973205,0.10518973448329114,0.29357401577021813,bgn_gam_oracle_bgnbase_s005@a5b5673+dirty
318,485,0.30771401713573593,0.3120247799339022,-0.2090015358931902,0.004247808397877388,0.0015149388061978686,0.06486286902826387,0.1025119984714059,0.2901365308112897,bgn_gam_oracle_bgnbase_s005@a5b5673+dirty
319,483,0.3111751341581984,0.316206225210102,-0.0798705119832305,0.004363029793027977,0.0016112631212631774,0.0650808377520183,0.10734928465159368,0.2920720719328774,bgn_gam_oracle_bgnbase_s005@a5b5673+dirty
320,483,0.3095395764983779,0.31399319758195404,-0.15125338253895496,0.004307694500146055,0.0015687906262459308,0.06480905362472386,0.10512154157213618,0.29114293897721916,bgn_gam_oracle_bgnbase_s005@a5b5673+dirty
321,485,0.3046290772641478,0.30862730968683305,-0.2958680146936379,0.004212692581152677,0.001458232385958505,0.06464924416763418,0.10034891845743309,0.287626440507874,bgn_gam_oracle_bgnbase_s005@a5b5673+dirty
322,486,0.3004710354916437,0.30401290678308757,-0.41978140144733533,0.004182315150087577,0.0013580345325925605,0.06475339665285186,0.09700891187105493,0.28438022819284486,bgn_gam_oracle_bgnbase_s005@a5b5673+dirty
323,488,0.3008218968622492,0.3047458125948017,-0.365980957402778,0.004283570854233548,0.0013688663618116677,0.06452131154515314,0.10080315432953388,0.2834299520322753,bgn_gam_oracle_bgnbase_s005@a5b5673+dirty
324,487,0.29429583769623047,0.2976475673044745,-0.5424817019916018,0.004248836555246776,0.0012575199804302556,0.06460248395772944,0.09634864037060735,0.2780772906658532,bgn_gam_oracle_bgnbase_s005@a5b5673+dirty
325,490,0.296003420591066,0.29917599695951946,-0.48328692178534666,0.004348133781894973,0.0013031288469206401,0.06451325883103387,0.09991013105209937,0.2786323576233813,bgn_gam_oracle_bgnbase_s005@a5b5673+dirty
326,491,0.2965755455281809,0.299689098709497,-0.4363036425851401,0.004436751051477163,0.001295765933440452,0.06438951216143092,0.10284496496117781,0.27817254966562066,bgn_gam_oracle_bgnbase_s005@a5b5673+dirty
327,492,0.29737369197361674,0.30064122076856065,-0.35771153992684723,0.004516935319045766,0.0013397096971793174,0.06431949733792905,0.1063263487046882,0.27771535832421756,bgn_gam_oracle_bgnbase_s005@a5b5673+dirty
