month,n,sr_max,sr_max_code,rf,mean_mu,sd_mu,mean_idio_sd
314,500,0.07245044844222559,0.07245044844222566,0.010702535992005394,0.004670624377975372,0.00030988713036856296,0.11034184320561721
315,500,0.07325070820437284,0.07325070820437285,0.1977335407272287,0.00487672030302462,0.0003350109778541702,0.11787785370319691
316,500,0.07377605395176132,0.07377605395176128,0.31348540911026895,0.005016790114664524,0.0003533884148056194,0.12283921922710087
317,500,0.07370971145431561,0.07370971145431558,0.2826255985052245,0.004969130653913397,0.0003520283181690102,0.12148008427819884
318,500,0.07376289636024635,0.07376289636024624,0.2966935570916037,0.004980782475832401,0.0003507264781964794,0.12202376282667667
319,500,0.07409404690573895,0.07409404690573893,0.3767525152554473,0.005079357168154544,0.0003619343847116622,0.12560239375811413
320,500,0.07389777609505745,0.07389777609505753,0.3432878646493122,0.005025878833194861,0.00035862317017197755,0.12417895835798753
321,500,0.07403469952204579,0.07403469952204586,0.38591493266955074,0.0050805205656841625,0.0003663345812219061,0.12620788957884405
322,500,0.07432654010736062,0.07432654010736064,0.45516793093173763,0.005170979888751821,0.0003806239501493909,0.12955060869223822
323,500,0.07399563156841303,0.07399563156841303,0.35078782671041675,0.005023586655012151,0.00036335898874688725,0.12490033154466768
324,500,0.07374870573178845,0.07374870573178857,0.29722042910765334,0.004947692924119767,0.0003571308102113179,0.12268695453833367
325,500,0.0739922959240169,0.07399229592401696,0.3619340786236438,0.005027932907336648,0.0003713436315730433,0.12561327295017444
326,500,0.07403281816273093,0.07403281816273093,0.37846904382680685,0.0050450851047131665,0.000373554449842619,0.12650474530711636
327,500,0.07415642569271098,0.07415642569271096,0.426221599098667,0.00510433676764124,0.00038313154507670983,0.12892002707712505
328,500,0.07415378997085095,0.07415378997085109,0.3622818417701705,0.005013238907359354,0.0003714555510828133,0.1259878596854536
329,500,0.07399151143401432,0.07399151143401432,0.32875916943323263,0.004961867515939166,0.0003697239463819861,0.12459075471074889
330,500,0.07333568581626404,0.07333568581626401,0.1495635505083122,0.004745811860429544,0.00034760217900546905,0.11717424462906877
331,500,0.07275164595755625,0.07275164595755623,0.04462991404066334,0.004626540773048294,0.0003325185239748941,0.11291203520462
332,500,0.07287981926493238,0.07287981926493232,0.05805141503279679,0.0046307804768588095,0.0003378834761103862,0.11326154486490397
333,500,0.07307747725530524,0.07307747725530522,0.10234773681128136,0.00466559203178664,0.00034459724948064554,0.11464439882911272
334,500,0.07342745325092577,0.0734274532509257,0.148438488563882,0.0047083868019868165,0.000348416477139295,0.11615933489578156
335,500,0.07343020308687039,0.07343020308687044,0.16299856454338457,0.004714559075375384,0.0003542968505461883,0.11659479759788713
336,500,0.07321356811319327,0.0732135681131933,0.12356199673063631,0.0046665649715540505,0.00034846200209615334,0.11507739393246441
