method,P,kappa,sharpe,hjd,real_sr,t_vs_fm,prov
ew,1,0.0,0.32464052930131027,0.3207101783065148,0.34738109544903006,37.2765222102694,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
ff,6,0.0,0.23480072786926418,0.2430160605355095,0.2702424541483898,10.428399534588289,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
fm,6,0.0,0.20457469393153224,0.2654055578754941,0.19215392941122286,,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev,11,0.0,0.26530436484942854,0.23055163736620773,0.3157264924803665,21.620075881329583,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev,11,1e-07,0.26499712014856874,0.23082579550336688,0.3156567200409134,21.59381313611116,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev,11,1e-06,0.26227092091995635,0.23343421401979464,0.31399636880500714,20.742862881339878,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev,11,1e-05,0.2502984366104069,0.2452818327234013,0.30193857835272425,14.562116066285903,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev,11,0.0001,0.24252535884622634,0.25244902562699756,0.2926657252137682,11.053534004771798,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev,11,0.001,0.24697934583560224,0.24146335789475143,0.29423860512296995,13.634686931965835,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev,11,0.01,0.2423111998131304,0.23583893826788324,0.2941379900810865,17.16391382927838,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev,11,0.1,0.2194192895986555,0.2518358901700008,0.2797301602523704,8.387893111372412,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev,11,1.0,0.18048011103835737,0.28914133965556005,0.2378025774195091,-13.001419417570917,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev,11,10.0,0.14680079896638623,0.32195636524448124,0.1992477545624367,-29.462904196346752,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev,11,100.0,0.13986096211545093,0.3291866572310257,0.19047509614271751,-32.26881581249201,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev,11,1000.0,0.13907419508951288,0.3300241323023113,0.18945180624203595,-32.56272689517021,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev_m,11,0.0,0.2653043648494692,0.23055163736608916,0.3157264924793138,21.62007588135621,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev_m,11,1e-07,0.26530044543821507,0.23059717548785513,0.315789496349827,21.69096898013609,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev_m,11,1e-06,0.2652470719939232,0.23091640387466722,0.3161661990934061,22.157256325731407,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev_m,11,1e-05,0.26502597095487973,0.2315925858875732,0.31683881360238936,23.222992686608144,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev_m,11,0.0001,0.26598290229829524,0.22969651017972964,0.31770497756485827,24.466076792231934,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev_m,11,0.001,0.2721380239329992,0.21667905959238953,0.3212093404678964,30.315083767542028,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev_m,11,0.01,0.27358145795168676,0.20353139969767814,0.32133050386101825,36.7931024191938,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev_m,11,0.1,0.2728464901109105,0.20874186841447678,0.3197951086255664,29.890590351840526,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev_m,11,1.0,0.3105117630412347,0.21072600301338498,0.3430035431382466,40.04304311794106,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev_m,11,10.0,0.32772654210608887,0.21786766646965502,0.34765794576386355,41.77694031179262,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev_m,11,100.0,0.3251998666272179,0.22036319545590688,0.34218253646760893,37.93036896851427,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev_m,11,1000.0,0.324699800724723,0.2206862269795062,0.3412972507462588,37.34441374364965,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev_m,11,10000.0,0.32464649086687264,0.22071950338225874,0.34120408103244854,37.2833369023246,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linlev_m,11,100000.0,0.3246411258032191,0.22072283956230396,0.341194733052977,37.27720393544538,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linrank,6,0.0,0.2049237283806145,0.2649536333900481,0.1986763526652646,0.13883632437085447,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linrank,6,1e-07,0.20446484429107348,0.2652772453960479,0.19819048583266496,-0.04366907750929423,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linrank,6,1e-06,0.2003746199195097,0.2681142555533485,0.19386465087212218,-1.6617791058092561,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linrank,6,1e-05,0.16422986592048333,0.29022183151199865,0.15626451841094455,-15.929541445155444,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linrank,6,0.0001,0.052429812620593506,0.34368420193000404,0.04825295771552575,-70.63592682085918,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linrank,6,0.001,0.009670783801167497,0.35798527624411763,0.0055468867486441744,-86.93698748086997,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linrank,6,0.01,0.003649843074745211,0.34991987920427237,-0.008491913064007631,-89.52872387661564,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linrank,6,0.1,0.006894458881132829,0.33677824253499966,0.00019393809458626406,-85.16234225119679,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linrank,6,1.0,0.018109587445773304,0.3295702180717824,0.018166024368405302,-72.98383643040178,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linrank,6,10.0,0.021057369751696937,0.32992706925756715,0.020797296773099962,-69.73168576527638,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linrank,6,100.0,0.021385147837821857,0.3300971231832578,0.021013107486213826,-69.35892863675679,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linrank,6,1000.0,0.021418217125840713,0.33011656101203135,0.021033869959843535,-69.32108842052854,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linrank_m,6,0.0,0.2049237283806144,0.26495363339004824,0.19867635266526446,0.13883632437081028,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linrank_m,6,1e-07,0.20492538296182267,0.2649524938987555,0.19867782247722005,0.13949689831677406,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linrank_m,6,1e-06,0.20494026949768948,0.2649422428242461,0.19869104648364555,0.14544122369412907,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linrank_m,6,1e-05,0.20508867134398967,0.2648401607603306,0.1988228620047672,0.20480137096883147,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
linrank_m,6,0.0001,0.20652759993418304,0.2638605854052615,0.20009980276799352,0.7901568565316274,gs_bx_estimators_g28_s003_w360_summary@de109da+dirty
