month,n,sr_max,sr_max_code,rf,mean_mu,sd_mu,mean_idio_sd
414,156,0.7987036566973915,0.9405379919553144,0.39171693908826355,0.014782971093277114,0.0065576034122504885,0.0976458572161001
415,156,0.8230947891359858,0.9594942108096016,0.3685909023668659,0.014723847779632595,0.006558602329411807,0.0966884151770929
416,156,0.8139710090802779,0.9524540772138707,0.3616772591136261,0.014720507681815764,0.006576442897887782,0.0968474077955598
417,157,0.8245915774152132,0.9608715523549081,0.3311209113507262,0.014725085720820215,0.0066285485931248216,0.09747246663635566
418,157,0.8188800716210543,0.9417418173467411,0.28648572338307343,0.014677159407258415,0.0066256725596084455,0.09746536999661354
419,158,0.8105391600113521,0.9313368404117356,0.28982213991700045,0.01487513084945995,0.00658283163542325,0.09902902064007613
420,158,0.8055139047411916,0.9207668039687448,0.20260519289023204,0.014891419581353238,0.006569387040766041,0.09939477004760672
421,158,0.7963898109946442,0.920683419801971,0.2568200852647198,0.015015155991083736,0.006566231012083905,0.10053713740187288
422,159,0.8025445687145863,0.9193690603019943,0.2898986549438376,0.01481259823409024,0.006537616105429171,0.09874049561809983
423,159,0.8098017253917702,0.9275467476702417,0.32884868913558274,0.014766889289706323,0.00657062564063397,0.09795598092310535
424,159,0.8106035313756524,0.9321208098636146,0.3182956062471224,0.014804651312411234,0.0065332004340252405,0.09830284848333724
425,160,0.8132531809187045,0.9367547859613752,0.28319300264595637,0.014767882404558019,0.0065418737606292975,0.09945172317833775
426,159,0.805473294108078,0.9378353677828737,0.2965638917883887,0.01484954009186479,0.0065554811548486185,0.09999775522976136
427,159,0.7945191744220621,0.926676473357336,0.21212471216423262,0.014944430708439115,0.006527470982359566,0.10122905613342399
428,159,0.7895011312621247,0.9258519013347901,0.21927620466487063,0.014968766827901502,0.006524454036037362,0.10158379347194439
429,160,0.7853629049475628,0.9243714539004464,0.15293584473400054,0.015072555207862326,0.006456062095686807,0.10326139705792436
430,160,0.7817597775801284,0.9180318912270015,0.2182635624603054,0.015008521974821281,0.006482319840238906,0.1026883202445881
431,160,0.779378255804034,0.9176312043149768,0.21869279953304066,0.015021161171194227,0.0064965821998119065,0.10275819503388037
432,160,0.7807685264935343,0.917068572011226,0.19484478546998654,0.01504860235390123,0.0064817256833586264,0.10327771606925769
433,160,0.7849900548897856,0.9102203036851642,0.1930818466009962,0.015014276039377503,0.006512162445778068,0.10290525518684061
434,161,0.7947467776766185,0.9238080743158571,0.09996327133212185,0.015035804674326275,0.00653756002473459,0.1022076556737733
435,161,0.7848731230387224,0.9208445943716392,0.17052806350308797,0.015146005627871616,0.006527964799890132,0.1031005126784898
436,161,0.7681755519165921,0.8965146119030318,0.20683315525261553,0.015135908810233448,0.0065043233399823585,0.10364237013306404
437,160,0.7620821315478794,0.9042127663903597,0.1844442857386393,0.015132543900938428,0.006513608828981394,0.10337630698976912
438,160,0.7764220536689221,0.9188671120419147,0.07481864110634066,0.015087039631128086,0.00652868068018471,0.1019557996065275
439,160,0.7662747191760173,0.9130610698172454,0.1666789568683748,0.015155087191196164,0.006516201345549374,0.1022541521007733
440,160,0.7641721003984289,0.9014599014157486,0.13313684858017436,0.015139519165792531,0.006474430419548572,0.10212587577715578
441,160,0.7614999624846469,0.9110688702796711,0.18329573790718812,0.015210814375947623,0.006496461109723475,0.10314138751624853
442,160,0.7665241098663188,0.916361856388553,0.0944217148182152,0.015223966074593254,0.006463567322097715,0.103157700437893
443,159,0.7562717112644581,0.9197902538021863,0.10112621260880017,0.015171353459379287,0.006445483970066573,0.10374721280666489
444,159,0.7551766623001414,0.9130917781184452,0.13344671182344992,0.015103564053386736,0.006449104501389101,0.10442414126334859
445,159,0.7566806800393803,0.9083052823455172,0.0441702854546108,0.015092794848427618,0.006437188355296634,0.10383531232606792
446,159,0.7531684461337426,0.9040044140112399,0.043767668333003835,0.015110278691301347,0.006419811186159183,0.10433749782422816
447,160,0.7576260434307325,0.9095231094289625,0.059125006303119565,0.015069904288306912,0.006444833867360619,0.10347048911245257
448,160,0.7487099630550683,0.9012905833805154,0.11127769155105027,0.015057860147885275,0.006470081597996298,0.10408222947482008
449,160,0.7520396820268648,0.9041434046597171,0.14422410042939895,0.015068623302622004,0.006463440045139387,0.10399689208097387
450,160,0.7577845965023612,0.9066079366679544,0.12502198651773266,0.01506317539474043,0.006420004053657158,0.10401142712096575
