method,P,kappa,sharpe,hjd,real_sr,t_vs_fm,prov
ew,1,0.0,0.17545120469806083,0.23938859719270206,0.3768756022529963,-29.27252690819662,bgn_gam_estimators_bgnbase_s005_w360_summary@de109da+dirty
ff,6,0.0,0.19877829232949784,0.21180250758393787,0.32224915495696915,-2.903542854594806,bgn_gam_estimators_bgnbase_s005_w360_summary@de109da+dirty
fm,6,0.0,0.2018097000916382,0.20009228549222555,0.3230199242902565,,bgn_gam_estimators_bgnbase_s005_w360_summary@de109da+dirty
linlev,11,0.0,0.19480440620195746,0.23159445292708522,0.30759926581658037,-2.128510218592957,bgn_gam_estimators_bgnbase_s005_w360_summary@de109da+dirty
linlev,11,1e-07,0.19487148324336154,0.2313855351278105,0.30750226215357696,-2.1102239366620785,bgn_gam_estimators_bgnbase_s005_w360_summary@de109da+dirty
linlev,11,1e-06,0.1954386736441065,0.22959149383620864,0.30664060818199745,-1.9547496938385016,bgn_gam_estimators_bgnbase_s005_w360_summary@de109da+dirty
linlev,11,1e-05,0.19867237769452156,0.21777642677349693,0.2991159674887816,-1.0400346333150488,bgn_gam_estimators_bgnbase_s005_w360_summary@de109da+dirty
linlev,11,0.0001,0.1969569575882818,0.20700505289913612,0.2723179743744835,-2.228301069058758,bgn_gam_estimators_bgnbase_s005_w360_summary@de109da+dirty
linlev,11,0.001,0.19269972878723207,0.20740716733943199,0.2664425282633327,-5.065575405729205,bgn_gam_estimators_bgnbase_s005_w360_summary@de109da+dirty
linlev,11,0.01,0.19822071511064715,0.18707912897204446,0.27987156414393516,-2.4275911861679274,bgn_gam_estimators_bgnbase_s005_w360_summary@de109da+dirty
linlev,11,0.1,0.1861662684469193,0.2102719354914967,0.21270001030627758,-3.988572915368505,bgn_gam_estimators_bgnbase_s005_w360_summary@de109da+dirty
linlev,11,1.0,0.12807522991392192,0.23146226395696065,0.1552870942438868,-6.762140939176858,bgn_gam_estimators_bgnbase_s005_w360_summary@de109da+dirty
linlev,11,10.0,0.10671176265925177,0.23650048448858868,0.14252590644510982,-7.5081423260986115,bgn_gam_estimators_bgnbase_s005_w360_summary@de109da+dirty
linlev,11,100.0,0.09379140248026598,0.2541858221155996,0.14430566791850286,-8.160176585792474,bgn_gam_estimators_bgnbase_s005_w360_summary@de109da+dirty
linlev,11,1000.0,0.08537185925515164,0.2638969787514922,0.14570362944046067,-8.529750179014881,bgn_gam_estimators_bgnbase_s005_w360_summary@de109da+dirty
linlev_m,11,0.0,0.1948044062019559,0.23159445292708705,0.30759926581659774,-2.128510218594442,bgn_gam_estimators_bgnbase_s005_w360_summary@de109da+dirty
linlev_m,11,1e-07,0.19480465968900526,0.2315936098478799,0.30759992356253435,-2.1284390961963067,bgn_gam_estimators_bgnbase_s005_w360_summary@de109da+dirty
linlev_m,11,1e-06,0.19480694007273522,0.23158602585300014,0.3076058414203988,-2.1277992638762555,bgn_gam_estimators_bgnbase_s005_w360_summary@de109da+dirty
linlev_m,11,1e-05,0.19482964538134345,0.23151055168149456,0.307664837294407,-2.121427479674429,bgn_gam_estimators_bgnbase_s005_w360_summary@de109da+dirty
linlev_m,11,0.0001,0.19504727111418224,0.2307902387390775,0.3082374492264946,-2.0602508248398164,bgn_gam_estimators_bgnbase_s005_w360_summary@de109da+dirty
linlev_m,11,0.001,0.19656037723565867,0.22576325880012937,0.3127991180044126,-1.6290114906763324,bgn_gam_estimators_bgnbase_s005_w360_summary@de109da+dirty
