month,method,P,kappa,mat,mn,stdev,sharpe,xret,hjd
450,ff,6,0.0,0,0.18138429766507944,0.5755087434112902,0.31517209728202555,0.5516057018234897,0.27932505203463404
450,fm,6,0.0,0,0.13994147715297597,0.5582845405654303,0.25066335709608456,0.6875360287488042,0.329365361138655
450,linrank,6,0.0,0,0.24464049193994933,0.5975286441913876,0.40942052622600517,1.120550405698626,0.2055915372284161
450,linrank,6,0.001,0,0.11186521897026734,0.409438397033598,0.2732162390746362,0.5994704659290174,0.2344062604226698
450,linrank,6,0.01,0,0.047753350027504894,0.22186226881268686,0.21523871671853284,0.2852682028145165,0.23397961888904895
450,linrank,6,0.1,0,0.009235419262674622,0.04825396863059426,0.19139191085765178,0.057709909407756194,0.261925970114707
450,linrank,6,1.0,0,0.0010356075695726649,0.005535766223534448,0.18707574123523146,0.006523037073770331,0.2759435722340709
450,rff,36,0.001,0,0.22892182317518386,0.5630545967142581,0.4065712712604997,1.4230224234732576,0.18957510383903467
450,rff,36,0.01,0,0.19102115529327493,0.4257396961245235,0.4486806305170182,0.9725215018788739,0.11368413022172554
450,rff,36,0.1,0,0.15485107369152143,0.4127735713711521,0.37514774305229087,0.7255496076220757,0.1626417990453661
450,rff,36,1.0,0,0.14839523354456483,0.4149865152055656,0.35759049537081106,0.6845184526391562,0.17542755623457176
450,rff,360,0.001,0,0.2430842397301089,0.5844013766661651,0.4159542558178622,1.052212815175334,0.19242950737675277
450,rff,360,0.01,0,0.188108054840336,0.43396798275689347,0.4334606752445908,0.8602649120793431,0.1254798108557267
450,rff,360,0.1,0,0.1541341006773372,0.4131914204493587,0.3730331586016755,0.7098856742181986,0.16419933975239218
450,rff,360,1.0,0,0.14831812307546693,0.4150015339887187,0.35739174660375783,0.6828930758022949,0.1755713628771816
450,rff,3600,0.001,0,0.24033250119176305,0.5957225301548026,0.40343027001062226,1.1674050451500686,0.20996311186209876
450,rff,3600,0.01,0,0.18782177216345966,0.43685292553220806,0.42994280497181203,0.8904132242548167,0.12845702250024849
450,rff,3600,0.1,0,0.1541395576343729,0.4133024098392748,0.3729461865327975,0.7137090298165382,0.1642818401204227
450,rff,3600,1.0,0,0.14832001066708891,0.41500701549884306,0.357391574426294,0.6832899409881772,0.17557269732586092
450,rff,36,0.001,1,0.23050482517277557,0.5508679290021693,0.4184393627530781,1.4974422822044393,0.17356136946801615
450,rff,36,0.01,1,0.1914331669850646,0.42967348680836753,0.4455317185312924,0.9953491114366116,0.11638269890035931
450,rff,36,0.1,1,0.15665599294394342,0.41362978216049023,0.3787348002982053,0.7368172144431889,0.1603017811099971
450,rff,36,1.0,1,0.1486366102296851,0.41505250449353404,0.35811519896996713,0.6859506912978811,0.17507127311005263
450,rff,360,0.001,1,0.23688842294917323,0.5893550219637472,0.4019452013149128,1.1082540461664458,0.20766169112538527
450,rff,360,0.01,1,0.18404922545435037,0.4326487134537397,0.4254010695770382,0.8771819464027929,0.13094364591731814
450,rff,360,0.1,1,0.1532886319850686,0.41290489676764175,0.3712444032150345,0.7113960643316457,0.16539366468290992
450,rff,360,1.0,1,0.1482240099034169,0.414972168802456,0.35719024321840165,0.6830365453348057,0.17570730836812495
450,rff,3600,0.001,1,0.23475261557253874,0.5860980318225264,0.40053472768463944,1.1646888574339733,0.20709753246180643
450,rff,3600,0.01,1,0.1858519189052063,0.4347991638209669,0.427443137820138,0.8915098427262356,0.1298704809922432
450,rff,3600,0.1,1,0.15378500522334745,0.41334089356016906,0.3720536913218855,0.7137346490307991,0.1649135818564655
450,rff,3600,1.0,1,0.14828069734595156,0.4150206923826049,0.35728507052186337,0.6832875466205482,0.17565101580173184
450,rff_ens,36,0.001,-1,0.22971332417397972,0.5479666433124538,0.41921041541026033,1.4602323528388486,0.17159207532071483
450,rff_ens,36,0.01,-1,0.19122716113916974,0.4267182152775595,0.4481345166265887,0.9839353066577428,0.11418501031116847
450,rff_ens,36,0.1,-1,0.1557535333177324,0.4131663105535026,0.3769753954747073,0.7311834110326324,0.161441566864383
450,rff_ens,36,1.0,-1,0.14851592188712498,0.415019056571092,0.35785325887001646,0.6852345719685189,0.17524902277938836
450,rff_ens,360,0.001,-1,0.23998633133964112,0.5838208876926251,0.41106157110636155,1.0802334306708896,0.19645067563927904
450,rff_ens,360,0.01,-1,0.1860786401473432,0.43309168657626296,0.4296518402797295,0.8687234292410679,0.12801945918836644
450,rff_ens,360,0.1,-1,0.15371136633120286,0.41304166065406217,0.3721449455916794,0.7106408692749222,0.1647909350953613
450,rff_ens,360,1.0,-1,0.1482710664894419,0.4149867723299642,0.3572910665488601,0.6829648105685502,0.17563926757037068
450,rff_ens,3600,0.001,-1,0.23754255838215094,0.5906650539307834,0.40216118560145453,1.1660469512920206,0.2082096263959873
450,rff_ens,3600,0.01,-1,0.1868368455343329,0.43580085508627275,0.4287206951380258,0.890961533490526,0.12913977125697718
450,rff_ens,3600,0.1,-1,0.15396228142886015,0.41332075987817185,0.37250072189512384,0.7137218394236687,0.16459694197382504
450,rff_ens,3600,1.0,-1,0.14830035400652022,0.41501384307011085,0.35733833095650963,0.6832887438043624,0.17561184710773778
450,linlev,11,0.0,0,0.0952301206850684,0.536126891070288,0.17762608492731513,0.45647249077697016,0.3840236480267447
