month,n,sr_max,sr_max_code,rf,mean_mu,sd_mu,mean_idio_sd,prov
314,500,0.061924018665428224,0.061924018665428314,-0.01764900905245285,0.003509208988445047,0.000294623452964481,0.11001480576155279,bgn_gam_oracle_g0235f_s001@c3d60c8
315,500,0.06186768832259144,0.061867688322591416,-0.0637792726491014,0.0034911696040502344,0.0002903079284113464,0.10832217466085597,bgn_gam_oracle_g0235f_s001@c3d60c8
316,500,0.4734787937008988,0.47347879370089685,-0.0398284058333481,0.018428327140983247,0.002663346813586248,0.11572224982962151,bgn_gam_oracle_g0235f_s001@c3d60c8
317,500,0.4691098041307653,0.4691098041307658,-0.24646775758787234,0.01706457571140658,0.0024556078989911405,0.10816427308927734,bgn_gam_oracle_g0235f_s001@c3d60c8
318,500,0.47038974068991235,0.47038974068990946,-0.20879948934300754,0.01724878023383893,0.002479772706425481,0.1090973842719298,bgn_gam_oracle_g0235f_s001@c3d60c8
319,500,0.4704893972598026,0.47048939725980254,-0.22270897823000527,0.017137388970155494,0.0024540589710449184,0.10844339331367032,bgn_gam_oracle_g0235f_s001@c3d60c8
320,500,0.0620504141908996,0.06205041419089963,-0.04926227080957179,0.0034694010935443463,0.0002928448127479996,0.1075280251571392,bgn_gam_oracle_g0235f_s001@c3d60c8
321,500,0.06192406555580039,0.0619240655558004,-0.10648798429327613,0.00345155598910977,0.0002888905984947824,0.10551622015250836,bgn_gam_oracle_g0235f_s001@c3d60c8
322,500,0.062181964605586094,0.062181964605586164,0.004539764233683491,0.0034762916278546,0.00029589369591873804,0.10864449214219589,bgn_gam_oracle_g0235f_s001@c3d60c8
323,500,0.0617651267042904,0.061765126704290296,-0.21625029584215438,0.0034334171492278265,0.0002764877491966535,0.10124307265148332,bgn_gam_oracle_g0235f_s001@c3d60c8
324,500,0.06206734781472621,0.06206734781472625,-0.12709520699151752,0.0034336392653319028,0.0002807337446679441,0.10330195511765981,bgn_gam_oracle_g0235f_s001@c3d60c8
325,500,0.06225704711426271,0.06225704711426273,-0.10984296467569958,0.0034277854788583324,0.00028309368697689946,0.10335479501056828,bgn_gam_oracle_g0235f_s001@c3d60c8
326,500,0.06210538239394913,0.06210538239394921,-0.1428385983288833,0.0034176161211157143,0.0002817355373102313,0.10206583152446484,bgn_gam_oracle_g0235f_s001@c3d60c8
327,500,0.06222213283001906,0.06222213283001902,-0.1384569823357835,0.0034140152006398574,0.00028238618152798576,0.10155092766777779,bgn_gam_oracle_g0235f_s001@c3d60c8
328,500,0.4646812912014811,0.4646812912014783,-0.17473369331633046,0.017193507950892792,0.002400968359833328,0.10608813806910754,bgn_gam_oracle_g0235f_s001@c3d60c8
329,500,0.46741731313009655,0.46741731313009516,-0.12970757234027624,0.017423247751901,0.0024603878893567255,0.10732556448484462,bgn_gam_oracle_g0235f_s001@c3d60c8
330,500,0.46851390166661866,0.4685139016666183,-0.1551525465036002,0.017209526946124033,0.002435026248262204,0.1060541558211449,bgn_gam_oracle_g0235f_s001@c3d60c8
331,500,0.4657563403181262,0.4657563403181225,-0.30866638852133527,0.016244899050817597,0.0022716625446987685,0.10134290390017747,bgn_gam_oracle_g0235f_s001@c3d60c8
332,500,0.06167848784041843,0.06167848784041841,-0.32903714500517184,0.0034138861967362892,0.0002675602467677358,0.09524216291011818,bgn_gam_oracle_g0235f_s001@c3d60c8
333,500,0.06245683822660723,0.0624568382266072,-0.11130488790506435,0.0033992036922051894,0.0002814802938665361,0.10008387124093128,bgn_gam_oracle_g0235f_s001@c3d60c8
334,500,0.062409613403336256,0.06240961340333618,-0.10330781523592802,0.003393771009842312,0.00028157662619876907,0.09997095748691907,bgn_gam_oracle_g0235f_s001@c3d60c8
335,500,0.06247350674444902,0.06247350674444906,-0.09850937687930321,0.003389826424438938,0.0002829025206258123,0.09978497155559614,bgn_gam_oracle_g0235f_s001@c3d60c8
336,500,0.06251761247168916,0.06251761247168908,-0.12454889321851821,0.0033829858847758028,0.00027841335260233354,0.09850305388853484,bgn_gam_oracle_g0235f_s001@c3d60c8
337,500,0.06260130038383668,0.06260130038383664,-0.07602642039905705,0.0033855183683373434,0.00028374503328013675,0.0997543537849017,bgn_gam_oracle_g0235f_s001@c3d60c8
338,500,0.06278181196857086,0.06278181196857083,-0.0310255975231072,0.0033893573660578476,0.0002884161881559004,0.1006973708836812,bgn_gam_oracle_g0235f_s001@c3d60c8
339,500,0.06288169854504828,0.06288169854504828,-0.017001185654321356,0.003387607663521042,0.00028995105030769333,0.10039302398326053,bgn_gam_oracle_g0235f_s001@c3d60c8
340,500,0.06302904378114399,0.06302904378114399,0.08571850180868086,0.003416679996576202,0.00030307939117347755,0.10311275834035809,bgn_gam_oracle_g0235f_s001@c3d60c8
341,500,0.06286681731100711,0.06286681731100714,0.006249177663694264,0.0033834720658287975,0.00029596204933188524,0.10060961080182478,bgn_gam_oracle_g0235f_s001@c3d60c8
342,500,0.06279112110458954,0.06279112110458954,-0.027506688102540366,0.0033693631258357283,0.0002945382875889524,0.09965965539355619,bgn_gam_oracle_g0235f_s001@c3d60c8
343,500,0.06293637392441492,0.06293637392441492,0.020189998913144065,0.0033803659751356963,0.00030041599584274383,0.10091475782678853,bgn_gam_oracle_g0235f_s001@c3d60c8
344,500,0.06287816485640377,0.06287816485640371,-0.011471392547199089,0.00336417095512146,0.0002957666624699825,0.09985209136884325,bgn_gam_oracle_g0235f_s001@c3d60c8
345,500,0.06262504820933247,0.06262504820933251,-0.11612051758697493,0.00333851224641344,0.0002844390062476683,0.09676666492704666,bgn_gam_oracle_g0235f_s001@c3d60c8
346,500,0.06280046685490227,0.06280046685490227,-0.0662741267615292,0.003342263024349782,0.00028712930963871626,0.09755404986266532,bgn_gam_oracle_g0235f_s001@c3d60c8
347,500,0.06253711856417433,0.06253711856417436,-0.1468189163027984,0.0033296344347956055,0.0002794982609460249,0.09525693549049188,bgn_gam_oracle_g0235f_s001@c3d60c8
348,500,0.0624737837529099,0.062473783752909864,-0.1779139288878249,0.0033247797710775186,0.00027558372867237497,0.09412777889132078,bgn_gam_oracle_g0235f_s001@c3d60c8
