method,P,kappa,sharpe,hjd,real_sr,t_vs_fm,prov
ew,1,0.0,0.06699477682990063,0.3973727813879129,0.10290126092361117,-135.41677079189807,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
ff,6,0.0,0.339231496986645,0.2524384416421947,0.40446917199188764,5.761707518374966,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
fm,6,0.0,0.32840588032661167,0.2599183946285883,0.419423960480457,,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev,11,0.0,0.3042903238909168,0.29350295577624425,0.36179030341458035,-5.634243129114998,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev,11,1e-07,0.30435646211805845,0.29337261418924454,0.36203404683851387,-5.627547387173593,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev,11,1e-06,0.3048958564647673,0.2923168495854046,0.36401541335071486,-5.572214412565402,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev,11,1e-05,0.30758485801169944,0.2873187323142073,0.37360315089159524,-5.254352975804634,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev,11,0.0001,0.3104405811239452,0.28261677661342943,0.38282638437180205,-4.735964036167217,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev,11,0.001,0.3127272135328486,0.2783738458308443,0.3902430536675888,-4.1340912307534206,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev,11,0.01,0.30168844132014144,0.2877362123694773,0.3954466056595728,-7.038196658605969,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev,11,0.1,0.2680669734662001,0.3165068970668874,0.38222401228603603,-15.228983646006373,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev,11,1.0,0.20742383314604915,0.3666190852715911,0.2975573592417221,-19.608223594906544,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev,11,10.0,0.1414479084504012,0.39285898261819696,0.16351824497909437,-26.36420611900361,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev,11,100.0,0.10875908897542413,0.4005757189774962,0.07436536328382559,-29.757005426458246,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev,11,1000.0,0.10167529801995365,0.402504673848844,0.057552635747967075,-30.921632203754776,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev_m,11,0.0,0.3042903238909284,0.29350295577622554,0.36179030341451945,-5.634243129112145,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev_m,11,1e-07,0.30429068727827113,0.29350208873564687,0.3617913320282423,-5.634177245165211,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev_m,11,1e-06,0.3042939564822253,0.2934942887734458,0.36180058727248204,-5.633584533131011,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev_m,11,1e-05,0.30432652184904874,0.29341662505951194,0.3618929146009873,-5.6276814762673855,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev_m,11,0.0001,0.30463976837405676,0.2926726054763619,0.36279413326754195,-5.571014586939422,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev_m,11,0.001,0.30674979453146756,0.28772681784364273,0.3699831718925211,-5.204026988352966,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev_m,11,0.01,0.30055542260660306,0.2894625948863657,0.3880465318968033,-7.288726424799079,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev_m,11,0.1,0.27542158546669004,0.31069727233678784,0.4027336014314649,-12.373991352225495,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev_m,11,1.0,0.21134856767881793,0.3626595572031722,0.29542446980023757,-19.317267893313637,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev_m,11,10.0,0.1532025270204889,0.3918020803704379,0.15410646496355895,-23.054850418574315,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev_m,11,100.0,0.09653227637807874,0.3969519001555971,0.05645744145964408,-75.54700654106782,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev_m,11,1000.0,0.06987406348690804,0.39836761188399994,0.021120700308756128,-139.75796386064184,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev_m,11,10000.0,0.06728898226162079,0.39855540593377425,0.017574264180203115,-136.0478837135695,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linlev_m,11,100000.0,0.06702428184422424,0.3985748521004058,0.017222170327776905,-135.48220652673106,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linrank,6,0.0,0.3477706239724614,0.23723579060143057,0.37723955789279146,11.016022762859071,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linrank,6,1e-07,0.3477635517730228,0.23724449039111856,0.3772226781765488,11.010987839278878,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linrank,6,1e-06,0.347699618444533,0.2373232415739482,0.3770704305957181,10.965576404652252,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linrank,6,1e-05,0.34703389532276546,0.2381517411569631,0.3755177425547806,10.502875875626566,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linrank,6,0.0001,0.3389549661028776,0.24810666263633166,0.3587534434341643,5.634928661466026,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linrank,6,0.001,0.2912523634997058,0.2942861457640375,0.2760759860843825,-20.630682030481537,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linrank,6,0.01,0.24473836248485312,0.33027452424962295,0.2051600251956714,-37.6863788296079,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linrank,6,0.1,0.17775523049956637,0.36502641250094303,0.15210433689729186,-68.35955594874054,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linrank,6,1.0,0.1565545591493953,0.3843835969307435,0.14061627808455823,-79.37531479870673,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linrank,6,10.0,0.1541220113100953,0.4000172362171841,0.13945372628875574,-80.05778455653068,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linrank,6,100.0,0.15387553132862683,0.4025015381982195,0.13934107370578216,-80.11940573416965,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linrank,6,1000.0,0.15385085106354554,0.40276347124430556,0.1393298595734908,-80.12549976622833,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
linrank_m,6,0.0,0.34777062397246133,0.23723579060143063,0.37723955789279084,11.016022762859073,kp_vy_estimators_vyx_s007_w360_summary@c3aaea0+dirty
