month,n,sr_max,sr_max_code,rf,mean_mu,sd_mu,mean_idio_sd,prov
314,500,0.04990661150957365,0.04990661150957365,0.19902831084677008,0.002273509216814744,0.0009939887959886128,0.1391926644052601,gs_bx_oracle_gx7_s005@c3d60c8+dirty
315,500,0.04990192684110152,0.04990192684110151,0.17751173670117326,0.0024685988355957257,0.0010961733041304235,0.14657895410136385,gs_bx_oracle_gx7_s005@c3d60c8+dirty
316,500,0.0499031966435835,0.049903196643583496,0.17751173670117326,0.002466177530311095,0.001095764578690972,0.14617865602430255,gs_bx_oracle_gx7_s005@c3d60c8+dirty
317,500,0.04991091939069558,0.049910919390695585,0.18827002377397165,0.002373168978500168,0.0010432383909687868,0.1427416281428634,gs_bx_oracle_gx7_s005@c3d60c8+dirty
318,500,0.049896751708024344,0.04989675170802434,0.20978659791956844,0.00218681303162602,0.0009478302247781045,0.1362806982311417,gs_bx_oracle_gx7_s005@c3d60c8+dirty
319,500,0.04990074209700968,0.0499007420970097,0.20440745438316926,0.0022315836495192224,0.0009707120766478357,0.1381352232965525,gs_bx_oracle_gx7_s005@c3d60c8+dirty
320,500,0.04990388253724511,0.04990388253724513,0.17751173670117326,0.002466562054536554,0.0010938561033166114,0.14632258303727583,gs_bx_oracle_gx7_s005@c3d60c8+dirty
321,500,0.04990931050424183,0.04990931050424182,0.19364916731037082,0.0023187800148731187,0.001021046763728206,0.1404759559489837,gs_bx_oracle_gx7_s005@c3d60c8+dirty
322,500,0.09356752329553532,0.0935675232955353,0.15599516255557655,0.004891240846682234,0.002225830525958563,0.15284725799095733,gs_bx_oracle_gx7_s005@c3d60c8+dirty
323,500,0.10734130234090963,0.10734130234090963,0.15061601901917737,0.005644683279362114,0.002585440296432534,0.1548070463598406,gs_bx_oracle_gx7_s005@c3d60c8+dirty
324,500,0.051886879807374525,0.051886879807374525,0.17213259316477408,0.0026111108413312844,0.0011708329778281487,0.14733497763010114,gs_bx_oracle_gx7_s005@c3d60c8+dirty
325,500,0.04990027879573797,0.049900278795737975,0.20440745438316926,0.0022317787529927318,0.000974885300211463,0.13719094742664859,gs_bx_oracle_gx7_s005@c3d60c8+dirty
326,500,0.04990023425861353,0.049900234258613535,0.20440745438316926,0.002230728842993006,0.000974211724271522,0.1370905466433871,gs_bx_oracle_gx7_s005@c3d60c8+dirty
327,500,0.05188716213242355,0.05188716213242355,0.17213259316477408,0.002610850757621077,0.001166834199496673,0.14695960426323956,gs_bx_oracle_gx7_s005@c3d60c8+dirty
328,500,0.05188748308974575,0.051887483089745744,0.17213259316477408,0.0026151127968308987,0.0011715331904218237,0.14708928449016145,gs_bx_oracle_gx7_s005@c3d60c8+dirty
329,500,0.07972532461825008,0.07972532461825009,0.16137430609197573,0.004135403942631441,0.0018745689380164406,0.15078776028285598,gs_bx_oracle_gx7_s005@c3d60c8+dirty
330,500,0.049907453707681654,0.04990745370768166,0.19364916731037082,0.002326270759490822,0.0010291170319975526,0.13996187488033146,gs_bx_oracle_gx7_s005@c3d60c8+dirty
331,500,0.049908819694775154,0.04990881969477515,0.18827002377397165,0.002375266887915152,0.0010556804422449755,0.14186852684333795,gs_bx_oracle_gx7_s005@c3d60c8+dirty
332,500,0.049908424331669775,0.049908424331669775,0.18827002377397165,0.0023738506739695835,0.00105646938703864,0.1419161170608984,gs_bx_oracle_gx7_s005@c3d60c8+dirty
333,500,0.04990587816397583,0.04990587816397583,0.18289088023757244,0.002424432088414307,0.0010849940116134452,0.14392169343187236,gs_bx_oracle_gx7_s005@c3d60c8+dirty
334,500,0.04990705484188452,0.04990705484188452,0.19364916731037082,0.0023244698312817995,0.0010346394158071862,0.14010101005436865,gs_bx_oracle_gx7_s005@c3d60c8+dirty
335,500,0.0498889916739144,0.049888991673914376,0.21516574145596762,0.0021439768826390856,0.0009415923642214392,0.13411871360578909,gs_bx_oracle_gx7_s005@c3d60c8+dirty
336,500,0.04990496742385377,0.04990496742385377,0.19902831084677008,0.002274179310090447,0.0010096703065537265,0.13828786945533397,gs_bx_oracle_gx7_s005@c3d60c8+dirty
337,500,0.04990792020452195,0.04990792020452195,0.19364916731037082,0.00232365347736045,0.0010315579775003667,0.13995289839190103,gs_bx_oracle_gx7_s005@c3d60c8+dirty
338,500,0.04990999136706491,0.04990999136706491,0.18827002377397165,0.0023708081525781266,0.0010560030689349637,0.1415048431149255,gs_bx_oracle_gx7_s005@c3d60c8+dirty
339,500,0.04990934448232557,0.04990934448232558,0.19364916731037082,0.0023197356642266705,0.001030238689687787,0.13945606079464362,gs_bx_oracle_gx7_s005@c3d60c8+dirty
340,500,0.07972937591435032,0.07972937591435031,0.16137430609197573,0.004127421207575382,0.001886256004393611,0.14995847434068213,gs_bx_oracle_gx7_s005@c3d60c8+dirty
341,500,0.1346692600543853,0.13466926005438534,0.13985773194637893,0.00709152330432377,0.003306965034327518,0.15727133410793645,gs_bx_oracle_gx7_s005@c3d60c8+dirty
342,500,0.21476174742627974,0.21476174742627976,0.10758287072798377,0.0105452339943607,0.005066218418000363,0.16637424717954985,gs_bx_oracle_gx7_s005@c3d60c8+dirty
343,500,0.26683076573129183,0.2668307657312919,0.08606629658238704,0.011995831882898543,0.005868527030412029,0.1718780669645917,gs_bx_oracle_gx7_s005@c3d60c8+dirty
344,500,0.20160294043154842,0.20160294043154842,0.11296201426438303,0.01007261312989264,0.004816987633855569,0.1644902987926563,gs_bx_oracle_gx7_s005@c3d60c8+dirty
345,500,0.18837166448245862,0.18837166448245862,0.1183411578007822,0.009575148143921434,0.004541233309749047,0.16333819608329725,gs_bx_oracle_gx7_s005@c3d60c8+dirty
346,500,0.2797110427530952,0.2797110427530952,0.08068715304598786,0.012264145564006275,0.005979118426223877,0.17336455623999153,gs_bx_oracle_gx7_s005@c3d60c8+dirty
347,500,0.27974314877598855,0.2797431487759886,0.08068715304598786,0.012265109464989073,0.005974750791626053,0.17299842352918324,gs_bx_oracle_gx7_s005@c3d60c8+dirty
348,500,0.29259177503913675,0.2925917750391367,0.07530800950958869,0.012495601947937893,0.006111443434750522,0.17393707291007804,gs_bx_oracle_gx7_s005@c3d60c8+dirty
349,500,0.36837134484811784,0.36837134484811784,0.04303314829119352,0.013292304725100242,0.006606685226147666,0.1814137901366582,gs_bx_oracle_gx7_s005@c3d60c8+dirty
350,500,0.3053714604836059,0.30537146048360586,0.06992886597318951,0.012666959522602597,0.006205669977085007,0.17516860821160993,gs_bx_oracle_gx7_s005@c3d60c8+dirty
351,500,0.3181053543327199,0.31810535433271997,0.06454972243679032,0.012824500605294735,0.0063076746931262145,0.17587210397845762,gs_bx_oracle_gx7_s005@c3d60c8+dirty
352,500,0.31809015137302865,0.31809015137302876,0.06454972243679032,0.012827373718159634,0.006304330087648754,0.17617905966430927,gs_bx_oracle_gx7_s005@c3d60c8+dirty
353,500,0.3559400583043354,0.3559400583043355,0.048412291827592706,0.013176760652185666,0.006543257216702616,0.1791897043383438,gs_bx_oracle_gx7_s005@c3d60c8+dirty
354,500,0.3559243307042253,0.3559243307042254,0.048412291827592706,0.013190635561982255,0.0065421978756619896,0.17944242724120676,gs_bx_oracle_gx7_s005@c3d60c8+dirty
355,500,0.2926328825464156,0.2926328825464156,0.07530800950958869,0.012491348495212835,0.006081581127261779,0.1734112485390442,gs_bx_oracle_gx7_s005@c3d60c8+dirty
356,500,0.29263286787451376,0.2926328678745138,0.07530800950958869,0.012491867286061213,0.006060772135514926,0.17342675894256818,gs_bx_oracle_gx7_s005@c3d60c8+dirty
357,500,0.3053868727968227,0.30538687279682264,0.06992886597318951,0.012681766510991352,0.006183935935038725,0.17477853363020937,gs_bx_oracle_gx7_s005@c3d60c8+dirty
358,500,0.393145073810929,0.39314507381092895,0.03227486121839516,0.013389494017997673,0.006634496819021396,0.18301130735642648,gs_bx_oracle_gx7_s005@c3d60c8+dirty
359,500,0.38086351096828186,0.3808635109682818,0.03765400475479434,0.013342724467946689,0.006603422076436961,0.181578554279324,gs_bx_oracle_gx7_s005@c3d60c8+dirty
360,500,0.3054345216497117,0.3054345216497117,0.06992886597318951,0.012675461468893789,0.006178475605866504,0.17431729152093353,gs_bx_oracle_gx7_s005@c3d60c8+dirty
361,500,0.26689474796059026,0.2668947479605902,0.08606629658238704,0.011977880514935743,0.005763912315821834,0.17116383822120265,gs_bx_oracle_gx7_s005@c3d60c8+dirty
362,500,0.3559355001636878,0.3559355001636878,0.048412291827592706,0.013174400410693963,0.006474566964423853,0.18019081697657696,gs_bx_oracle_gx7_s005@c3d60c8+dirty
363,500,0.2798000513963264,0.27980005139632647,0.08068715304598786,0.012205746908375677,0.0059006808724785115,0.17200731925697432,gs_bx_oracle_gx7_s005@c3d60c8+dirty
364,500,0.31809461794478433,0.3180946179447844,0.06454972243679032,0.012773834459264222,0.00624669868574603,0.17611391325340509,gs_bx_oracle_gx7_s005@c3d60c8+dirty
365,500,0.33070956924971784,0.3307095692497179,0.05917057890039106,0.012912526070656283,0.00632812270816965,0.17742226009761283,gs_bx_oracle_gx7_s005@c3d60c8+dirty
366,500,0.30532594322760614,0.3053259432276061,0.06992886597318951,0.012591238326553934,0.0061438126081670786,0.17459141653154955,gs_bx_oracle_gx7_s005@c3d60c8+dirty
367,500,0.26688025626892814,0.26688025626892803,0.08606629658238704,0.011906796150846334,0.005744062910908225,0.17041566278654738,gs_bx_oracle_gx7_s005@c3d60c8+dirty
368,500,0.2016306249859382,0.20163062498593826,0.11296201426438303,0.0100124546550196,0.004731447343646275,0.1638857602490773,gs_bx_oracle_gx7_s005@c3d60c8+dirty
369,500,0.21481300477870813,0.21481300477870816,0.10758287072798377,0.010475951678719689,0.004970791020475727,0.16522416628435443,gs_bx_oracle_gx7_s005@c3d60c8+dirty
370,500,0.17507421890324873,0.17507421890324873,0.12372030133718138,0.008941664513322406,0.004190580787219605,0.16072244528500004,gs_bx_oracle_gx7_s005@c3d60c8+dirty
371,500,0.17508159769937257,0.17508159769937254,0.12372030133718138,0.008943169056777027,0.004186578787025098,0.16058436020515374,gs_bx_oracle_gx7_s005@c3d60c8+dirty
372,500,0.1616899939188793,0.16168999391887928,0.12909944487358058,0.008348671512672205,0.003883998503779206,0.15913369274557904,gs_bx_oracle_gx7_s005@c3d60c8+dirty
373,500,0.16169563565708012,0.16169563565708012,0.12909944487358058,0.008344763188720605,0.003883467155832449,0.15861718342463005,gs_bx_oracle_gx7_s005@c3d60c8+dirty
374,500,0.2148278869044541,0.2148278869044541,0.10758287072798377,0.010465299240052277,0.004969012428830719,0.16437323040751176,gs_bx_oracle_gx7_s005@c3d60c8+dirty
375,500,0.17509333888001144,0.17509333888001144,0.12372030133718138,0.008929794828769481,0.004184588080765137,0.1598016758340801,gs_bx_oracle_gx7_s005@c3d60c8+dirty
376,500,0.22797787410586628,0.22797787410586628,0.10220372719158459,0.01086696451385933,0.005183592967824465,0.16499458159763503,gs_bx_oracle_gx7_s005@c3d60c8+dirty
377,500,0.29274184949405496,0.29274184949405485,0.07530800950958869,0.012388011690599698,0.00601829772319167,0.17140652032104464,gs_bx_oracle_gx7_s005@c3d60c8+dirty
378,500,0.2798963717529216,0.27989637175292165,0.08068715304598786,0.012162264837838412,0.005885146422088801,0.17032519648905708,gs_bx_oracle_gx7_s005@c3d60c8+dirty
379,500,0.17510671753334053,0.17510671753334056,0.12372030133718138,0.008930825491679157,0.004183576294580637,0.159703667872241,gs_bx_oracle_gx7_s005@c3d60c8+dirty
380,500,0.17509915389073483,0.17509915389073485,0.12372030133718138,0.008940126581104617,0.004177747728707126,0.16032953702327205,gs_bx_oracle_gx7_s005@c3d60c8+dirty
381,500,0.20165088395947092,0.2016508839594709,0.11296201426438303,0.010006395051929903,0.004725757783175531,0.16341670259456637,gs_bx_oracle_gx7_s005@c3d60c8+dirty
382,500,0.18839492422230872,0.18839492422230872,0.1183411578007822,0.009497319008810666,0.004458757521352449,0.16203724684512913,gs_bx_oracle_gx7_s005@c3d60c8+dirty
383,500,0.13468929060903212,0.13468929060903212,0.13985773194637893,0.007043327614414091,0.003243178376774368,0.1557309885482786,gs_bx_oracle_gx7_s005@c3d60c8+dirty
384,500,0.20164880516010167,0.2016488051601016,0.11296201426438303,0.010005716076665032,0.0047289224007074325,0.1630681887603868,gs_bx_oracle_gx7_s005@c3d60c8+dirty
385,500,0.13468866350302727,0.13468866350302724,0.13985773194637893,0.007040853006190035,0.0032535141035720853,0.15531664757592015,gs_bx_oracle_gx7_s005@c3d60c8+dirty
386,500,0.06583257930545221,0.0658325793054522,0.1667534496283749,0.0033443430655362913,0.0015039571281226438,0.14705571467347922,gs_bx_oracle_gx7_s005@c3d60c8+dirty
387,500,0.049907954726805724,0.04990795472680574,0.17751173670117326,0.0024532660275555377,0.0010911913720329121,0.1436373907418961,gs_bx_oracle_gx7_s005@c3d60c8+dirty
388,500,0.05189087606221988,0.05189087606221987,0.17213259316477408,0.0025980855007076767,0.001159566331243137,0.14591817129769555,gs_bx_oracle_gx7_s005@c3d60c8+dirty
389,500,0.07972904333103303,0.07972904333103302,0.16137430609197573,0.004112855246364658,0.001853354770233601,0.14989162109207774,gs_bx_oracle_gx7_s005@c3d60c8+dirty
390,500,0.13467197705718859,0.13467197705718859,0.13985773194637893,0.007054638531651051,0.0032522332480697715,0.1567177986188723,gs_bx_oracle_gx7_s005@c3d60c8+dirty
391,500,0.1073470721880427,0.1073470721880427,0.15061601901917737,0.005620504469020242,0.0025669522922326885,0.15345271800781138,gs_bx_oracle_gx7_s005@c3d60c8+dirty
392,500,0.16166362199639767,0.16166362199639767,0.12909944487358058,0.008357204932889701,0.0039037695853139137,0.1595632957906394,gs_bx_oracle_gx7_s005@c3d60c8+dirty
393,500,0.10734852834010818,0.10734852834010818,0.15061601901917737,0.005613988859307928,0.002573992042238305,0.15282026830470186,gs_bx_oracle_gx7_s005@c3d60c8+dirty
394,500,0.10735064304773967,0.10735064304773966,0.15061601901917737,0.005612854042785106,0.00257349984279957,0.1526900316040232,gs_bx_oracle_gx7_s005@c3d60c8+dirty
395,500,0.04990503268776734,0.04990503268776734,0.17751173670117326,0.0024514482819952815,0.001096539786955656,0.14349434126684016,gs_bx_oracle_gx7_s005@c3d60c8+dirty
396,500,0.04990536274973224,0.04990536274973224,0.17751173670117326,0.0024525019467200437,0.001093506364256289,0.1437060398625847,gs_bx_oracle_gx7_s005@c3d60c8+dirty
397,500,0.04991179365601128,0.049911793656011276,0.18289088023757244,0.0024033399167719197,0.0010655933045495287,0.14172537633403715,gs_bx_oracle_gx7_s005@c3d60c8+dirty
398,500,0.04991144177320109,0.04991144177320108,0.18289088023757244,0.002404242195131117,0.0010672788590143463,0.14184930697106873,gs_bx_oracle_gx7_s005@c3d60c8+dirty
399,500,0.10735188195156904,0.10735188195156906,0.15061601901917737,0.005609653882009107,0.002562851125572407,0.15259408163714527,gs_bx_oracle_gx7_s005@c3d60c8+dirty
400,500,0.17506251401501854,0.17506251401501857,0.12372030133718138,0.00894590883699082,0.0041898185644828655,0.16070472289258628,gs_bx_oracle_gx7_s005@c3d60c8+dirty
401,500,0.24094015067098534,0.24094015067098531,0.09682458365518541,0.011255688851853594,0.005392017899830442,0.16745569954333261,gs_bx_oracle_gx7_s005@c3d60c8+dirty
402,500,0.21477501261259793,0.2147750126125979,0.10758287072798377,0.010455866403673773,0.0049829558088922135,0.16453415309625427,gs_bx_oracle_gx7_s005@c3d60c8+dirty
403,500,0.26681313916191274,0.2668131391619127,0.08606629658238704,0.011877975842109836,0.005749640095336534,0.16970796850700876,gs_bx_oracle_gx7_s005@c3d60c8+dirty
404,500,0.2668342176545717,0.2668342176545717,0.08606629658238704,0.011876521248431318,0.005749854764746803,0.1692880390677731,gs_bx_oracle_gx7_s005@c3d60c8+dirty
405,500,0.2668076103676191,0.26680761036761913,0.08606629658238704,0.01188092069834061,0.005738769200490499,0.16974719222386073,gs_bx_oracle_gx7_s005@c3d60c8+dirty
406,500,0.33058674397643095,0.3305867439764309,0.05917057890039106,0.012864438548318827,0.00629600833689186,0.17562028284092648,gs_bx_oracle_gx7_s005@c3d60c8+dirty
407,500,0.38045674695393417,0.3804567469539341,0.03765400475479434,0.013191622713852701,0.006505317931603935,0.1806074444312466,gs_bx_oracle_gx7_s005@c3d60c8+dirty
408,500,0.4975427383063585,0.4975427383063584,-0.01613743060919754,0.013014375937175039,0.00648084100628978,0.19253957290322898,gs_bx_oracle_gx7_s005@c3d60c8+dirty
409,500,0.41675910554474244,0.41675910554474244,0.021516574145596722,0.013241533273489443,0.006544635038912452,0.18485334365349376,gs_bx_oracle_gx7_s005@c3d60c8+dirty
410,500,0.3554866435589257,0.35548664355892573,0.048412291827592706,0.013052482414579647,0.006393932358311432,0.17916966392587677,gs_bx_oracle_gx7_s005@c3d60c8+dirty
411,500,0.35543468272445655,0.35543468272445666,0.048412291827592706,0.01305131021705265,0.006404702106523082,0.1794199632824078,gs_bx_oracle_gx7_s005@c3d60c8+dirty
412,500,0.3553910086143802,0.3553910086143802,0.048412291827592706,0.01304819827677307,0.006391579686960261,0.18009082636597756,gs_bx_oracle_gx7_s005@c3d60c8+dirty
413,500,0.367841658806484,0.36784165880648406,0.04303314829119352,0.013112420618515915,0.006421770066768997,0.18111954272522332,gs_bx_oracle_gx7_s005@c3d60c8+dirty
414,500,0.3429527661142927,0.3429527661142926,0.053791435363991884,0.012941400760859438,0.006313593653060945,0.17847328057677248,gs_bx_oracle_gx7_s005@c3d60c8+dirty
415,500,0.2923395087710873,0.2923395087710872,0.07530800950958869,0.012352229138076506,0.005979878142856072,0.17347404991534626,gs_bx_oracle_gx7_s005@c3d60c8+dirty
416,500,0.2408172319827384,0.24081723198273836,0.09682458365518541,0.011241989932887811,0.00538234347428781,0.16808705810321317,gs_bx_oracle_gx7_s005@c3d60c8+dirty
417,500,0.2923505441583743,0.29235054415837425,0.07530800950958869,0.012342212364038542,0.005986880657225672,0.17314760848346658,gs_bx_oracle_gx7_s005@c3d60c8+dirty
418,500,0.2538004677341441,0.2538004677341441,0.09144544011878622,0.011560248431098558,0.0055575250324578,0.16903941908348138,gs_bx_oracle_gx7_s005@c3d60c8+dirty
419,500,0.22780131271907048,0.2278013127190705,0.10220372719158459,0.010846448783468063,0.005170398265844966,0.16625485274847535,gs_bx_oracle_gx7_s005@c3d60c8+dirty
420,500,0.27958874616211044,0.2795887461621103,0.08068715304598786,0.012094507164945242,0.005829428448899923,0.17164217469765974,gs_bx_oracle_gx7_s005@c3d60c8+dirty
421,500,0.22780715495126916,0.22780715495126921,0.10220372719158459,0.010838825147787126,0.005167697806252574,0.16601711016437123,gs_bx_oracle_gx7_s005@c3d60c8+dirty
422,500,0.21471856624853544,0.21471856624853541,0.10758287072798377,0.010410993915302971,0.0049478134860283405,0.1640697383308334,gs_bx_oracle_gx7_s005@c3d60c8+dirty
423,500,0.2795907483926892,0.27959074839268927,0.08068715304598786,0.012076448157970853,0.005827531130590839,0.17082916587465777,gs_bx_oracle_gx7_s005@c3d60c8+dirty
424,500,0.2015414419258545,0.20154144192585446,0.11296201426438303,0.009955085936004658,0.004701657013466034,0.16305364928683194,gs_bx_oracle_gx7_s005@c3d60c8+dirty
425,500,0.14818991959799657,0.14818991959799657,0.13447858840997975,0.007678217872405253,0.00356822159043745,0.1565773230098758,gs_bx_oracle_gx7_s005@c3d60c8+dirty
426,500,0.1481862838578993,0.1481862838578993,0.13447858840997975,0.007679031717388238,0.0035615025117388273,0.1568814288981724,gs_bx_oracle_gx7_s005@c3d60c8+dirty
427,500,0.2147305463830065,0.21473054638300645,0.10758287072798377,0.010418331642121229,0.00492490105764814,0.16426346841326012,gs_bx_oracle_gx7_s005@c3d60c8+dirty
428,500,0.2924235716490764,0.29242357164907645,0.07530800950958869,0.012316837058904663,0.005919277377691041,0.17248239846221036,gs_bx_oracle_gx7_s005@c3d60c8+dirty
429,500,0.2667594654180038,0.26675946541800394,0.08606629658238704,0.011839272516582853,0.005658737969573283,0.169759472385317,gs_bx_oracle_gx7_s005@c3d60c8+dirty
430,500,0.2278336834260992,0.22783368342609917,0.10220372719158459,0.010840189334908807,0.005134098412097616,0.16558107515078585,gs_bx_oracle_gx7_s005@c3d60c8+dirty
431,500,0.24088072066358593,0.24088072066358593,0.09682458365518541,0.011214088906936127,0.005330895058190476,0.1668689723543338,gs_bx_oracle_gx7_s005@c3d60c8+dirty
432,500,0.2667921950733621,0.2667921950733621,0.08606629658238704,0.011848026360974831,0.0056600658161201165,0.16945579605033703,gs_bx_oracle_gx7_s005@c3d60c8+dirty
433,500,0.33056969136496395,0.3305696913649639,0.05917057890039106,0.01280963429431299,0.006173457466170028,0.17627223606025377,gs_bx_oracle_gx7_s005@c3d60c8+dirty
434,500,0.3805394615566314,0.3805394615566314,0.03765400475479434,0.013151262431752167,0.006373590951559763,0.18094573460197932,gs_bx_oracle_gx7_s005@c3d60c8+dirty
435,500,0.4290350605907554,0.42903506059075536,0.01613743060919754,0.013202048535080245,0.00641705631253296,0.18560713058600525,gs_bx_oracle_gx7_s005@c3d60c8+dirty
436,500,0.3556844748549379,0.355684474854938,0.048412291827592706,0.013020654387323843,0.006288824375226785,0.17859801134996445,gs_bx_oracle_gx7_s005@c3d60c8+dirty
437,500,0.3927835551288906,0.39278355512889057,0.03227486121839516,0.013171487667065024,0.006389791914576461,0.18217841929034487,gs_bx_oracle_gx7_s005@c3d60c8+dirty
438,500,0.3928185332207843,0.3928185332207842,0.03227486121839516,0.013166129209150956,0.006382939547914273,0.1822337642169584,gs_bx_oracle_gx7_s005@c3d60c8+dirty
439,500,0.36822560694291034,0.3682256069429104,0.04303314829119352,0.013087496599585883,0.006320798336639026,0.17972938211614395,gs_bx_oracle_gx7_s005@c3d60c8+dirty
440,500,0.38059881945185775,0.38059881945185775,0.03765400475479434,0.01313319686155536,0.006361926927968314,0.18076782737149505,gs_bx_oracle_gx7_s005@c3d60c8+dirty
441,500,0.40524948535579836,0.4052494853557984,0.02689571768199598,0.013211678170987845,0.006425691514271168,0.18311836331398507,gs_bx_oracle_gx7_s005@c3d60c8+dirty
442,500,0.4053235348700911,0.40532353487009104,0.02689571768199598,0.013224750951723603,0.006420657759193334,0.18318273491867318,gs_bx_oracle_gx7_s005@c3d60c8+dirty
443,500,0.44133078254874636,0.4413307825487464,0.010758287072798361,0.013207958867090173,0.006446686243678408,0.18663038564514628,gs_bx_oracle_gx7_s005@c3d60c8+dirty
444,500,0.4413047967152907,0.44130479671529066,0.010758287072798361,0.013191563632265804,0.006440401856955153,0.18651912425414008,gs_bx_oracle_gx7_s005@c3d60c8+dirty
445,500,0.40531101156262533,0.4053110115626253,0.02689571768199598,0.01320188658967858,0.0064171935630147605,0.18309397146260692,gs_bx_oracle_gx7_s005@c3d60c8+dirty
446,500,0.2668717449036887,0.2668717449036887,0.08606629658238704,0.011840439538789006,0.005635107604273574,0.17003117253353045,gs_bx_oracle_gx7_s005@c3d60c8+dirty
447,500,0.21479632626645948,0.21479632626645945,0.10758287072798377,0.010421830919841599,0.004897608833461084,0.1647501173178619,gs_bx_oracle_gx7_s005@c3d60c8+dirty
