month,method,P,kappa,mat,mn,stdev,sharpe,xret,hjd
674,ff,6,0.0,0,-0.00042469377280008333,0.15292392713013317,-0.002777157118380063,-0.02976295209469644,0.027275494012498097
674,fm,6,0.0,0,-0.0018769569671182734,0.30044933759979325,-0.006247166268072894,0.013471018783313193,0.09706743997904249
674,linrank,6,0.0,0,-0.003626877709492066,0.27972419506750235,-0.012965906322893652,0.08489454945251147,0.08855273358026083
674,linrank,6,0.001,0,0.00035515612984928944,0.218154840097409,0.0016280002299775133,0.03158597131230345,0.04992154674729905
674,linrank,6,0.01,0,0.0016273701765534957,0.12857658303968617,0.01265681617974865,-0.0033413062542947004,0.016320044299940852
674,linrank,6,0.1,0,0.0013044259119659462,0.06429892795997737,0.020286899849681496,-0.008842800316037451,0.004567400453025269
674,linrank,6,1.0,0,0.000265895738682867,0.012742043236471256,0.020867590365868462,-0.0019380016390024206,0.002670837502213216
674,rff,36,0.001,0,-0.007450562711619332,0.4408523862811608,-0.016900356998107786,0.14652066443318146,0.2123476614109473
674,rff,36,0.01,0,-0.0032144686363563073,0.10414530435767368,-0.030865228693524458,0.04546293390668698,0.020325713114274203
674,rff,36,0.1,0,4.4784264979325235e-05,0.028022513430038393,0.0015981530383109492,0.0011477771829604723,0.0037358933478034207
674,rff,36,1.0,0,0.001145848766643275,0.02631342091374917,0.04354617251778735,-0.0007871018056691682,0.001442210169488597
674,rff,360,0.001,0,-0.009548829852428496,0.4800905016222801,-0.01988964543177155,0.0644163109569307,0.25271592821753536
674,rff,360,0.01,0,-0.004781495581980638,0.14823199597891493,-0.032256838683200194,0.02130815977506973,0.034598777109049836
674,rff,360,0.1,0,-0.0006046018686616089,0.01784011805818911,-0.033890015003800934,-0.0020714869753181136,0.004568037706267927
674,rff,360,1.0,0,0.001054041728411123,0.023507969173822554,0.04483763444716687,-0.001241491874748198,0.001485850775015374
674,rff,3600,0.001,0,-0.009592944636034953,0.50225405598967,-0.019099785301150966,0.016257004379897078,0.27457724923012944
674,rff,3600,0.01,0,-0.005034327665046299,0.16036350663134344,-0.031393225122094755,0.01279996367865563,0.03885065265742758
