method,P,kappa,sharpe,hjd,real_sr,t_vs_fm,prov
ew,1,0.0,0.0762805757142164,0.34569272169366855,0.04225657920293763,-10.871025381573816,bgn_gam_estimators_g0235d_s000_w360_summary@de109da+dirty
ff,6,0.0,0.26156171826946917,0.2660419323678372,0.1643132713056519,-1.3982292820087812,bgn_gam_estimators_g0235d_s000_w360_summary@de109da+dirty
fm,6,0.0,0.26495314373979323,0.2785210399255564,0.17033963972803381,,bgn_gam_estimators_g0235d_s000_w360_summary@de109da+dirty
linlev,11,0.0,0.2572572848083316,0.26645296503376387,0.25763363163310177,-1.8230367190549501,bgn_gam_estimators_g0235d_s000_w360_summary@de109da+dirty
linlev,11,1e-07,0.2572700674423459,0.2664411006908651,0.25765145874024026,-1.8201279624635656,bgn_gam_estimators_g0235d_s000_w360_summary@de109da+dirty
linlev,11,1e-06,0.2573815157073199,0.26633720191206317,0.2578067417752189,-1.794742476367109,bgn_gam_estimators_g0235d_s000_w360_summary@de109da+dirty
linlev,11,1e-05,0.2582319006366196,0.26550073060368606,0.25897719968981614,-1.599803279577312,bgn_gam_estimators_g0235d_s000_w360_summary@de109da+dirty
linlev,11,0.0001,0.26067394371727454,0.26163436375985105,0.26183656378121734,-1.0380580375782078,bgn_gam_estimators_g0235d_s000_w360_summary@de109da+dirty
linlev,11,0.001,0.2616933713581058,0.25642535873632644,0.2623456702048305,-0.8260693958535079,bgn_gam_estimators_g0235d_s000_w360_summary@de109da+dirty
linlev,11,0.01,0.2579620836045308,0.2583567680488169,0.2599661882178408,-1.7219152346301116,bgn_gam_estimators_g0235d_s000_w360_summary@de109da+dirty
linlev,11,0.1,0.2435315856541789,0.2720827063178363,0.25088904037351134,-3.677716438610803,bgn_gam_estimators_g0235d_s000_w360_summary@de109da+dirty
linlev,11,1.0,0.21583445041280824,0.29687039249193653,0.21407194542142,-5.242097125598799,bgn_gam_estimators_g0235d_s000_w360_summary@de109da+dirty
linlev,11,10.0,0.17950962455308817,0.3307321598607284,0.1778423368768878,-7.323669877509232,bgn_gam_estimators_g0235d_s000_w360_summary@de109da+dirty
linlev,11,100.0,0.1639874460672764,0.3483339466083482,0.16410348386048382,-8.245557561988202,bgn_gam_estimators_g0235d_s000_w360_summary@de109da+dirty
