month,method,P,kappa,mat,mn,stdev,sharpe,xret,hjd
465,rff,3600,0.01,0,0.07048001041879977,0.32575073690107575,0.21636178351978125,-0.21528950621325646,0.3624808392446712
465,rff,3600,0.1,0,0.08568496035966428,0.2542583485499035,0.3369995945004214,-0.1194339291866394,0.2929791851418757
465,rff,3600,1.0,0,0.08655415308011376,0.23764702627389167,0.364213070271533,-0.08078336921223177,0.28321930997405487
465,rff,36,0.001,1,0.01612627249257508,0.5059268083550967,0.03187471433863309,-0.04229239788364108,0.6163293327137722
465,rff,36,0.01,1,0.030766773557209876,0.33287828184147994,0.09242649711783038,-0.06957886586715385,0.44258088338447943
465,rff,36,0.1,1,0.06302734919746387,0.2657036484803941,0.23720919738185145,-0.058342251449051766,0.34087606278976695
465,rff,36,1.0,1,0.08305704453964474,0.23947875856260353,0.3468242654929761,-0.07232938322556029,0.2904943449930996
465,rff,360,0.001,1,-0.0109565781899801,0.5678983457841532,-0.01929320321377459,0.030660779295403034,0.7369016197520135
465,rff,360,0.01,1,0.06209364023369846,0.33843246018887596,0.18347424534586484,-0.16598668043785111,0.38656475542161295
465,rff,360,0.1,1,0.08254769414333413,0.25790484922150825,0.3200703452940348,-0.10039630474212666,0.3005935303957249
465,rff,360,1.0,1,0.08614871852634032,0.23825865584029893,0.3615764481777504,-0.07821388766127423,0.28425123735591873
465,rff,3600,0.001,1,-0.013839777781774388,0.5327959735469212,-0.025975755202578634,0.06800447239753957,0.704102530062452
465,rff,3600,0.01,1,0.07041878073164315,0.32494258999600045,0.21671145272926487,-0.2023322244466348,0.36206881563179655
465,rff,3600,0.1,1,0.08385378088468395,0.25541717387884133,0.32830126342428523,-0.11673693845162134,0.29692171313358573
465,rff,3600,1.0,1,0.08628135963860004,0.23783041408357464,0.3627852222814547,-0.08050411608240808,0.2838049452290928
465,rff_ens,36,0.001,-1,0.09481559546679398,0.5091644858260174,0.18621800637366662,-0.23793223461497198,0.47096716545865014
465,rff_ens,36,0.01,-1,0.06977563291037785,0.33455877658338684,0.20856016279993383,-0.22554795048056947,0.3696068337383035
465,rff_ens,36,0.1,-1,0.07737490168399937,0.2641975805757931,0.2928675634173797,-0.11847475824537869,0.31339731924675535
465,rff_ens,36,1.0,-1,0.08512181088802125,0.2392237551550031,0.35582507612117054,-0.08116457821873797,0.2865899915653172
465,rff_ens,360,0.001,-1,0.0016207534418146278,0.5441396098396135,0.002978561774417321,-0.09738299383379453,0.6852089205765395
465,rff_ens,360,0.01,-1,0.06999693660438007,0.33281010633429203,0.21032094660632528,-0.21666741835196346,0.368028150425523
465,rff_ens,360,0.1,-1,0.08387376882905379,0.25672179932770894,0.32671073920757215,-0.11594813426829048,0.2975532393115813
465,rff_ens,360,1.0,-1,0.08628872987401398,0.23799082076438846,0.36257167228915965,-0.08034397052300928,0.2838678015453927
465,rff_ens,3600,0.001,-1,-0.022047262895973883,0.5311015040634511,-0.04151233375784204,0.0698432943649843,0.7190093008336544
465,rff_ens,3600,0.01,-1,0.07044939557522147,0.3251291456793936,0.21668126807890323,-0.2088108653299456,0.36213317317872623
465,rff_ens,3600,0.1,-1,0.0847693706221741,0.2548160397146529,0.33266889602828853,-0.11808543381913036,0.2949382046692336
465,rff_ens,3600,1.0,-1,0.08641775635935689,0.23773831074813753,0.36349949693597666,-0.08064374264731992,0.28351190591489217
465,linlev,11,0.0,0,0.33895041185736535,0.7539212236235929,0.44958332679408913,-1.0757612674674077,0.3977436550356851
465,linlev,11,0.001,0,0.25220354897967334,0.6201117476881779,0.40670661363843963,-0.8658067437655953,0.33609799740152496
465,linlev,11,0.01,0,0.1524492544604719,0.44290417179694297,0.3442036995089874,-0.5606523170683083,0.30686625728178873
465,linlev,11,0.1,0,0.14006550565089082,0.32341066435684485,0.4330887045095871,-0.32025932366585974,0.23644167801323665
465,linlev,11,1.0,0,0.056396709576327045,0.133700039547149,0.42181520489707014,-0.07713452328711777,0.30062275589533444
465,rff_lev,36,0.001,0,0.16503845423322067,0.7464650372072873,0.2210933479894395,-1.1287675023869659,0.6467307203041689
465,rff_lev,36,0.01,0,0.12613568941445027,0.35492480144283306,0.35538708171896144,-0.4338485915068748,0.28197033361643536
465,rff_lev,36,0.1,0,0.09395925450456286,0.2467593071351734,0.3807728899688168,-0.12866024119090191,0.27415987377780116
465,rff_lev,36,1.0,0,0.08739400685077461,0.2366089864289871,0.3693604717629944,-0.08098101056384967,0.28119339681287936
