method,P,kappa,sharpe,hjd,real_sr,t_vs_fm,prov
ew,1,0.0,0.3856994569168716,0.35592475133188345,0.3391107861164771,10.263593073605422,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
ff,6,0.0,0.36201036554899657,0.18880232813593312,0.22245453967014786,-16.42194968224013,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
fm,6,0.0,0.3757822739703913,0.16490369471920727,0.28057248914777777,,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev,11,0.0,0.3512744073807306,0.2559335255423227,0.21286907558449672,-5.710026511110816,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev,11,1e-07,0.35181898830040154,0.25328674560348646,0.21519535874763984,-5.755411130788469,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev,11,1e-06,0.3553413587784034,0.2358441993289645,0.2331424070078058,-6.147925003105737,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev,11,1e-05,0.35994862333546973,0.20458477612228448,0.3017927197923516,-7.496520799912043,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev,11,0.0001,0.3536781011365768,0.21422302175568964,0.3453625244055166,-7.042500055736086,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev,11,0.001,0.35166148325914426,0.21914318244304828,0.3549440818740147,-6.816861756187896,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev,11,0.01,0.3547859547795614,0.215775713767192,0.36677663252695586,-6.666736651021539,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev,11,0.1,0.35813363311292257,0.206700747363072,0.395109931729036,-6.014624038558033,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev,11,1.0,0.3551507844903829,0.1837799270186831,0.43407834627928715,-6.221420875148495,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev,11,10.0,0.32947777877759293,0.27943282012782306,0.4725610724962643,-9.414087022097048,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev,11,100.0,0.31148492264552424,0.3773861445501024,0.4766348934316417,-10.762696829899278,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev,11,1000.0,0.30873867171193636,0.3939470325702105,0.4762049441241534,-10.958087644394205,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev_m,11,0.0,0.351274407382264,0.25593352554490145,0.21286907559014903,-5.710026510933103,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev_m,11,1e-07,0.3517329028236949,0.25357516050584383,0.21485984174636252,-5.751850284914228,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev_m,11,1e-06,0.3547195632166222,0.23736896383038278,0.23055357520165515,-6.121300862219787,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev_m,11,1e-05,0.3586902138024303,0.20609214836172354,0.29437868746206824,-7.974727595454159,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev_m,11,0.0001,0.35608432704021165,0.2074445044263092,0.33666569940621016,-8.590452555812904,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev_m,11,0.001,0.35686771916569365,0.2068031315227223,0.346542569953612,-8.452828437799884,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev_m,11,0.01,0.3644749478039309,0.1962314288444048,0.35668091893526893,-7.472359422283431,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev_m,11,0.1,0.3726165217732988,0.18039407691013026,0.37012849087711364,-3.96954186878066,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev_m,11,1.0,0.3774837121300699,0.15962422135650425,0.36711395108795003,4.230052724513424,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev_m,11,10.0,0.3810959635846406,0.15652766936521786,0.33523947522168407,7.786756862372293,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev_m,11,100.0,0.3849647575556496,0.15440687475518536,0.32185076303914417,9.95296936106901,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev_m,11,1000.0,0.3856218659178933,0.1540218699586531,0.3199570123228711,10.231816813522062,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev_m,11,10000.0,0.38569165481664835,0.15398157843209387,0.3197588393168075,10.260408064304507,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linlev_m,11,100000.0,0.3856986762749786,0.15397753819523982,0.319738945996646,10.263274498527473,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linrank,6,0.0,0.3627550625904429,0.18205777060273218,0.29821084009376164,-24.950228051134715,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linrank,6,1e-07,0.36271526059138415,0.18210818614076074,0.29813913656518914,-25.003938214318513,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linrank,6,1e-06,0.36235748252737454,0.18256308321315076,0.2974948475256849,-25.480921904550645,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linrank,6,1e-05,0.35885008932502027,0.18712441030016866,0.29120241313060014,-29.686708862618282,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linrank,6,0.0001,0.3351990425796538,0.21667196141989112,0.25001328684771384,-48.87383013055682,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linrank,6,0.001,0.30542335428730816,0.2484897486793591,0.20235370305835515,-62.58136397442365,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linrank,6,0.01,0.29823458262381186,0.2559830307458901,0.18993728926404974,-70.99673672610956,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linrank,6,0.1,0.2825489360554911,0.27811689640569454,0.16327341087623304,-77.5799273939773,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linrank,6,1.0,0.23985718146758617,0.3437646098986112,0.12870205147131028,-55.589073544848496,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linrank,6,10.0,0.22176669137399535,0.3870674741969298,0.11474018820028598,-50.27673939067212,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linrank,6,100.0,0.2193669622828451,0.39496287385603124,0.11286901151352957,-49.66993211551948,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linrank,6,1000.0,0.2191192031490416,0.39582185649585944,0.11267553582831344,-49.60839132195582,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linrank_m,6,0.0,0.3627550625904429,0.18205777060273223,0.2982108400937616,-24.950228051134662,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linrank_m,6,1e-07,0.36275510708406,0.18205769698533122,0.29821116289421973,-24.95024468899696,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
linrank_m,6,1e-06,0.3627555074076345,0.1820570346498498,0.2982140669083241,-24.950394178039474,gs_bx_estimators_bx7_s001_w360_summary@de109da+dirty
