month,n,sr_max,sr_max_code,rf,mean_mu,sd_mu,mean_idio_sd
414,260,0.9031664104361025,1.1329339661698927,0.39171693908826355,0.015015547729455963,0.006638337666317906,0.10104523574638237
415,260,0.9115229584157238,1.1405164791490734,0.3685909023668659,0.01500137202071638,0.006659221096905179,0.10017933260219739
416,260,0.9325491947781894,1.1600316063373222,0.3616772591136261,0.014991041047295286,0.00666479208532647,0.09938896052470483
417,260,0.9237213160542553,1.1448667347896664,0.3311209113507262,0.015023196665539343,0.006662703579987625,0.09935236617284764
418,260,0.9448755688879279,1.142494162556507,0.28648572338307343,0.014876382958317665,0.006660864907454568,0.09842849886150469
419,263,0.9503539418438471,1.1337998289334739,0.28982213991700045,0.01489641401369748,0.006624681621874001,0.09895679921637543
420,264,0.9820026738159792,1.1302935096127733,0.20260519289023204,0.014926628232838498,0.006599207850953602,0.09868750758470135
421,266,0.9709548177953076,1.1215237236221907,0.2568200852647198,0.015048536419826996,0.006652470923009175,0.09970945861192868
422,266,0.9592365767001394,1.1062195469505205,0.2898986549438376,0.015018093343016977,0.0066102553884456435,0.09973936878592632
423,267,0.9461936163816936,1.0944770617479496,0.32884868913558274,0.015112943095752986,0.006631199844122309,0.10092060673669993
424,268,0.9361005620358697,1.0870566899148413,0.3182956062471224,0.015129113367118653,0.006583862938271236,0.10079089449045556
425,268,0.943107573714838,1.0940214988627075,0.28319300264595637,0.015090859792998285,0.006562827368118588,0.09996353858558649
426,268,0.9455826036952557,1.0815345431444183,0.2965638917883887,0.0151189680896542,0.006516477512227998,0.10067608702394581
427,270,0.974759240943785,1.097409707305992,0.21212471216423262,0.015028423959881083,0.006547304613861931,0.10030754099465546
428,270,0.9884309170991867,1.0922001408438156,0.21927620466487063,0.014915209246894814,0.006589957541005036,0.09967698786672415
429,272,1.0161343996957115,1.113473683602707,0.15293584473400054,0.014846576637685571,0.006612669446479812,0.09902874810584977
430,271,0.9989271461928502,1.1044938289342656,0.2182635624603054,0.014912490718338863,0.006614034744395207,0.09890776147269767
431,271,1.003461413979315,1.1061255367468672,0.21869279953304066,0.014901348900313537,0.006606186887912585,0.09868765136058714
432,271,1.0116677758927881,1.119558952377821,0.19484478546998654,0.014842589593224194,0.006628216582843127,0.09858968547524957
433,271,1.040283781993167,1.1387988134044609,0.1930818466009962,0.014750648771254888,0.006649769031665461,0.09816036429783767
434,270,1.0465047161546122,1.1433775823296668,0.09996327133212185,0.014861578854097265,0.006665925546891721,0.09836190949798129
435,270,1.0241025137294224,1.128009402938187,0.17052806350308797,0.014900575095789584,0.00672654395803512,0.09861978978329371
436,270,0.9925260706297641,1.095158667420772,0.20683315525261553,0.014943071074195598,0.006671896034137221,0.09955370568294805
