method,P,kappa,sharpe,hjd,real_sr,t_vs_fm,prov
ew,1,0.0,0.057088719291372506,0.046684232293673605,-0.09197029520844263,41.34217595232575,bgn_gam_estimators_g0235s_s006_w360_summary@de109da+dirty
ff,6,0.0,-0.015302482081304662,0.2298227376257755,0.0350648737393773,-7.766631257722579,bgn_gam_estimators_g0235s_s006_w360_summary@de109da+dirty
fm,6,0.0,-0.00023478781198782005,0.1568207882366027,-0.1384707728231219,,bgn_gam_estimators_g0235s_s006_w360_summary@de109da+dirty
linlev,11,0.0,-0.009351041965703138,0.17925303955076102,-0.10417810209722082,-5.492801951494954,bgn_gam_estimators_g0235s_s006_w360_summary@de109da+dirty
linlev,11,1e-07,-0.009351698758195096,0.17925247009983225,-0.10417345958778863,-5.49310676330303,bgn_gam_estimators_g0235s_s006_w360_summary@de109da+dirty
linlev,11,1e-06,-0.009357515716181701,0.1792472705224153,-0.10413181816753601,-5.495789754061823,bgn_gam_estimators_g0235s_s006_w360_summary@de109da+dirty
linlev,11,1e-05,-0.00940765442454972,0.17918786102471346,-0.10372914592677321,-5.517584645583359,bgn_gam_estimators_g0235s_s006_w360_summary@de109da+dirty
linlev,11,0.0001,-0.009601754612841268,0.17813961400913517,-0.10058656853669834,-5.563508298079925,bgn_gam_estimators_g0235s_s006_w360_summary@de109da+dirty
linlev,11,0.001,-0.009648600227145197,0.16815676891852588,-0.08381586309265546,-5.2708821669391455,bgn_gam_estimators_g0235s_s006_w360_summary@de109da+dirty
linlev,11,0.01,-0.008640027111294928,0.14585047087286845,-0.05101922744867572,-4.075363606418177,bgn_gam_estimators_g0235s_s006_w360_summary@de109da+dirty
linlev,11,0.1,-0.03661378458215451,0.13264626070861066,0.028080893362111985,-11.408592487096135,bgn_gam_estimators_g0235s_s006_w360_summary@de109da+dirty
linlev,11,1.0,-0.048028959355918534,0.1906860306336986,0.09344683664868919,-14.627383426243806,bgn_gam_estimators_g0235s_s006_w360_summary@de109da+dirty
linlev,11,10.0,-0.04810845683926895,0.1824345713240865,0.08704438798503689,-15.385295934347663,bgn_gam_estimators_g0235s_s006_w360_summary@de109da+dirty
linlev,11,100.0,-0.04627601036800447,0.1099602235262099,0.0382865108935801,-13.856603345202647,bgn_gam_estimators_g0235s_s006_w360_summary@de109da+dirty
linlev,11,1000.0,-0.04078841966945893,0.07427114127204563,0.009385008636407115,-10.193822826239918,bgn_gam_estimators_g0235s_s006_w360_summary@de109da+dirty
linlev_m,11,0.0,-0.00935104196570036,0.17925303955078925,-0.10417810209799433,-5.492801951495611,bgn_gam_estimators_g0235s_s006_w360_summary@de109da+dirty
