method,P,kappa,sharpe,hjd,real_sr,t_vs_fm,prov
ew,1,0.0,0.15369347519622917,0.2954091940879042,0.08073732862768807,-136.93286523101546,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
ff,6,0.0,0.2464468363454266,0.2260934785754295,0.3352776309621447,-11.604502594845782,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
fm,6,0.0,0.27327632588496154,0.17222930113250468,0.2602390608954562,,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev,11,0.0,0.26298016626588905,0.2005155266420676,0.24125842414017637,-2.637362566856273,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev,11,1e-07,0.2629775768732478,0.200514860638703,0.24129561034553845,-2.638065042694852,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev,11,1e-06,0.2629542587251387,0.2005101663293946,0.24161770588892784,-2.6443631720779766,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev,11,1e-05,0.2627379906856989,0.20053108359731192,0.24394635879007073,-2.7015768433695553,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev,11,0.0001,0.2620133315133676,0.20067990794827573,0.24901853880103375,-2.9028873404644067,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev,11,0.001,0.26095429044388685,0.19990722956556792,0.25145860686968985,-3.1961577148760627,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev,11,0.01,0.24769665747216377,0.2109432960413761,0.2437970354281485,-5.105843216005547,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev,11,0.1,0.1764950010450429,0.2724348466766667,0.16375002845653136,-9.840765988690256,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev,11,1.0,0.1033133347066698,0.3030045085698856,0.09649480122940804,-13.79192740396492,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev,11,10.0,0.07170034024364495,0.3078324658107335,0.052833451979203985,-15.303225400311272,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev,11,100.0,0.055943172644883826,0.3104030614776396,0.03982784285169988,-16.685503792240837,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev,11,1000.0,0.05434989089619309,0.31195601984450516,0.038602655248266705,-16.69419876879127,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev_m,11,0.0,0.26298016626588633,0.20051552664207234,0.2412584241401451,-2.6373625668568104,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev_m,11,1e-07,0.2629802531667523,0.2005149956487526,0.24125888939818094,-2.637363576355095,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev_m,11,1e-06,0.2629810310493306,0.20051022623583312,0.24126307051098353,-2.6373732829044263,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev_m,11,1e-05,0.2629883980371731,0.20046346045256308,0.24130427631429824,-2.637530885502318,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev_m,11,0.0001,0.263026489796187,0.20007584239671106,0.24166389517350306,-2.6443330927800806,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev_m,11,0.001,0.2620665648420263,0.1992641957366002,0.24310032503095758,-2.9010667341396683,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev_m,11,0.01,0.24885221319618808,0.209468960334039,0.23499712333821657,-5.088578802782843,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev_m,11,0.1,0.18501652712882974,0.26564498470118886,0.15683008531524784,-9.634892485473513,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev_m,11,1.0,0.12733698405011937,0.2927160126899873,0.09207937084244772,-12.603033529023607,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev_m,11,10.0,0.13638575792355534,0.2856106999136912,0.06993786449798947,-13.9004353966534,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev_m,11,100.0,0.15793949947391117,0.281060738923497,0.05456332245715057,-131.91021118948424,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev_m,11,1000.0,0.1541604750306339,0.2817665829172031,0.046994439939054056,-136.37650829860686,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
linlev_m,11,10000.0,0.1537408689267454,0.28189750634884625,0.04609810124525915,-136.87760438367334,bgn_gam_estimators_bgnzr_s000_w360_summary@cc56eea+dirty
