method,P,kappa,sharpe,hjd,real_sr,t_vs_fm,prov
ew,1,0.0,0.0647294881877373,0.08419134734560117,0.05613029996819002,13.454036579743903,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
ff,6,0.0,0.03799205913232713,0.13743514804820364,0.01445601763400049,6.684034684539125,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
fm,6,0.0,0.025450608706340142,0.2167984045285774,0.05568979745617659,,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linlev,11,0.0,0.03008972226776917,0.2605098694441234,0.04671613427464384,1.5766121933814026,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linlev,11,1e-05,0.029881217423099685,0.26017320508263986,0.04885452679391354,1.5121570235818111,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linlev,11,0.0001,0.028769008554801447,0.2584162675879208,0.05886029148997071,1.1546164509915806,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linlev,11,0.001,0.02731023518263536,0.24243363872409887,0.06812691562065228,0.6333884832288652,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linlev,11,0.01,0.025780369364503352,0.18610777324657793,0.059944110511748194,0.08848446480960702,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linlev,11,0.1,0.026730346845424125,0.13623885289887544,0.05978834511758854,0.27954476585650434,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linlev,11,1.0,0.04173250968710198,0.08964133791032496,0.07976245519122079,3.6312376639363215,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linlev,11,10.0,0.049067082399772394,0.08225312851132484,0.08258166127981881,5.3120089736329685,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linlev_m,11,0.0,0.030089722267755862,0.2605098694444898,0.04671613427543929,1.576612193375642,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linlev_m,11,1e-05,0.030097141598471936,0.26025050520724524,0.04670788857292186,1.578090895027679,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linlev_m,11,0.0001,0.030162609231987943,0.2579737841982809,0.04662780940777308,1.590985054857855,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linlev_m,11,0.001,0.03071113768858208,0.23970251041936533,0.04541492448355254,1.6877510811934395,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linlev_m,11,0.01,0.03275175606368988,0.18549790810731068,0.0325638314415833,1.85992004984642,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linlev_m,11,0.1,0.0372171197324362,0.16280859913122356,0.02147618770790684,2.4664638548005042,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linlev_m,11,1.0,0.041462370723360245,0.1577587134476665,0.02136302363572769,3.281158117961116,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linlev_m,11,10.0,0.04482689942805793,0.1485683564457708,0.024232933964708058,4.136310647268702,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linlev_m,11,100.0,0.05888601621934173,0.10696140359189084,0.03300259343086775,9.224760218834952,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linlev_m,11,1000.0,0.06471880947008467,0.08320743899841584,0.040193238968394114,13.457005919102611,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linrank,6,0.0,0.022803212609196117,0.2647068090236179,0.09488015556961994,-2.0033354185502588,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linrank,6,1e-05,0.022899906041813144,0.26429368269962283,0.09534705431668299,-1.9247631727230503,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linrank,6,0.0001,0.02362166118052134,0.26107518909700306,0.0987033690425928,-1.351240697433742,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linrank,6,0.001,0.026186582438781664,0.2432852124304565,0.1076281600073763,0.5051718384358372,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linrank,6,0.01,0.02924663892271072,0.1769659385611592,0.10169812395263093,2.5249102204579663,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linrank,6,0.1,0.03239845824471248,0.10439896465897133,0.07385408977063197,4.634954964486851,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linrank,6,1.0,0.03493723269107339,0.1003676911911886,0.07071552614358097,5.17511891152272,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linrank,6,10.0,0.03428008619940541,0.1055761140393498,0.07197118320674603,4.602725650668595,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linrank_m,6,0.0,0.022803212609196048,0.2647068090236182,0.09488015556962165,-2.003335418550314,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linrank_m,6,1e-05,0.02280905902713808,0.26456538629618026,0.09487722149926227,-1.9988188985288027,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linrank_m,6,0.0001,0.022861581345152312,0.26330410841684254,0.09484910797089333,-1.9582696812711302,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
linrank_m,6,0.001,0.023378397589600582,0.25171703983893057,0.09442248897246361,-1.5614891402223314,bgn_gam_estimators_g0235_s001_w360_summary@c60eee5+dirty
