month,method,P,kappa,mat,mn,stdev,sharpe,xret,hjd
674,ff,6,0.0,0,0.014090988417832013,0.16235911264301692,0.08678902088368902,0.004381256564430328,0.013537370570062142
674,fm,6,0.0,0,0.014946772496526275,0.20182300725782965,0.07405881370815032,-0.03731232550184262,0.026222697266511177
674,linrank,6,0.0,0,0.01449327983704702,0.20575509399462977,0.0704394703220582,-0.03162929295513532,0.028718964183986694
674,linrank,6,0.001,0,0.015060289268241864,0.19005645168959995,0.07924113669573457,-0.018882723633343534,0.021387998598107506
674,linrank,6,0.01,0,0.013121967077066777,0.15077070282359703,0.08703260534919431,0.014500214170712317,0.011820366688666338
674,linrank,6,0.05,0,0.008718932872916885,0.10029889425843075,0.08692950144048078,0.01738106926083517,0.007858332226979375
674,linrank,6,0.1,0,0.006241817221963139,0.07246880273363603,0.08613109347073608,0.013592346212271171,0.007967363200859617
674,linrank,6,1.0,0,0.0010498011042314875,0.012424002497581809,0.08449781818989649,0.002529523484551594,0.013216165704862235
674,rff,36,0.001,0,0.009115962718892518,0.189105111143706,0.04820579763158837,-0.021023999910448874,0.0327722283920875
674,rff,36,0.01,0,0.008677881162768793,0.10353461418281508,0.08381623123109265,-0.009196858116768177,0.00859926962282877
674,rff,36,0.05,0,0.00685513919940259,0.07116164580540893,0.0963319372650251,0.005765015366925253,0.006561004361279326
674,rff,36,0.1,0,0.005616025347549546,0.05477936411587642,0.10252082035252912,0.00569549054809518,0.006960577771451841
674,rff,36,1.0,0,0.003322654995016179,0.031192907720457994,0.10651956607549613,0.001907381582535163,0.009499037531147397
674,rff,360,0.001,0,-0.0022797973713284724,0.162952923841874,-0.013990527555926145,-0.1963916181764049,0.04627875760023373
674,rff,360,0.01,0,0.003317387692983096,0.057571195011181436,0.05762235250351839,-0.04779533999726282,0.011850982163061697
674,rff,360,0.05,0,0.0051814197281799665,0.053351085089900684,0.097119294189591,-0.0031939445803019955,0.007670655927216307
674,rff,360,0.1,0,0.004837535208536586,0.04660679801711062,0.10379462684307546,0.0011775018356018885,0.007680834944135247
674,rff,360,1.0,0,0.003280115219452687,0.030754479492004067,0.10665487674097987,0.0014879775514043438,0.009556676718678454
674,rff,3600,0.001,0,-0.0019344205906592499,0.15818797355301614,-0.012228619832536989,-0.1684406081763365,0.04405632813405661
674,rff,3600,0.01,0,0.0024657628526836084,0.05047668343950437,0.04884954170253266,-0.0408381089749571,0.012782759845037238
674,rff,3600,0.05,0,0.004401660090829245,0.0452228519283635,0.09733265159397324,-0.0018439834127955469,0.008421470759338244
674,rff,3600,0.1,0,0.004303772118352509,0.04111475321895469,0.10467707529297263,0.0018952716316098265,0.008261711142904075
674,rff,3600,1.0,0,0.0032038792266051003,0.030159242883135356,0.10623208410834035,0.0015823774367467545,0.00967239631307926
674,rff,36,0.001,1,0.0015009879860620953,0.12022823427239207,0.012484488316291993,-0.13895072110206547,0.026615415301974126
674,rff,36,0.01,1,0.003483504075604586,0.05717965111050486,0.06092209392590379,-0.047007484472993785,0.01147494914346149
674,rff,36,0.05,1,0.004741385073215025,0.049099988814651364,0.09656590943662706,-0.004033204815064117,0.008110829480488187
674,rff,36,0.1,1,0.0044635988891049815,0.04286068446485708,0.1041420347070014,0.0013675889813422083,0.008090074202535736
674,rff,36,1.0,1,0.0032121440745489444,0.030205104956895254,0.10634441029530912,0.0016910726751309187,0.00965868807882167
674,rff,360,0.001,1,-0.0003898778331398456,0.1421958715134127,-0.0027418365174059936,-0.1397537765654013,0.0361598835393703
674,rff,360,0.01,1,0.004129451230855935,0.05788333032855543,0.07134094060269998,-0.0292664197168759,0.010268939828587655
674,rff,360,0.05,1,0.005224415703646479,0.05323858902989937,0.09813212180947152,0.0019017528021821693,0.007573120466952913
674,rff,360,0.1,1,0.004777477368451029,0.045805765369633974,0.10429860367791524,0.0036860885492461743,0.0077263476871088045
674,rff,360,1.0,1,0.0032530157241363296,0.030619136626272185,0.10624126224856188,0.0016941778784123416,0.009602392183673985
674,rff,3600,0.001,1,-0.0018581381921630594,0.1561511803214636,-0.01189961029009046,-0.16820459284910783,0.04326323017056036
674,rff,3600,0.01,1,0.002733655967961253,0.05051677123607012,0.05411382994345769,-0.03855071383832146,0.012252415108052948
674,rff,3600,0.05,1,0.004626587208149875,0.047313630523529944,0.09778550402825223,-0.00048532791861409736,0.008167120519118819
674,rff,3600,0.1,1,0.0044784018914677875,0.04287826068959927,0.10444457912804489,0.0028942572694902672,0.008062107533238001
674,rff,3600,1.0,1,0.0032370321045997632,0.030409477210753388,0.10644813398683109,0.0017561667055843286,0.009621460464784858
674,rff_ens,36,0.001,-1,0.005308475352477294,0.13079878570895928,0.04058505072278879,-0.07998736050625714,0.021679861541458338
674,rff_ens,36,0.01,-1,0.00608069261918669,0.0736299544633143,0.08258449517602731,-0.028102171294880986,0.008457269771532237
674,rff_ens,36,0.05,-1,0.005798262136308807,0.05918948317869333,0.09796101984543143,0.0008659052759305615,0.007100800483051399
674,rff_ens,36,0.1,-1,0.005039812118327265,0.048414331988626456,0.1040975246650356,0.0035315397647186905,0.0074500330043452915
674,rff_ens,36,1.0,-1,0.003267399534782562,0.030687326211792026,0.10647390757448978,0.0017992271288330402,0.009577898813090551
674,rff_ens,360,0.001,-1,-0.0013348376022341573,0.1470015704280244,-0.009080430898442182,-0.1680726973709031,0.03944122869710493
674,rff_ens,360,0.01,-1,0.0037234194619195186,0.05654247442488703,0.065851724739529,-0.03853087985706936,0.010924386335646222
674,rff_ens,360,0.05,-1,0.005202917715913223,0.053165992331407994,0.0978617625244546,-0.0006460958890599109,0.007608167654422291
674,rff_ens,360,0.1,-1,0.004807506288493808,0.046147624092903225,0.10417668044654821,0.002431795192424033,0.007698012742053035
674,rff_ens,360,1.0,-1,0.003266565471794508,0.030684612225842144,0.10645614315580149,0.0015910777149083437,0.00957939492674965
674,rff_ens,3600,0.001,-1,-0.0018962793914111499,0.1566931218999374,-0.012101867449051748,-0.16832260051272216,0.043509199102008116
