month,method,P,kappa,mat,mn,stdev,sharpe,xret,hjd,prov
774,ff,6,0.0,0,0.0005510492809198155,0.08712751721569535,0.006324629675325446,0.06061238897808797,0.011109968294465247,bgn_gam_estimators_g0235s_s001_w360_summary@de109da+dirty
774,fm,6,0.0,0,0.00013160082043981857,0.0709017024377327,0.0018561024053744416,0.03566603264957801,0.0093844260312887,bgn_gam_estimators_g0235s_s001_w360_summary@de109da+dirty
774,linrank,6,0.0,0,-5.676944997686164e-05,0.05122109352216045,-0.00110832171031844,-0.02169056625580704,0.007357701489153653,bgn_gam_estimators_g0235s_s001_w360_summary@de109da+dirty
774,linrank,6,1e-07,0,-5.66398484145698e-05,0.051219705968057305,-0.0011058214283754912,-0.02169040689194053,0.007357300129179397,bgn_gam_estimators_g0235s_s001_w360_summary@de109da+dirty
774,linrank,6,1e-06,0,-5.5475356605402156e-05,0.05120723648147724,-0.0010833499406957606,-0.02168896620282185,0.007353693803619507,bgn_gam_estimators_g0235s_s001_w360_summary@de109da+dirty
774,linrank,6,1e-05,0,-4.401776605723293e-05,0.05108434025702233,-0.0008616684846229762,-0.021673935887387818,0.007318206233997008,bgn_gam_estimators_g0235s_s001_w360_summary@de109da+dirty
774,linrank,6,0.0001,0,5.439199912527325e-05,0.050007450953966026,0.0010876778977465455,-0.021471262201127817,0.007012523055975909,bgn_gam_estimators_g0235s_s001_w360_summary@de109da+dirty
774,linrank,6,0.001,0,0.0004159340841498121,0.044733853474623705,0.009297971264330272,-0.017961821828373834,0.005789981424375414,bgn_gam_estimators_g0235s_s001_w360_summary@de109da+dirty
774,linrank,6,0.01,0,0.0005256565888668647,0.03509250014369467,0.014979171809202465,-0.0018361389295320739,0.0048010056482744754,bgn_gam_estimators_g0235s_s001_w360_summary@de109da+dirty
774,linrank,6,0.1,0,0.0003902248480171411,0.02585314424442639,0.015093902866428659,0.0069730720121785415,0.004508646591544419,bgn_gam_estimators_g0235s_s001_w360_summary@de109da+dirty
774,linrank,6,1.0,0,0.00015227200815640349,0.01076778299964013,0.014141444730219077,0.00460194168712836,0.004431983266002569,bgn_gam_estimators_g0235s_s001_w360_summary@de109da+dirty
774,linrank,6,10.0,0,2.3161425027030102e-05,0.0016973480627653242,0.013645654379983468,0.0007880379636866938,0.004577117621667293,bgn_gam_estimators_g0235s_s001_w360_summary@de109da+dirty
774,linrank,6,100.0,0,2.4503135771567643e-06,0.0001804216779753357,0.013581037515301965,8.452116419130389e-05,0.004615690875655176,bgn_gam_estimators_g0235s_s001_w360_summary@de109da+dirty
774,linrank,6,1000.0,0,2.464677078722363e-07,1.8156817042123994e-05,0.013574389569516992,8.513530473872428e-06,0.00462006633913858,bgn_gam_estimators_g0235s_s001_w360_summary@de109da+dirty
774,mkt_est,1,0.0,0,0.003935310067291795,0.0678682134570283,0.0579845831625359,-0.04175606575492897,0.0013715198734144639,bgn_gam_estimators_g0235s_s001_w360_summary@de109da+dirty
774,ew,1,0.0,0,0.004548830806277692,0.07844896967745578,0.05798458316253591,-0.04826589900340224,0.0016978300374267015,bgn_gam_estimators_g0235s_s001_w360_summary@de109da+dirty
774,linrank_m,6,0.0,0,-5.676944997686654e-05,0.05122109352215934,-0.0011083217103185598,-0.02169056625580537,0.0073577014891535505,bgn_gam_estimators_g0235s_s001_w360_summary@de109da+dirty
774,linrank_m,6,1e-07,0,-5.676124757971687e-05,0.051220482146594595,-0.0011081748004102038,-0.021689898343446947,0.0073576224531518575,bgn_gam_estimators_g0235s_s001_w360_summary@de109da+dirty
774,linrank_m,6,1e-06,0,-5.668743351212424e-05,0.05121498106951552,-0.0011068525718125484,-0.021683888385908515,0.00735691131126377,bgn_gam_estimators_g0235s_s001_w360_summary@de109da+dirty
774,linrank_m,6,1e-05,0,-5.5950034664391764e-05,0.0511600990301431,-0.0010936263948868917,-0.021623912686462108,0.007349817877332789,bgn_gam_estimators_g0235s_s001_w360_summary@de109da+dirty
