method,P,kappa,sharpe,hjd,real_sr,t_vs_fm,prov
ew,1,0.0,0.46892951235208513,0.768148036170419,0.48602083525664247,-77.97627133151077,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
ff,6,0.0,0.7444565169014997,0.5193455570448244,0.8164435269824897,-12.08910265834979,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
fm,6,0.0,0.7927707796428543,0.4906193613679179,0.8621040955787702,,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linlev,11,0.0,0.7943250892729948,0.496022110206925,0.8105523615931279,0.46984657079649844,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linlev,11,0.001,0.7981882861677737,0.49424359239641596,0.8144588057259374,1.6150915796417096,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linlev,11,0.01,0.7994587334351354,0.49549211906209056,0.8086269492242146,1.9108341977597891,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linlev,11,0.1,0.7585231820652377,0.5271915633684012,0.7366624704497181,-8.760817691093058,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linlev,11,1.0,0.702876226061986,0.5598815313136892,0.6827519869054609,-24.013950607122563,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linlev_m,11,0.0,0.7943250892729936,0.49602211020692644,0.8105523615931173,0.4698465707961057,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linlev_m,11,0.001,0.7961725868515602,0.49514394714281695,0.8124559412615576,1.026319068592302,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linlev_m,11,0.01,0.7986640619471934,0.49564175692043183,0.8097589722786471,1.6882510074372707,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linlev_m,11,0.1,0.7617083218934083,0.5249884992928118,0.7419498412616364,-7.8782296131841285,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linlev_m,11,1.0,0.6888545801120353,0.566182032484935,0.6797805304544371,-28.889659463129593,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linlev_m,11,10.0,0.5458272730844649,0.631962359653879,0.5710947937775107,-61.59165443988351,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linlev_m,11,100.0,0.48150818082576896,0.6615536827301588,0.5006581126462575,-75.07001258264029,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linrank,6,0.0,0.7920569719137668,0.4925928181359435,0.8301943922300179,-0.26920892272091457,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linrank,6,0.001,0.7027024560076865,0.5552382026387489,0.7165313922634139,-25.156311578568666,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linrank,6,0.01,0.6332357534530899,0.5944470342364837,0.6488348680016571,-37.84122761560163,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linrank,6,0.1,0.5779896440558621,0.6364292815792213,0.6029501411794912,-42.065522162119315,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linrank,6,1.0,0.5180224320066601,0.7171073920128573,0.5275055528457696,-53.64209762838485,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linrank_m,6,0.0,0.7920569719137669,0.49259281813594347,0.8301943922300178,-0.26920892272089475,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linrank_m,6,0.001,0.7927225945205755,0.4923557750663227,0.8320334133040491,-0.018190430439886118,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linrank_m,6,0.01,0.7940575363957055,0.492735635966879,0.8407522728629626,0.47985218419733633,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linrank_m,6,0.1,0.7566033072242124,0.5171540630216668,0.8084204258841381,-11.215114704239149,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linrank_m,6,1.0,0.6371787971621576,0.5865016208011001,0.6691597077329633,-39.6164463152015,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linrank_m,6,10.0,0.49971136979347675,0.6529082001846276,0.5172408887215626,-71.02903255678879,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
linrank_m,6,100.0,0.4722496169968595,0.6658694953287073,0.48748066757017966,-77.23287160631523,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
mkt_est,1,0.0,0.46892951235208513,0.667443777115577,0.4838948526544317,-77.9762713315108,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
rff,36,0.001,0.9053974054069461,0.42044569618851374,0.9672255983252621,27.64627393482481,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
rff,36,0.01,0.8853409967550095,0.43771977339590856,0.9422947520797302,26.480169211573088,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
rff,36,0.1,0.7660885169321804,0.516780023586949,0.8153236118435615,-6.461487973614961,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
rff,36,1.0,0.5773123063100496,0.6165437794017194,0.607067118815959,-50.81386072673191,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
rff,360,0.001,0.9324290421848193,0.4040896593395462,1.0070866601812145,37.48541185101719,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
rff,360,0.01,0.9129505378402111,0.4201462852130443,0.946352086726131,39.927916738940304,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty
