month,n,sr_max,sr_max_code,rf,mean_mu,sd_mu,mean_idio_sd
314,200,0.046301346189788053,0.04630134618978805,0.3648740576208804,0.004165765742311076,9.745701230515856e-05,0.12049855465851478
315,200,0.046745291727800946,0.046745291727800876,0.24102637698267418,0.004086822652819884,9.64417291774379e-05,0.11683301354367362
316,200,0.04676982851821139,0.04676982851821142,0.20961931383809562,0.00406680697795188,9.504760682720195e-05,0.11586300262274855
317,200,0.046382391566235,0.04638239156623499,0.32129028902872586,0.004129404881359236,9.79883059795696e-05,0.11896677372993203
318,200,0.04647418327804485,0.046474183278044714,0.3171728818534319,0.004122770202153934,9.94359678073732e-05,0.11878439547825809
319,200,0.046644551399437,0.04664455139943699,0.25403861376947745,0.004083124555245811,9.757460116156076e-05,0.11692221731574612
320,200,0.04623533598652626,0.046235335986526245,0.41921844850634826,0.004181155545995419,0.00010240355100225024,0.12166960462520204
321,200,0.0463242305095791,0.04632423050957917,0.45564244495000344,0.004202185925961242,0.00010516410573063717,0.12270813997803355
322,200,0.04706662780431004,0.04706662780431001,0.22029853235491395,0.00405425484190681,0.0001001259471847823,0.1157770495601982
323,200,0.04718671293585841,0.047186712935858396,0.25141071242128515,0.00406811100987699,0.00010185069886047678,0.1165085069164744
324,200,0.04700217971568152,0.0470021797156815,0.32368814560940506,0.004107612669708752,0.00010421822391650636,0.11848092651250207
325,200,0.046895152802170235,0.04689515280217025,0.36660897036331064,0.004131375244312666,0.00010588050576871422,0.11974427047719591
326,200,0.04688146764985485,0.04688146764985465,0.41508337178991445,0.004157837347553816,0.00010740588658796506,0.12100174097675379
327,200,0.04699325992450867,0.04699325992450864,0.4044054099968975,0.004147672466236132,0.00010732872060835714,0.12069464483684268
328,200,0.04756960975615356,0.047569609756153555,0.21919439164909338,0.004034815519907202,0.00010210900446319699,0.115120119785711
