month,n,sr_max,sr_max_code,rf,mean_mu,sd_mu,mean_idio_sd
414,452,0.9035795962465542,1.1718260373942848,0.39171693908826355,0.015225676427141455,0.006289525552867678,0.10833773891080421
415,455,0.9181114511735556,1.1789425474809399,0.3685909023668659,0.015240330365295518,0.0062804188095362,0.10830245053340819
416,455,0.9411140323808004,1.2108540083753656,0.3616772591136261,0.015191382660343249,0.006314179008263211,0.10798266452245261
417,455,0.9550224828521607,1.2179853488983108,0.3311209113507262,0.015188179962871817,0.006316621074563266,0.10758386589366076
418,455,0.9851906638299621,1.236179439782262,0.28648572338307343,0.015086802144979596,0.006318046272382201,0.10627332781432866
419,458,0.9765565851457975,1.2197055019899685,0.28982213991700045,0.015079004531609552,0.006313143836453744,0.10618453559670857
420,462,1.0087572116172636,1.2455969732680952,0.20260519289023204,0.01500349113518164,0.006321281664308579,0.10606639520312053
421,462,0.9995778224203957,1.2463009391570314,0.2568200852647198,0.01505264601454467,0.0063459237423471,0.10636540208750718
422,462,0.9735171380520549,1.220558653467589,0.2898986549438376,0.015038644365521294,0.00631583685818505,0.10612256739748557
423,462,0.9629610420055331,1.2065966692099164,0.32884868913558274,0.01506480077413144,0.00635154412233364,0.10665338079071005
424,463,0.96503156407046,1.2082314047489966,0.3182956062471224,0.015005628412881257,0.006365831267642301,0.10695158004131869
425,462,0.9707424789871654,1.2201025222579143,0.28319300264595637,0.015026658642514346,0.006340620553160473,0.1075274454233588
426,463,0.9782697233981027,1.2266875244806756,0.2965638917883887,0.014980384177478347,0.006341785663424842,0.10698496808130908
427,463,0.9840968804074177,1.2254529548437285,0.21212471216423262,0.014983279806327484,0.006327317078953139,0.10684286014611236
428,463,0.9853618073172253,1.2203163983988972,0.21927620466487063,0.014972162063042265,0.006332769654408783,0.10645037605296447
429,463,0.9996931789065545,1.2344715469848349,0.15293584473400054,0.014983654202545169,0.006352028364640573,0.10610286801821038
430,461,0.9792447853251208,1.2543024423008249,0.2182635624603054,0.014963537549230346,0.006361744915115856,0.1060030248119748
431,461,1.0187867612422938,1.2791367789904915,0.21869279953304066,0.014850665123366448,0.006388322009923336,0.10428875393417841
432,461,1.0170879387169205,1.2820038831199239,0.19484478546998654,0.014865459509748888,0.0063949977156969665,0.10490786448114094
433,461,1.0029828874927602,1.2677665910941194,0.1930818466009962,0.014940495413546436,0.0063725039714077605,0.10619963928455262
434,462,1.0219283521463907,1.2706830087964258,0.09996327133212185,0.014904278643124692,0.0063807810353061515,0.10575894561983294
435,462,1.0240530128207204,1.2592820314917113,0.17052806350308797,0.01492068760496087,0.006424914216646068,0.10498167694832504
436,462,1.018335755332439,1.248183578615071,0.20683315525261553,0.014829318802786613,0.006427997395567729,0.10470196943744818
437,461,1.0426458140359827,1.2623801074246621,0.1844442857386393,0.014773981308980524,0.006471279891267851,0.10386924884330323
438,461,1.0703789371243093,1.2824339380123717,0.07481864110634066,0.014777265700773852,0.006452047716282281,0.10325040850625328
439,460,1.0467611664410927,1.2609073572312026,0.1666789568683748,0.014873065186046301,0.006464206323658434,0.1044275008285462
440,460,1.0077862171083556,1.2512618463617229,0.13313684858017436,0.014883665651060548,0.006422943577680162,0.10453794629506888
441,459,1.0258081764011122,1.2698590990026017,0.18329573790718812,0.01493132521887837,0.006442936933469508,0.1050628382014453
442,460,1.0401196757754656,1.2734161823759143,0.0944217148182152,0.014943475131019943,0.006401238632647042,0.10513480996184436
443,461,1.0241322781790247,1.247708652908157,0.10112621260880017,0.014952300660395183,0.006387551851822075,0.10616228493787405
444,462,1.035256183768173,1.2481425826488648,0.13344671182344992,0.014859386147020917,0.006397022533157393,0.10535237339359228
445,461,1.0490396475312973,1.2470286932261865,0.0441702854546108,0.014883031714981173,0.0063696953923438465,0.10552227315303937
446,460,1.055971691864402,1.2642262355278124,0.043767668333003835,0.014847684148381645,0.006361697626186961,0.10484017308831804
447,460,1.0349311879289866,1.2451068924995325,0.059125006303119565,0.014938859713295321,0.006330277343568117,0.10543702797014187
448,459,1.0432500660401687,1.2490759344547886,0.11127769155105027,0.014923483457238134,0.00634888646926254,0.10485213744227517
449,460,1.0504971690989113,1.2606532645206021,0.14422410042939895,0.014870325833368482,0.006376118036000873,0.10448695688742175
450,460,1.0438024055052364,1.2536018617548057,0.12502198651773266,0.01489999429295757,0.006369377495845381,0.10515068295400862
451,460,1.040237898553574,1.255263616471125,0.13086305605831774,0.014936208076370616,0.00633449850079955,0.10539147539294241
452,458,1.0462383130543411,1.2596490263709565,0.10519223099873529,0.014976871330123825,0.006326551594589035,0.10504683552370753
453,457,1.0594887703689706,1.248243644231427,0.06903357699319837,0.015042708031166035,0.0063109492101500785,0.10550895916018867
454,457,1.054339406248877,1.246648164270553,0.019626427741626207,0.015060362158884661,0.006302214268620648,0.1059315813688324
455,456,1.1277623743285472,1.3030559530310015,-0.10630028141593234,0.01482139965846539,0.006304197392879565,0.10275435119801282
456,457,1.1132980579286322,1.2915386755416203,-0.10991518045688829,0.014893448379420256,0.006295017091604809,0.10385629814973187
457,456,1.0897523607020791,1.2860886386003008,-0.009995643089973652,0.01499822920821905,0.006339119204039552,0.10444973333466531
458,458,1.1231546414370843,1.315422735164893,-0.08628701772962685,0.014973723462931979,0.006319436787205456,0.1037209017249407
459,459,1.1133600888356558,1.3080230115920284,-0.07390735095408837,0.014919097842622952,0.006307442619735957,0.10370348926871287
460,459,1.137365704095211,1.3163652962445962,-0.11650584908378328,0.01481470121688053,0.006298447453023796,0.10288410515407322
461,458,1.1359471099728624,1.3221136853449833,-0.12198488246429634,0.014844181452123606,0.0062889741339441415,0.1022555430400302
462,457,1.199573437897204,1.3675088624360483,-0.18928495234432063,0.014706107971275757,0.00628007664067656,0.09995846506236662
463,457,1.1945843607579398,1.3768391563321765,-0.08189758048800772,0.014777679262961205,0.006314718673514065,0.10016978659146611
464,458,1.20131570621252,1.3710635574231906,-0.1339300450556037,0.014615212035028245,0.006285227713354622,0.09959620902524133
465,459,1.1710429113468663,1.3597880289700401,-0.06878468445932745,0.014666486059574298,0.0063365712168693975,0.10016031557405775
466,457,1.1965555635642195,1.3800597426840417,-0.07751927342093441,0.014612592703137656,0.006352117921504037,0.09967942357298663
467,458,1.1389725599241578,1.3422280844954317,0.021850479264510517,0.014721920081905905,0.006330767083348361,0.10075649034882468
468,457,1.1303643056922996,1.3309751422247502,0.06605658244536058,0.014681624962082904,0.00636582337830178,0.10028992268671053
469,455,1.1077495203110692,1.3236194021480319,0.06666251716158941,0.014837613097230917,0.006315166247683729,0.1014130760210973
470,455,1.0985224191755274,1.3131945420395474,0.13267461032049452,0.014827095156355512,0.0063343089166046475,0.10129645633085128
471,456,1.1018537268374737,1.3152138809061198,0.13858454183790375,0.014838812172775625,0.006333264248164318,0.10160656575183566
472,454,1.075096448913079,1.3076567317901722,0.12072414853593494,0.014878708788326206,0.0063207672513387195,0.10178884562528454
473,454,1.0467398114803956,1.2865171281968717,0.2432192611292587,0.01489401549893932,0.006365756192656296,0.1024308463795161
474,456,1.075439628419516,1.2990837924621308,0.15164081919095918,0.01483007657380095,0.006366913732134157,0.10157164203651305
475,456,1.088645479606866,1.3108424534153527,0.11918810486718065,0.014850189354162449,0.006338490456639353,0.10180083583871767
476,455,1.099975768831811,1.3235987052222464,0.06548696059719142,0.014859575367435734,0.006339838705668186,0.10149386529318116
477,454,1.0875932810165658,1.3253805207537914,0.07154362385413213,0.01489766908577455,0.0063084129748828,0.10161820776581683
478,455,1.1219381053109252,1.3440074798198687,0.06608098990745778,0.014794994399856555,0.006321631296276988,0.10084848723596011
479,454,1.12037136120995,1.3483573201254324,0.07302977530875875,0.014827916560983626,0.006345074731631297,0.10106136991070036
480,452,1.1065819514531492,1.3372363311131867,0.20590610523460998,0.014732887204177066,0.006330639340780911,0.10091556632941397
481,454,1.105538706510135,1.342800901618053,0.27410725682104964,0.014763443757314068,0.006370353946303914,0.10080874725742794
482,454,1.1156497596116244,1.3388770985645062,0.24083684121927004,0.01473083333466671,0.006370835751775052,0.1008362148363004
483,453,1.1019429150977056,1.3380844512035228,0.37123178838102744,0.014746617207941655,0.006381010101674405,0.10156460479787152
484,453,1.1380471714453273,1.3657306950851638,0.21895174253119562,0.014696080550417956,0.006382170531766804,0.10046085501226676
485,452,1.1495970827904496,1.3771372932796273,0.1493825160851845,0.014723767686313073,0.006360510483498925,0.1002953609412311
