month,method,P,kappa,mat,mn,stdev,sharpe,xret,hjd
434,ff,6,0.0,0,0.25613058623159074,1.0066756052323609,0.25443209798698824,-0.24822747455305802,0.8300865622000022
434,fm,6,0.0,0,0.13219984898930215,0.6328780603809031,0.20888676234049974,0.4291453161865189,0.4169608246955893
434,linrank,6,0.0,0,0.1463165832735332,0.7172438593014662,0.20399837708758212,0.2486350989622421,0.5065632129893408
434,linrank,6,0.001,0,0.08281332963283017,0.6595848148332664,0.12555372375236412,0.086498297724577,0.5396325995477548
434,linrank,6,0.01,0,0.05487920648620405,0.3701280735455371,0.14827085651867533,-0.0054365870590751516,0.293597188448583
434,linrank,6,0.1,0,0.012617007279227672,0.07672514335241049,0.16444423207234427,-0.007053446657590527,0.24416100522658188
434,linrank,6,1.0,0,0.0014467936792061415,0.008708804563898276,0.1661299973596515,-0.0008959230936762574,0.2605334324203753
434,rff,36,0.001,0,0.2152268953987405,0.679079408110685,0.3169392162803736,0.4259080159765884,0.3403667515153633
434,rff,36,0.01,0,0.15940411083421122,0.3839177240339292,0.41520383367381,0.4926337216971924,0.11734335099972053
434,rff,36,0.1,0,0.1206250306694919,0.31009688435377597,0.38899143060036706,0.4328448172889943,0.1328094976608564
434,rff,36,1.0,0,0.11383759495924196,0.3104979069651307,0.36662918623804464,0.42392493799885217,0.1450418416272527
434,rff,360,0.001,0,0.21425375053627282,0.6359170072179887,0.33692093166935516,0.276514587564207,0.2851366919053025
434,rff,360,0.01,0,0.15897477741137275,0.3917285613259817,0.40582891600564186,0.3723913848684503,0.12412377407867865
434,rff,360,0.1,0,0.12176515761989087,0.31287135206443856,0.3891860242762408,0.4128870038735868,0.1325340046029502
434,rff,360,1.0,0,0.11399300139187755,0.310755998194455,0.36682478231859145,0.42178588031011754,0.14492677528631084
434,rff,3600,0.001,0,0.21597673979578058,0.6622264711540049,0.3261372796219042,0.27930403411404703,0.3165854549282444
434,rff,3600,0.01,0,0.1588530807816082,0.3969926139197363,0.40014114926008426,0.3525015177823743,0.12848035850732176
434,rff,3600,0.1,0,0.12189032987870607,0.3121527983599567,0.3904828997821418,0.4087253701882556,0.1318650455743846
434,rff,3600,1.0,0,0.11401066569075306,0.3106286464038458,0.3670320397383077,0.4213242970225667,0.14481633976633326
434,rff,36,0.001,1,0.22867218080000165,0.7489195650086358,0.3053361021451814,0.06771031092559676,0.4191762028144549
434,rff,36,0.01,1,0.16366210137530163,0.39483465493748005,0.4145079448540723,0.3467109198797309,0.11870456870548046
434,rff,36,0.1,1,0.12522233707881641,0.3070855862460652,0.40777666776739163,0.4134861621537223,0.12288660011584265
434,rff,36,1.0,1,0.11445581643409977,0.30989524612239316,0.3693371159004338,0.4219319236183543,0.14357264790656063
434,rff,360,0.001,1,0.22004492956873026,0.6662249074711473,0.3302862548384382,0.3036403663025997,0.315534622516291
434,rff,360,0.01,1,0.1556927143561375,0.38865552348899,0.4005930829400602,0.36992646875789126,0.12725699181971303
434,rff,360,0.1,1,0.12098498240237557,0.30969983352858726,0.39065239727101075,0.4112580807787734,0.13193047133969185
434,rff,360,1.0,1,0.11390828961950122,0.31036602165150673,0.3670127580763422,0.42159955555235623,0.1448346698907265
434,rff,3600,0.001,1,0.21415553903190207,0.6634575841194125,0.3227870841451671,0.23935302936620784,0.32107656604971285
434,rff,3600,0.01,1,0.1563961391610251,0.392405688619535,0.39855726789083884,0.34902393179867913,0.1289987817733013
434,rff,3600,0.1,1,0.12126835598487563,0.31171036252627016,0.38904178546407947,0.4083738214102026,0.13268173558968718
434,rff,3600,1.0,1,0.11393919452477849,0.3106010672864526,0.36683452352627555,0.4212903203597864,0.14492585728878693
434,rff_ens,36,0.001,-1,0.22194953809937104,0.690947873586327,0.32122472126204565,0.24680916345109263,0.3461205685671541
434,rff_ens,36,0.01,-1,0.1615331061047564,0.3840657233942151,0.4205871450260991,0.4196723207884618,0.11388229533456462
434,rff_ens,36,0.1,-1,0.12292368387415414,0.3083271529711133,0.39867939845593386,0.4231654897213585,0.12767758085806222
434,rff_ens,36,1.0,-1,0.11414670569667089,0.3101930242850476,0.36798604984674754,0.4229284308086034,0.14430485463306994
434,rff_ens,360,0.001,-1,0.21714934005250153,0.6488529920805003,0.3346664694513126,0.2900774769334034,0.2972144444019568
434,rff_ens,360,0.01,-1,0.1573337458837551,0.3896853566901091,0.4037455941893967,0.37115892681317075,0.12529017633490658
434,rff_ens,360,0.1,-1,0.12137507001113326,0.3112694177107293,0.3899357376763889,0.41207254232618007,0.13221950128982274
434,rff_ens,360,1.0,-1,0.1139506455056894,0.3105608237276859,0.3669189311708118,0.42169271793123697,0.1448805671241085
434,rff_ens,3600,0.001,-1,0.2150661394138413,0.6624338996806248,0.3246605276655223,0.2593285317401273,0.31828892023067656
434,rff_ens,3600,0.01,-1,0.15762460997131664,0.39464732218527604,0.39940625746173497,0.35076272479052667,0.12869188992389072
434,rff_ens,3600,0.1,-1,0.12157934293179087,0.3119291214450991,0.38976592620958406,0.40854959579922917,0.13227171085956096
434,rff_ens,3600,1.0,-1,0.11397493010776578,0.31061482545318986,0.3669333231003231,0.4213073086911767,0.14487107755875933
434,linlev,11,0.0,0,0.8568699146106873,2.1737618768990106,0.3941875711948076,2.2676663053031754,4.009076002092966
434,linlev,11,0.001,0,0.5970253937969607,1.4733748412425642,0.40520943963822675,1.4711117594909933,1.5965710393409513
434,linlev,11,0.01,0,0.3312924908363996,0.8714814955269826,0.3801486233922476,0.7559861667487592,0.46999881314763836
434,linlev,11,0.1,0,0.09418732911221483,0.29304752321228744,0.32140633054927514,0.2587733870859729,0.16972252889162437
434,linlev,11,1.0,0,0.015038340303174507,0.053945165746741054,0.27877086102164783,0.047365672801705436,0.23640863527007372
