month,n,sr_max,sr_max_code,rf,mean_mu,sd_mu,mean_idio_sd,prov
314,100,0.047784422442989416,0.04778442244298944,0.17937893894036147,0.003956219178826119,0.000112462109566959,0.11037270792466013,bgn_gam_oracle_bscal100_s000@c678c6d
315,100,0.047678452345866464,0.047678452345866526,0.23852010392407905,0.003985770366295082,0.00011493960702166432,0.11190047712082732,bgn_gam_oracle_bscal100_s000@c678c6d
316,100,0.04717601438549781,0.04717601438549783,0.4134458078802463,0.004084168853778141,0.00012123918601763491,0.11682160113514545,bgn_gam_oracle_bscal100_s000@c678c6d
317,100,0.04743853991197914,0.04743853991197908,0.34066587868649284,0.004038327250336884,0.00012083602675511901,0.11475983909191773,bgn_gam_oracle_bscal100_s000@c678c6d
318,100,0.04697443340619142,0.04697443340619136,0.5118707724350818,0.004142539042450068,0.0001271809797087756,0.11973550493543779,bgn_gam_oracle_bscal100_s000@c678c6d
319,100,0.04724280420101961,0.04724280420101956,0.4159497921994816,0.004080074000770748,0.00012269118923112187,0.11681148543285504,bgn_gam_oracle_bscal100_s000@c678c6d
320,100,0.047328919432361415,0.047328919432361456,0.41357266774743423,0.0040768356350780735,0.00012527542577464324,0.116813706917197,bgn_gam_oracle_bscal100_s000@c678c6d
321,100,0.047281751163163334,0.04728175116316341,0.41881928922135425,0.004078662849627927,0.00012584778946944948,0.11699609318279629,bgn_gam_oracle_bscal100_s000@c678c6d
322,100,0.04731079589570295,0.047310795895702897,0.4277448816254964,0.004082770289262092,0.00012731330529698514,0.11731248205299417,bgn_gam_oracle_bscal100_s000@c678c6d
323,100,0.04751032067384882,0.04751032067384888,0.3315269293018398,0.004022627385707918,0.00012173818679066711,0.1144231365318603,bgn_gam_oracle_bscal100_s000@c678c6d
324,100,0.047694686461290964,0.047694686461290985,0.28567984400322965,0.003995839190284651,0.0001211221051372327,0.1130975768249134,bgn_gam_oracle_bscal100_s000@c678c6d
325,100,0.047914843064542814,0.04791484306454282,0.23919458628275955,0.003964656203640844,0.00012248314991605437,0.1115679790720151,bgn_gam_oracle_bscal100_s000@c678c6d
326,100,0.04782079031575091,0.0478207903157509,0.27984591575593953,0.003983808772297859,0.00012264588173260273,0.11256105886627163,bgn_gam_oracle_bscal100_s000@c678c6d
327,100,0.04773152398671129,0.04773152398671128,0.31601304332025865,0.004000063586581537,0.00012221163814939056,0.11345308928801277,bgn_gam_oracle_bscal100_s000@c678c6d
328,100,0.0473078996222297,0.04730789962222961,0.4976816411223908,0.0041050724258212875,0.00012982885335591535,0.11858930387231098,bgn_gam_oracle_bscal100_s000@c678c6d
329,100,0.0470112459571257,0.047011245957125684,0.6372666697538245,0.004195749503248318,0.00013422654860482198,0.12276633915893273,bgn_gam_oracle_bscal100_s000@c678c6d
330,100,0.04721199028141913,0.047211990281419154,0.551559834130503,0.004134893082779052,0.00013318638497934984,0.12020768982524162,bgn_gam_oracle_bscal100_s000@c678c6d
331,100,0.04713500143672457,0.047135001436724604,0.5574699244967758,0.004133815432783616,0.00013366022152864514,0.12026497368930315,bgn_gam_oracle_bscal100_s000@c678c6d
332,100,0.04680690725304072,0.0468069072530407,0.6651613420081871,0.00420743932406487,0.00013655629920305624,0.12370056403868109,bgn_gam_oracle_bscal100_s000@c678c6d
333,100,0.04693981439033806,0.04693981439033814,0.6353723097045656,0.0041835947539187604,0.00013501951665881523,0.12271291034535955,bgn_gam_oracle_bscal100_s000@c678c6d
