month,n,sr_max,sr_max_code,rf,mean_mu,sd_mu,mean_idio_sd,prov
314,500,0.05486909067639609,0.05486909067639615,-0.20370501926058637,0.0034118914715082463,4.8729628864725106e-05,0.08277228272857337,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
315,500,0.054858418399004114,0.05485841839900376,-0.3557118959582163,0.0033114642898732223,4.6016980760465945e-05,0.07931254360000811,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
316,500,0.05480899504961605,0.054808995049616,-0.3446056964647263,0.003318538407496184,4.636042741835361e-05,0.0796364949667016,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
317,500,0.05488178625446452,0.054881786254464625,-0.29201139336470383,0.0033531788237405086,4.752689634425835e-05,0.08081332856972369,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
318,500,0.0549089974152589,0.05490899741525893,-0.28569545893467374,0.003357079817571553,4.746905929997074e-05,0.08093059934459285,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
319,500,0.05490233264643487,0.05490233264643488,-0.37104841824422496,0.003301762141212248,4.5768358232211323e-05,0.07903078249515223,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
320,500,0.05488853892372302,0.054888538923722745,-0.35238346158879097,0.0033135052741328857,4.604506597386914e-05,0.0794295003811885,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
321,500,0.054796776981817445,0.05479677698181723,-0.299657066969859,0.0033479117517393646,4.632264504275202e-05,0.08063961406175311,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
322,500,0.054814033253041794,0.05481403325304194,-0.3176701397291364,0.0033365323741849657,4.610102204150925e-05,0.08026958993567897,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
323,500,0.05481086174909852,0.054810861749098425,-0.3476434780431152,0.003316936894207448,4.5699901225196545e-05,0.07960567850860428,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
324,500,0.0548108036731014,0.05481080367310139,-0.4336364540380657,0.0032622252503365407,4.462780675746299e-05,0.0777552338869946,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
325,500,0.054811371575610494,0.05481137157561034,-0.37845925766076083,0.003298115034714971,4.542963934492404e-05,0.07899026444013058,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
326,500,0.05482092913535112,0.054820929135351006,-0.2808150040494718,0.003362165068504023,4.727046954963743e-05,0.08120601968533289,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
327,500,0.05479801965704997,0.05479801965705002,-0.348067869324302,0.0033178422608729943,4.599619981538188e-05,0.07969364827682844,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
328,500,0.05475447343936129,0.054754473439361184,-0.36165146002763643,0.003309295076060429,4.567422538141735e-05,0.07940226111270007,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
329,500,0.0546955682441273,0.05469556824412716,-0.36426666872876473,0.0033077657570739867,4.5649154510923224e-05,0.07936716558512859,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
330,500,0.05470244599190043,0.05470244599190065,-0.39861934127238474,0.00328586128679152,4.52371019037605e-05,0.07862376947855068,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
331,500,0.05470905325065346,0.05470905325065347,-0.33473143987151477,0.0033276490233460306,4.5831785585881485e-05,0.08001388347655032,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
332,500,0.054649397681306215,0.054649397681306076,-0.300617199559719,0.0033494078125402196,4.623261367996815e-05,0.0807570990805989,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
333,500,0.054596832779412734,0.05459683277941269,-0.46499839882403365,0.003243917096966819,4.364488029776546e-05,0.07718283799742134,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
334,500,0.05457273060918179,0.054572730609181774,-0.5841703192142358,0.0031710654475676724,4.157939102744637e-05,0.07471139846266645,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
335,500,0.054625451313975316,0.05462545131397527,-0.4694684426329026,0.0032405247549660734,4.330004129642284e-05,0.07702991190644773,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
336,500,0.05461739303937605,0.054617393039376065,-0.4282136426374544,0.0032663380862728436,4.42190087855222e-05,0.07789261933683457,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
337,500,0.054636788469859934,0.05463678846985974,-0.4195255346190563,0.0032717983909523124,4.441965341619959e-05,0.078073679026184,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
338,500,0.05456312573496801,0.05456312573496856,-0.43394040196632727,0.0032627580051249137,4.398030870008191e-05,0.0777792291310769,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
339,500,0.05450099846991468,0.05450099846991473,-0.3465788226241219,0.0033186608871938385,4.533887163622668e-05,0.07969379527191914,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
340,500,0.054498499611491745,0.05449849961149188,-0.3464922386856278,0.003319165013545592,4.545602816225031e-05,0.07970185582162956,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
341,500,0.05457447062868335,0.05457447062868343,-0.2547760118079624,0.003379742870953402,4.70888794521168e-05,0.08170701023808542,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
342,500,0.05450951028118476,0.05450951028118457,-0.20659231052640023,0.0034124046812161234,4.785336492080523e-05,0.08291023139408871,bgn_gam_oracle_g0235r_s008@c3d60c8+dirty
