month,n,sr_max,sr_max_code,rf,mean_mu,sd_mu,mean_idio_sd
314,499,0.20614085379194097,0.20614276680394125,-0.12909944487358058,0.006474798600156714,0.0039486907752951895,0.10439411495578486
315,499,0.2059131039186972,0.20591504749731454,-0.12372030133718138,0.006458139244305682,0.003920787319755735,0.10376399117289331
316,499,0.20617234608656418,0.20617409661543284,-0.12909944487358058,0.006440772517781492,0.003933720366983153,0.10396109551864163
317,499,0.20468600005466128,0.20468833979092566,-0.10758287072798381,0.006514253212028439,0.003935519713747496,0.10332352066498708
318,499,0.20332807452760043,0.2033310104339387,-0.08606629658238704,0.006549221912272651,0.003950707653171617,0.10254802213939328
319,499,0.20472619490145302,0.20472840988633415,-0.10758287072798381,0.0065091312041416025,0.003957878389636678,0.1032382127788688
320,499,0.2044913548995306,0.20449381493560895,-0.10220372719158463,0.006516304636725736,0.0039577457656339125,0.10293493936546967
321,499,0.2057333369517556,0.2057354756502677,-0.12372030133718138,0.006463454010727139,0.003954625220062553,0.10381367382850253
322,499,0.20662033582488962,0.20662185068354189,-0.13447858840997975,0.006419064936800619,0.003940008784239004,0.1038518427839733
323,499,0.20624445112390702,0.2062463158170757,-0.12909944487358058,0.0064370518016986554,0.0039327552223795866,0.1036682099293724
324,499,0.20879760168115666,0.20879900105457042,-0.15599516255557652,0.00637595659884755,0.0039326437182453464,0.10515257607243898
325,499,0.2083116837388919,0.20831330050880503,-0.15061601901917732,0.006410228632269184,0.003950200475589948,0.1049848174647217
326,499,0.20695400962371158,0.20695620310469404,-0.13447858840997975,0.006462722627222641,0.003934628789616974,0.10446933851671802
327,499,0.20439265222111336,0.20439595809008027,-0.09682458365518541,0.006550701917135165,0.003942209070789712,0.10321560775447532
328,499,0.20634609018641814,0.20634846514332164,-0.12372030133718138,0.006477654571626653,0.003947965787061907,0.1038752913045789
329,499,0.2063141957042802,0.20631674421087354,-0.12372030133718138,0.006442882410507253,0.0039232148121237905,0.10349307933873514
330,499,0.20338413618899112,0.2033883306725093,-0.07530800950958869,0.006572280596018005,0.003971024293041771,0.10188712650960507
331,499,0.2046664764109488,0.204669862197895,-0.09682458365518541,0.0065219324620448,0.0039819212387112255,0.10259906367392108
332,499,0.20686543464829493,0.2068678169455071,-0.12909944487358058,0.006478568553080302,0.0039882515762429994,0.10453919782838939
333,499,0.5856263085352672,0.5856324739787014,-0.13447858840997975,0.021657258216192785,0.015082035184126154,0.12467687952502315
334,499,0.5762312724547581,0.5762364673788051,-0.15599516255557652,0.020576657573785222,0.014309090097766878,0.12483611791457527
335,499,0.5805388453706531,0.5805420798241401,-0.15599516255557652,0.020720495150448364,0.01433611911332763,0.1253584833665018
336,499,0.56226818452992,0.5622700256155838,-0.18289088023757244,0.01915284795083603,0.013356966817752098,0.12518071647842938
337,499,0.5948538079858435,0.5948562074914924,-0.12909944487358058,0.02223161245399485,0.01525104269910813,0.1254023896187517
338,499,0.5959715089930063,0.5959763526011089,-0.12372030133718138,0.02250750760720934,0.015412408410120319,0.1252750916143879
339,499,0.5953427198090585,0.5953500319114853,-0.11296201426438299,0.02306959241593209,0.015793029495660235,0.12569315386400273
340,499,0.6169533903102001,0.6169635162178408,-0.08606629658238704,0.02432486793243769,0.016553709368396504,0.12582799130557268
341,499,0.6165003572823765,0.6165086121776581,-0.08606629658238704,0.024385344311684282,0.016608020994420887,0.12571695999074256
342,499,0.6312346002659733,0.6312385122814698,-0.05917057890039106,0.025567944163115766,0.017305130932456766,0.12590289292831555
343,499,0.6363951573927069,0.6363983982496785,-0.048412291827592706,0.025994563245402745,0.017554558054647496,0.12593670036308988
344,499,0.6381417498677487,0.6381419434932545,-0.04303314829119352,0.026299870990011767,0.017752604599394848,0.1259637941318428
345,499,0.6435262281685995,0.643526356634441,-0.03765400475479434,0.02654304056807603,0.01791569379868284,0.12623820681575346
346,499,0.6339874806157133,0.6339877564035394,-0.053791435363991884,0.025920854412295687,0.01756122395660535,0.12606952359740092
347,499,0.20329910443156238,0.2033034016187766,-0.05917057890039106,0.006686154048969563,0.004004037890741082,0.10225857428818973
348,499,0.20322194193276982,0.20322577081430515,-0.053791435363991884,0.006668570845639143,0.003986623438921491,0.10169121280318545
349,499,0.20342419887102187,0.20342833054935808,-0.053791435363991884,0.006660490865931,0.00395314412846906,0.10185885510846471
350,499,0.20391461344055029,0.20391775819807206,-0.07530800950958869,0.0066316521477326655,0.0039651243099138945,0.10317156939365212
351,499,0.20373540888730643,0.2037383016016011,-0.07530800950958869,0.006624585735226301,0.003956546074093211,0.10329915252055175
352,499,0.2024655496129455,0.2024706433049068,-0.01613743060919754,0.006689872480010682,0.003914244098780922,0.10093428958068183
353,499,0.20244880423917874,0.2024541756639317,-0.021516574145596722,0.0066863844776882415,0.00392484038745426,0.10135966971026167
354,499,0.20257478370077686,0.2025808742679854,-0.005379143536399181,0.006688896919399902,0.003887726892641652,0.10088548402601077
355,499,0.20283854274313218,0.20284516353644474,0.0,0.006699745157350558,0.003891614489941389,0.1004773952793556
356,499,0.20298944636251803,0.20299469795244013,-0.03227486121839516,0.006665351228485707,0.003922204591370673,0.10126279560233485
357,499,0.20343836532470028,0.2034433456461974,-0.02689571768199598,0.0066562513451191825,0.003911282237705656,0.10144177627374044
358,499,0.20340794447610985,0.20341307449643833,-0.021516574145596722,0.00666900614477229,0.0039037011170887565,0.10163485112002361
359,499,0.20326442769947017,0.2032696386886347,-0.03227486121839516,0.006665756577185946,0.003908033657194189,0.10245254289143174
360,499,0.20334986533299595,0.20335467308117416,-0.053791435363991884,0.0066460043451855135,0.003928673271524082,0.10328440028225552
361,499,0.2024563837490794,0.20246318184555206,-0.005379143536399181,0.006690593956820113,0.0038987642126375494,0.10143309329106846
362,499,0.20277500122836134,0.2027830193755899,0.021516574145596722,0.006730515688267013,0.0038835328015092954,0.10099123166450662
363,499,0.2031543034950331,0.2031636943437408,0.06454972243679032,0.006736211210512939,0.0038330525067849044,0.09903372558537439
364,499,0.2042037851080341,0.20421298604327218,0.06454972243679032,0.006737578557040375,0.003822876240209497,0.09897688924795088
365,499,0.203774114862759,0.2037829771674187,0.05917057890039106,0.00673274692607034,0.003825025289875276,0.09902281835254456
366,499,0.20241746636458863,0.20242454119961814,0.005379143536399181,0.0066726292023636695,0.0038464479768962863,0.10064348698927257
367,499,0.2017359582235879,0.2017423834766773,-0.021516574145596722,0.006669708901342526,0.003879073295274204,0.10215377598803779
368,499,0.201851433549387,0.2018575133746478,-0.03227486121839516,0.006654989815009901,0.003866747896507294,0.10266452166765222
369,499,0.20184409138051276,0.20185020592941233,-0.03227486121839516,0.006656072266267346,0.0038612717517807083,0.10271721511399837
370,499,0.20124969387926828,0.2012568033530577,-0.005379143536399181,0.00668046637355107,0.003839823324283209,0.10156672722616615
371,499,0.20123536246770468,0.2012426840815982,0.0,0.006693831486266656,0.0038426065550387005,0.10138860549773425
372,499,0.20084986930948232,0.20085712714293025,0.0,0.006686168346355072,0.0038422291741500234,0.10151410536564366
373,499,0.62567969695027,0.6256972232159808,0.010758287072798361,0.02772631120536913,0.01810700274710201,0.1257015275369319
374,499,0.6319357862093546,0.631948115368248,0.010758287072798361,0.02772910246638166,0.018014472393018333,0.12552291693690568
375,499,0.6456962011797109,0.6457081787891414,0.03227486121839516,0.028393584206476773,0.018240893608408727,0.12522749679078682
376,499,0.6246959530746531,0.6247049999002692,-0.01613743060919754,0.026844565754313713,0.01759427323436371,0.12596536347440057
377,499,0.6268715109044636,0.626876251550434,-0.02689571768199598,0.026398965448120617,0.01735269178828177,0.12575427555840213
378,499,0.6325681724047983,0.6325718005969352,-0.005379143536399181,0.02727503230028793,0.017794591625514593,0.12618822080427894
379,499,0.20139089231255397,0.20139865096143697,0.02689571768199598,0.006703274404804822,0.003812171392227322,0.10015958001867706
380,499,0.20143823942532568,0.20144498083301485,0.005379143536399181,0.0067046782053197685,0.0038398237650287964,0.10090526180474886
381,499,0.2016246366845051,0.20163082040044183,-0.005379143536399181,0.0067017545070345835,0.003837822921660737,0.10159935921882883
382,499,0.20192140000324282,0.20192758323231444,-0.01613743060919754,0.006686387211430349,0.003815428722055746,0.10197482648274676
383,499,0.20165257827541036,0.20165876091151597,-0.010758287072798361,0.006688973568791388,0.0038106342487417852,0.1014552539230829
384,499,0.20179375212528633,0.20180064755589358,0.01613743060919754,0.006731664450676301,0.0038042017025469352,0.10100366632801602
385,499,0.20176890194308475,0.20177507118392618,-0.01613743060919754,0.006694730272234776,0.003818606734209686,0.10232733911165309
386,499,0.20236605325563495,0.20237016863882298,-0.06454972243679032,0.006638250963960676,0.0038581505602111863,0.10387855268256607
387,499,0.20329256182386363,0.20329597859475737,-0.08606629658238704,0.006604574653193849,0.00387592679825843,0.10501888515210762
388,499,0.2037188916053731,0.20372222218051045,-0.09144544011878622,0.006619376659637638,0.003903762141205517,0.10539405657486782
389,499,0.2028631980505668,0.2028673682464938,-0.07530800950958869,0.006637112152613948,0.0038851751232933233,0.10465078031934368
390,499,0.20246525379019342,0.2024701498988687,-0.05917057890039106,0.006668237558980486,0.0038700936334456824,0.10426751921516346
391,499,0.20300880390392018,0.20301314305139787,-0.07530800950958869,0.006646597718063031,0.003898291813230775,0.10471760186875358
392,499,0.2022637276652916,0.20226864138267767,-0.05917057890039106,0.006683062442888921,0.0039068970938433804,0.10426761882611892
393,499,0.20263845790047577,0.20264290239038524,-0.06992886597318951,0.006671857767629844,0.003896219454330539,0.10478409736230102
394,499,0.20263859383923521,0.20264328069879697,-0.06454972243679032,0.006720366284131732,0.0039130310275083844,0.10507176569266884
395,499,0.2024519203713055,0.20245648864881483,-0.06454972243679032,0.006737174406616561,0.003929364322426006,0.10520163264206214
396,499,0.20153899527967867,0.20154510579599777,-0.02689571768199598,0.006792157559709004,0.003912673224453186,0.103868866730932
397,499,0.20169797548048446,0.20170340693345853,-0.04303314829119352,0.006771867529129606,0.003923107922376905,0.10466010989258819
398,499,0.2023470659128441,0.20235162663940973,-0.05917057890039106,0.006744957007522784,0.0039258499981283754,0.10482450779056442
399,499,0.20212150786407132,0.2021267658511416,-0.04303314829119352,0.006771866425375814,0.003901518051752438,0.10451722648298177
400,499,0.20213607755137528,0.20214223476651366,-0.02689571768199598,0.006782357069788481,0.00389885632421796,0.10368036099675437
401,499,0.20181646897723424,0.20182304193664122,-0.01613743060919754,0.006795841900794479,0.0039024540166847483,0.10322796019531702
402,499,0.20189874185335369,0.2019041276148926,-0.04303314829119352,0.006774833788172773,0.003926556213697868,0.10451409438675777
403,499,0.20316688482825784,0.2031708869864909,-0.08068715304598786,0.006716264418526381,0.0039538696272093665,0.10603564583204475
404,499,0.2029662096669479,0.20297043730943887,-0.07530800950958869,0.006701249010509706,0.003972248766428564,0.1053229331039251
405,499,0.2037839584273528,0.20378760267401205,-0.09144544011878622,0.006674977594503272,0.0040027448143468,0.10614471907653758
406,499,0.20250500578987854,0.20250982311769247,-0.05917057890039106,0.0067385404074526215,0.0039889418585208475,0.1048496369779891
407,499,0.2024339730119962,0.2024389194083546,-0.05917057890039106,0.006739649793678299,0.003972675835743333,0.10497511836827342
408,499,0.20240110566123798,0.20240607684393513,-0.053791435363991884,0.006739993228470037,0.00396715525269153,0.10465624139738869
409,499,0.20281360740524815,0.20281821248609228,-0.06454972243679032,0.006708285863235713,0.003970931450832248,0.10469842701657214
410,499,0.20352078001633714,0.20352466254365123,-0.08068715304598786,0.006681723861631903,0.003986078208116409,0.10548787060412242
411,499,0.20227665230091335,0.20228131149263923,-0.05917057890039106,0.00671011009848257,0.0039789420157245355,0.10489415733292119
412,499,0.2025506732162828,0.20255466841870054,-0.07530800950958869,0.006701234624315661,0.0040064577208276855,0.10588302533832092
413,499,0.2019763618569025,0.20198047041463169,-0.06454972243679032,0.006699632859660692,0.003984915724930848,0.10527898253625015
414,499,0.20295473366407002,0.202958120509274,-0.08606629658238704,0.006694598686699955,0.003994356638159716,0.10677097970321013
415,499,0.20195909175175347,0.20196344795352622,-0.06454972243679032,0.00672988445484376,0.00398693732873321,0.10609553108132973
416,499,0.2018331983428984,0.20183722620382855,-0.06992886597318951,0.0067088285244601255,0.003988004304437938,0.1061710393964944
417,499,0.201175590700168,0.2011799249166853,-0.053791435363991884,0.006722879665524314,0.003971373592538732,0.1055842667096282
418,499,0.201494979176647,0.20149866766076174,-0.05917057890039106,0.006731192075667096,0.003979003165315948,0.10595012455380963
419,499,0.20135683495050086,0.20136139343371676,-0.04303314829119352,0.0067519979609527445,0.00397216676072039,0.1050372957544407
420,499,0.201184850596293,0.20119003565797802,-0.02689571768199598,0.006772164184399386,0.00398000282873715,0.1041112362959607
421,499,0.20127526112688165,0.20128004243271772,0.01613743060919754,0.006802642318235239,0.003935106078841498,0.10237537678664237
