month,n,sr_max,sr_max_code,rf,mean_mu,sd_mu,mean_idio_sd
414,53,0.5808341802481952,0.5880235613842075,0.39171693908826355,0.015939092768971347,0.006855104336873545,0.1075011016228807
415,53,0.5938846901499129,0.6013576284977153,0.3685909023668659,0.015854500233528163,0.006840894799648467,0.10475013281025106
416,53,0.6009358979509347,0.6071235322815767,0.3616772591136261,0.015838564060358162,0.006789493072011708,0.10505302900965062
417,53,0.6017768010757845,0.6141088258596784,0.3311209113507262,0.016043214411958683,0.006666257908050312,0.10657524904072145
418,52,0.5812377205324049,0.6112906679453093,0.28648572338307343,0.01606033221006846,0.006635079124989007,0.1081656745198134
419,52,0.5868063618191226,0.6154083508892579,0.28982213991700045,0.016050435263479032,0.006618217005821294,0.10760629607431403
420,52,0.5861303750246784,0.61603602014259,0.20260519289023204,0.016060948853043464,0.006602839348917999,0.10788958491318756
421,52,0.5901511401150167,0.6164142916314186,0.2568200852647198,0.016090957265394463,0.006696591371498682,0.10753993873859663
422,51,0.5628944179346949,0.6105700528638801,0.2898986549438376,0.015920963775787007,0.006748277665683,0.10964268462855088
423,52,0.5772009849017609,0.6236943492429302,0.32884868913558274,0.015637972479146573,0.00685617964835669,0.10642980190335131
424,52,0.5826783274545289,0.6289749760512335,0.3182956062471224,0.015614416800431814,0.006838238540124281,0.10656759027870058
425,52,0.5801205765409498,0.6268496934851728,0.28319300264595637,0.01559504199926182,0.006759795036276485,0.10699895484954981
426,52,0.587030400469566,0.6404455967925945,0.2965638917883887,0.015542182949372476,0.0067223537995019745,0.10563137194451305
427,52,0.595027155206955,0.6437425404365743,0.21212471216423262,0.015504344513802688,0.00671168944790515,0.10471749532303143
428,52,0.5938956691541631,0.6412657845891465,0.21927620466487063,0.015547641385728343,0.006739929861525029,0.10342934557576697
429,52,0.5968799644964228,0.643587385758437,0.15293584473400054,0.015486236814610903,0.00682351868439288,0.10302813129186211
430,53,0.5856522833179598,0.6343868015182449,0.2182635624603054,0.015428092633007342,0.006866406910906028,0.1038631161531657
431,53,0.5883375858606491,0.6390077590461207,0.21869279953304066,0.015378238029925318,0.006881158669628364,0.10434000924522338
432,53,0.5941320170080691,0.6409513057566782,0.19484478546998654,0.015423808582578467,0.006925875722120621,0.10468581657281273
433,53,0.5873363957225123,0.6342090786645884,0.1930818466009962,0.015500418394217752,0.006918643816290429,0.10550787140922091
434,53,0.5979089277544063,0.6449412345529072,0.09996327133212185,0.01549634391984964,0.006932252273890301,0.10333328447971732
435,53,0.5979961656811313,0.6499556088037379,0.17052806350308797,0.015485018638689297,0.007016908186967416,0.10396518049733065
436,53,0.5965009326629209,0.6495038506315014,0.20683315525261553,0.015491715530690963,0.007050357508683483,0.10310087550254625
