month,n,sr_max,sr_max_code,rf,mean_mu,sd_mu,mean_idio_sd,prov
314,498,0.1856913689471539,0.18569598224605663,0.06992886597318951,0.005390822519506002,0.002701009123526255,0.16095301878921012,gs_bx_oracle_bx7_s006@20d5509+dirty
315,498,0.1857675364415395,0.18577040153674967,0.05917057890039106,0.005374944810033928,0.00267894692636856,0.16334821643936473,gs_bx_oracle_bx7_s006@20d5509+dirty
316,498,0.18577057039331077,0.18577179817253756,0.08068715304598786,0.0054244958666127855,0.00271228445855181,0.16028457177563374,gs_bx_oracle_bx7_s006@20d5509+dirty
317,498,0.18534259186332322,0.18534370923871574,0.08068715304598786,0.005414637227729848,0.002709375371501827,0.1605172085923247,gs_bx_oracle_bx7_s006@20d5509+dirty
318,498,0.18543007963221414,0.1854309401839083,0.08606629658238704,0.005427117070620328,0.0027162907200244443,0.1599762177290508,gs_bx_oracle_bx7_s006@20d5509+dirty
319,498,0.18560678704405184,0.18561159283780646,0.08606629658238704,0.005430367058151313,0.002718012223835505,0.15949478475800655,gs_bx_oracle_bx7_s006@20d5509+dirty
320,498,0.18575281734381688,0.18576331310724492,0.06454972243679032,0.005394295569896428,0.002690921779520638,0.16220023082333268,gs_bx_oracle_bx7_s006@20d5509+dirty
321,498,0.1858670666235287,0.18588180971695115,0.07530800950958869,0.005418657931940774,0.0027106171665187227,0.16052699127105036,gs_bx_oracle_bx7_s006@20d5509+dirty
322,498,0.18588293742780618,0.18590208950555365,0.06454972243679032,0.005392933380060361,0.002694642640538701,0.16182289240135944,gs_bx_oracle_bx7_s006@20d5509+dirty
323,498,0.18574325609516285,0.1857646783193899,0.08606629658238704,0.005441271795185874,0.002723457320411174,0.15955590677226325,gs_bx_oracle_bx7_s006@20d5509+dirty
324,498,0.18604489482238254,0.18607304387108908,0.03765400475479434,0.005325947909736591,0.0026558880548598284,0.16555888023256052,gs_bx_oracle_bx7_s006@20d5509+dirty
325,498,0.18637871300369607,0.18640376176651394,0.021516574145596722,0.0052855004686963815,0.002624182559355604,0.1679041483660839,gs_bx_oracle_bx7_s006@20d5509+dirty
326,498,0.1862069849339536,0.1862219804861768,0.02689571768199598,0.005297682561030604,0.0026358190892413168,0.1671231974377215,gs_bx_oracle_bx7_s006@20d5509+dirty
327,498,0.18650899125669915,0.1865237852636179,0.01613743060919754,0.005270143562400648,0.002620173563033793,0.1685419584653804,gs_bx_oracle_bx7_s006@20d5509+dirty
328,498,0.18736434133354088,0.18737675586531796,-0.005379143536399181,0.005213432677162434,0.0025860381312877156,0.17110448835416586,gs_bx_oracle_bx7_s006@20d5509+dirty
329,498,0.18807943533884658,0.18809442725237704,-0.01613743060919754,0.005187674576352212,0.0025768914708539517,0.17254780348699217,gs_bx_oracle_bx7_s006@20d5509+dirty
330,498,0.18861982600363303,0.18864500161351247,-0.03227486121839516,0.005150203080139798,0.0025397455688580656,0.1748143890224298,gs_bx_oracle_bx7_s006@20d5509+dirty
331,498,0.18795312825655083,0.18797054670006177,-0.01613743060919754,0.005195480295549477,0.0025630005650609665,0.17277444726860727,gs_bx_oracle_bx7_s006@20d5509+dirty
332,498,0.18874876064720136,0.18877345003350024,-0.03765400475479434,0.00513324113942283,0.0025254269700653066,0.17562848485538138,gs_bx_oracle_bx7_s006@20d5509+dirty
333,498,0.1888513417797274,0.18887625075202205,-0.03765400475479434,0.005134513570658132,0.0025271571908949434,0.17562636721015654,gs_bx_oracle_bx7_s006@20d5509+dirty
334,498,0.1877790900417656,0.18780913988646591,-0.010758287072798361,0.0052197897650913825,0.0025666905670092555,0.17253336674906578,gs_bx_oracle_bx7_s006@20d5509+dirty
335,498,0.18905908100230503,0.18908965596732233,-0.048412291827592706,0.005095749522972542,0.002502963331232099,0.17716790247655445,gs_bx_oracle_bx7_s006@20d5509+dirty
336,498,0.1890917255961905,0.1891244967851051,-0.048412291827592706,0.005095555787509847,0.002501408411967179,0.17721418966481595,gs_bx_oracle_bx7_s006@20d5509+dirty
337,498,0.1881112389344579,0.1881410642832949,-0.02689571768199598,0.005156531038608491,0.002539478774320056,0.17418593359006096,gs_bx_oracle_bx7_s006@20d5509+dirty
