month,method,P,kappa,mat,mn,stdev,sharpe,xret,hjd
674,ff,6,0.0,0,0.00039761454231380207,0.12341558961538575,0.0032217529694014684,-0.04490623009129431,0.01983499593853087
674,fm,6,0.0,0,0.002935498284114754,0.1921878274868098,0.015274111386249073,-0.03129052362078834,0.036472440781767194
674,linrank,6,0.0,0,-0.0005753165838776495,0.1709659905447936,-0.003365093736154003,0.07660169934120073,0.035778993245610326
674,linrank,6,0.001,0,0.0021262854907147834,0.14424418116139792,0.014740875324014885,0.035087214671390796,0.02195699307320154
674,linrank,6,0.01,0,0.003180213619464278,0.10768685872284045,0.029532049287920706,3.9356026612593145e-05,0.01064480522705077
674,linrank,6,0.05,0,0.003078611214179112,0.08181289253486786,0.037629903048190576,-0.009458138295240334,0.005944263969292577
674,linrank,6,0.1,0,0.002513731627597978,0.06485761926391208,0.03875769194316792,-0.008733119059994488,0.004584025533803104
674,linrank,6,1.0,0,0.0005322326567271047,0.013443427845176211,0.039590546611821265,-0.002054233184175969,0.004515202876096029
674,rff,36,0.001,0,-0.007900604215717717,0.30166129676458403,-0.026190314436934,0.2271907512604541,0.11226182510982016
674,rff,36,0.01,0,-0.0026421020344764576,0.07733448029517968,-0.0341646058057384,0.041436429549180746,0.01667046578035994
674,rff,36,0.05,0,0.0001933098642213025,0.0344756918080756,0.0056071351750517015,0.002159763861873121,0.006200650131627305
674,rff,36,0.1,0,0.000974358443924882,0.030002964596289844,0.03247540558193276,-0.001199143690953045,0.004351069536814597
674,rff,36,1.0,0,0.001986164604309317,0.03073865820367675,0.06461455119962736,-0.00032649836598169134,0.002375139915100134
674,rff,360,0.001,0,-0.016295442375519303,0.507262359883118,-0.032124288463417736,0.04010611576655722,0.2955701871131633
674,rff,360,0.01,0,-0.006987751008790176,0.16778647759214074,-0.041646687558315416,0.010612238147771354,0.04757529191024002
674,rff,360,0.05,0,-0.0018949686833498597,0.04070503184676243,-0.04655367155794476,-0.0005235456600689971,0.010849087056377436
674,rff,360,0.1,0,-0.000306206387308604,0.013285073160165741,-0.023048904858630363,-0.002333360739850623,0.006187658871560687
674,rff,360,1.0,0,0.0018239682857469006,0.027647794602171233,0.06597156525474408,-0.0005439152332323169,0.00251845000089835
674,rff,3600,0.001,0,-0.01821896875993171,0.5570672179707121,-0.03270515329604187,0.02439799212349006,0.35249241284588817
674,rff,3600,0.01,0,-0.00782230076603059,0.190172432453478,-0.041132674516029887,0.007954798867900804,0.057270003152328997
674,rff,3600,0.05,0,-0.0026130489104830715,0.05648463123548208,-0.04626123696531503,0.00028479102129752576,0.01382209857710401
674,rff,3600,0.1,0,-0.0008398022881449951,0.022104715641116948,-0.03799199690146116,-0.0012479546138877387,0.007567587463468697
674,rff,3600,1.0,0,0.0017362217837070116,0.02609686067186759,0.06652990969058047,-0.00028354883608182487,0.002610276201315956
674,rff,36,0.001,1,-0.009401449392827143,0.30072981879442695,-0.03126211238551569,-0.03666048039296446,0.11472836911418992
674,rff,36,0.01,1,-0.004689422168763984,0.1070341023677578,-0.043812411792380226,-0.01493901741473012,0.026255793253197414
674,rff,36,0.05,1,-0.001191833216257341,0.029181613880934994,-0.04084192262704129,-0.011392759893061436,0.008635312653346926
674,rff,36,0.1,1,4.456419165839833e-05,0.013897323356907465,0.0032066744447050905,-0.008615068407449291,0.00550266836485772
674,rff,36,1.0,1,0.0018533120067782826,0.028167243088499362,0.06579671290354244,-0.0012495390102117143,0.002488863500765412
674,rff,360,0.001,1,-0.0156456772807574,0.5042159274902842,-0.031029716491966387,0.019096303976673702,0.29116850247969667
674,rff,360,0.01,1,-0.0065276955981538555,0.1569699289659551,-0.041585644085814895,0.011027450359094035,0.043136219771427724
674,rff,360,0.05,1,-0.001787888764395772,0.03986968113185883,-0.044843317368974796,0.003417341972521426,0.010567224714302385
674,rff,360,0.1,1,-0.0002585231115485919,0.013667471323978716,-0.018915211557461214,0.0010506821494601455,0.006102571995409062
674,rff,360,1.0,1,0.0018278924150303922,0.027658532764745593,0.06608783013104294,0.00011526549293276102,0.002511209961039537
674,rff,3600,0.001,1,-0.016671251477029674,0.5221670424536299,-0.031927046560986536,0.02520858994489012,0.3116775129703613
674,rff,3600,0.01,1,-0.007252726152819494,0.17599980984081695,-0.0412087158467911,0.007111842623475978,0.05093264657201141
674,rff,3600,0.05,1,-0.0023562171926700577,0.0501098599732102,-0.04702102927307603,0.0003109026383510561,0.012627643377054775
674,rff,3600,0.1,1,-0.000677897745490265,0.0182038624206729,-0.03723922593044991,-0.0011932191039490917,0.007086294809085549
674,rff,3600,1.0,1,0.001758053047214509,0.026537250797517634,0.06624849953857927,-0.0002830417174579635,0.002589869501699044
674,rff_ens,36,0.001,-1,-0.008651026804272433,0.2645391442295439,-0.03270225595334137,0.09526513543374489,0.09275651186873346
674,rff_ens,36,0.01,-1,-0.0036657621016202204,0.07623828269602151,-0.048082957432769115,0.013248706067225308,0.0185558969291855
674,rff_ens,36,0.05,-1,-0.0004992616760180195,0.020016469193663344,-0.024942544621009977,-0.004616498015594155,0.006798090818958945
674,rff_ens,36,0.1,-1,0.0005094613177916401,0.017468538239774872,0.029164507687977324,-0.004907106049201172,0.004685145909206416
674,rff_ens,36,1.0,-1,0.0019197383055437997,0.02940997101739256,0.06527508321611399,-0.0007880186880967027,0.002427814345038934
674,rff_ens,360,0.001,-1,-0.01597055982813835,0.5005706137642186,-0.031904709123937676,0.02960120987161547,0.28816577696750834
674,rff_ens,360,0.01,-1,-0.006757723303472017,0.16166706004355605,-0.041800248619919,0.010819844253432683,0.045096010900037974
674,rff_ens,360,0.05,-1,-0.0018414287238728152,0.03994712335284793,-0.04609665400954422,0.0014468981562262137,0.010680680137379273
674,rff_ens,360,0.1,-1,-0.000282364749428598,0.013087695066605913,-0.021574826429832526,-0.0006413392951952392,0.006134756156586272
674,rff_ens,360,1.0,-1,0.0018259303503886464,0.02764874729501628,0.0660402560342317,-0.00021432487014977808,0.0025145857135717405
674,rff_ens,3600,0.001,-1,-0.01744511011848069,0.5390849689271736,-0.03236059457045888,0.024803291034190093,0.33120581499294
674,rff_ens,3600,0.01,-1,-0.007537513459425046,0.1829994711512715,-0.04118871716953962,0.007533320745688396,0.054019306635367054
674,rff_ens,3600,0.05,-1,-0.002484633051576566,0.053247363715144644,-0.0466620857488553,0.00029784682982428876,0.013209380412887911
674,rff_ens,3600,0.1,-1,-0.0007588500168176301,0.02009415769053471,-0.03776470895194995,-0.0012205868589184167,0.00732071022599625
674,rff_ens,3600,1.0,-1,0.0017471374154607606,0.02631553933261976,0.06639185286600127,-0.00028329527676989425,0.0025999444343145313
674,linlev,11,0.0,0,-0.017643475055978398,0.30809213344960856,-0.057266879418276864,0.006444266072967497,0.13591766418325996
674,linlev,11,0.001,0,-0.01633041236873012,0.28442483306144456,-0.05741556457273984,-0.02254889845582599,0.11922365193334455
674,linlev,11,0.01,0,-0.013454813075113158,0.21543097140422582,-0.06245533308145884,-0.025834682549030562,0.07889982075100183
674,linlev,11,0.05,0,-0.012195634215807025,0.18458060804231874,-0.06607213154813607,-0.013247028349413638,0.06400866195653279
674,linlev,11,0.1,0,-0.01225914324809971,0.1837661926786113,-0.06671054707837216,-0.008102239841105795,0.06383724582669023
674,linlev,11,1.0,0,-0.012193195752789317,0.18284005424673058,-0.06668777146792686,-0.0003582721611586281,0.06336421013091276
674,rff_lev,36,0.001,0,-0.026315419254451782,0.7108220851601493,-0.037021105286174215,0.021965361366090508,0.5639900357165848
674,rff_lev,36,0.01,0,-0.011812205906803964,0.30524269889806543,-0.03869775083710881,0.03219742332665963,0.12233570441828859
674,rff_lev,36,0.05,0,-0.003170671851697706,0.09013716817187842,-0.03517607570776683,0.007025784415046903,0.01987476511515295
674,rff_lev,36,0.1,0,-0.0009236737312086501,0.04150547517939032,-0.022254262292298807,0.0028027558543977267,0.008969564271166904
674,rff_lev,36,1.0,0,0.0017718354411571428,0.026227445736648813,0.06755653825188458,0.00038619862872972966,0.0025460065941060057
674,rff_lev,360,0.001,0,-0.024868290650511448,0.6733345057637896,-0.036933040617460076,0.1156171410186072,0.509133028998789
674,rff_lev,360,0.01,0,-0.007844037474069632,0.1943949630738645,-0.04035103250637787,0.018340289553272396,0.05893766470624387
674,rff_lev,360,0.05,0,-0.0012472875749183789,0.03670354205517643,-0.033982757659828354,0.0019897401639374056,0.0092419400412483
674,rff_lev,360,0.1,0,0.0002143625064576571,0.013071946951825942,0.01639866710350397,0.0004519005803142991,0.005140855901201103
674,rff_lev,360,1.0,0,0.00190749454929003,0.028599605114446678,0.06669653450307558,0.00021635265680644994,0.0024052460152986866
674,rff_lev,3600,0.001,0,-0.026775347548461722,0.6843627014048506,-0.03912449859335941,0.10316046360648307,0.5280185805731297
674,rff_lev,3600,0.01,0,-0.007335473901722714,0.1732510524221755,-0.04234014050227957,0.016442562444012557,0.05013934331192056
674,rff_lev,3600,0.05,0,-0.0009200602113527692,0.02779515771256546,-0.03310145676694017,0.0006153480792783538,0.008012196891485333
674,rff_lev,3600,0.1,0,0.00043023684197319,0.01071744600899392,0.040143597794860986,-0.0004310905191335988,0.004653234234470402
674,rff_lev,3600,1.0,0,0.0019377521481719327,0.029111431466437698,0.06656327258953065,0.00010282023305795185,0.002374385194789871
674,rff_lev,36,0.001,1,-0.012003627569226679,0.47449803620193154,-0.025297528447764346,-0.037284125312172074,0.2546983877384847
674,rff_lev,36,0.01,1,-0.005068434111495257,0.17941526825168924,-0.028249736830563952,-0.03811636804852269,0.04775105489487959
674,rff_lev,36,0.05,1,-0.0007066390516783431,0.04985734427637828,-0.014173218849387029,-0.01649018022062096,0.009298191386120242
674,rff_lev,36,0.1,1,0.00047755287215785387,0.02534959659837223,0.018838677385048366,-0.00953044889416029,0.005086383525851095
674,rff_lev,36,1.0,1,0.0019347467004818546,0.028761923925453237,0.06726763847566106,-0.0008436695238723093,0.0023601572774457685
674,rff_lev,360,0.001,1,-0.029236276482008387,0.720140117459716,-0.04059803887212802,-0.012937544057254419,0.5833277607671636
674,rff_lev,360,0.01,1,-0.007672261270875003,0.17763995249013056,-0.04318995340477398,-0.001656725481336,0.0523579980211753
674,rff_lev,360,0.05,1,-0.0009556159727924388,0.029610920072288553,-0.032272417420989026,-0.00414997248442441,0.008187610900720689
674,rff_lev,360,0.1,1,0.00041914523312517834,0.012290147012611267,0.03410416756569971,-0.0029171003251512104,0.004711592095788583
674,rff_lev,360,1.0,1,0.0019378509174580276,0.029122497833371303,0.06654137047397958,-0.00014954253070674278,0.002374832477037846
674,rff_lev,3600,0.001,1,-0.027837009405261716,0.7109853425270791,-0.03915271910714741,0.07693601284663001,0.5673477343572206
674,rff_lev,3600,0.01,1,-0.007160837889386443,0.16824893785749462,-0.04256096936226492,0.015008362390964418,0.04807931763394693
674,rff_lev,3600,0.05,1,-0.0007163102872834384,0.022961963074466848,-0.031195516034949043,0.0006450790425805005,0.007359044588948612
674,rff_lev,3600,0.1,1,0.0005687478360014057,0.01046852590021705,0.05432931450163518,-0.0003807612640824246,0.0043710770023425525
674,rff_lev,3600,1.0,1,0.0019570762583136746,0.029434799971907625,0.06648851903806022,0.00011284238301391018,0.0023547442459606093
674,rff_lev_ens,36,0.001,-1,-0.01915952341183923,0.5265784038064563,-0.03638493958989117,-0.007659381973040821,0.3213696086821234
674,rff_lev_ens,36,0.01,-1,-0.008440320009149613,0.22587272037474032,-0.037367593550679645,-0.002959472360931553,0.07336902399536258
674,rff_lev_ens,36,0.05,-1,-0.0019386554516880245,0.06515407349869529,-0.029754938526243432,-0.004732197902787026,0.01352478174753069
