,eps,G_up_y0,G_down_y0,G_up_y1,G_down_y1,G_up_y2,G_down_y2,G_up_y3,G_down_y3,G_up_y4,G_down_y4,G_up_y5,G_down_y5,G_up_y6,G_down_y6,G_up_y7,G_down_y7,G_up_y8,G_down_y8,G_up_y9,G_down_y9,G_up_y10,G_down_y10,G_up_y11,G_down_y11,G_up_y12,G_down_y12,G_up_y13,G_down_y13,G_up_y14,G_down_y14,G_up_y15,G_down_y15,G_up_y16,G_down_y16,G_up_y17,G_down_y17,G_up_y18,G_down_y18,G_up_y19,G_down_y19,G_up_y20,G_down_y20
0,0.01,7073.406557799082,5976.451671943286,7041.678583110872,5951.414940882119,6996.338776918478,5915.685483829864,6945.021789643077,5875.268891252856,6891.092786178545,5832.794566943127,6836.104012105189,5789.467405335586,6780.805474329408,5745.8660462859525,6725.577919847175,5702.282722954607,6670.626486084438,5658.874255845818,6616.072018241405,5615.73273833357,6561.998227243903,5572.921720883557,6508.48195222725,5530.499182802575,6455.543493291742,5488.484020943425,6403.222445271546,5446.909588832313,6351.594266703976,5405.837082349639,6300.803880032185,5365.382378738943,6251.136696790382,5325.772740825333,6203.174710490519,5287.47174257849,6158.153229295055,5251.465686650634,6118.80885618797,5219.946688362619,6091.475963443449,5198.0068833702335
1,0.014994994994994995,7081.81988929964,5980.337541218149,7050.029201011101,5955.275916548309,7004.599233586173,5919.510685756354,6953.180067712704,5879.0535107112455,6899.143896930685,5836.536544653883,6844.046295208015,5793.165982453773,6788.638906093016,5749.5211060689735,6733.303312867432,5705.894480165906,6678.24510082608,5662.443105873484,6623.585375118854,5619.259183744013,6569.408026088608,5576.406339251404,6515.790064348635,5533.942622025525,6462.75177323449,5491.886932450531,6410.332782790651,5450.2726460410095,6358.608663417313,5409.161010780255,6307.72458527062,5368.668011155841,6257.966471827789,5329.021125474253,6209.9173728617025,5290.684366862222,6164.814826660512,5254.64496073391,6125.400307262926,5223.097036923591,6098.019249753871,5201.137317258027
2,0.019989989989989992,7090.283633666147,5984.239885776825,7058.4297644294065,5959.153232158212,7012.908964680876,5923.352033056977,6961.386861916428,5882.854055215888,6907.2427314362785,5840.294216596641,6852.035500520188,5796.880019720697,6796.518461384906,5753.191392176097,6741.074039562509,5709.521231919008,6685.908271277062,5666.0267216435095,6631.142523311805,5622.800169615715,6576.8608665474485,5579.905276682506,6523.140484194622,5537.400163150022,6470.001642440015,5495.303732868038,6417.484006595883,5453.649383392268,6365.6632595468245,5412.498415027568,6314.684820743684,5371.966920013803,6264.835129050309,5332.2825932091655,6216.698297797047,5293.909889126243,6171.51411103077,5257.836960667922,6132.028948227448,5226.259962518906,6104.599385417855,5204.280226122828
3,0.024984984984984984,7098.798158438746,5988.158802064245,7066.880637183378,5963.046983257999,7021.2683286903675,5927.209619988663,6969.642524740444,5886.670617568445,6915.389635930313,5844.06767405359,6860.071967970432,5800.609606882321,6804.444473864034,5756.876992822961,6748.890427402034,5713.163064916236,6693.61631881975,5669.6251883675295,6638.743778228661,5626.3557796952555,6584.357058175388,5583.418615486045,6530.533515594816,5540.871887077503,6477.293399136754,5498.734501718545,6424.676409438473,5457.0398790588415,6372.758342494504,5415.849371944639,6321.684868643327,5375.279180879327,6271.7429456043965,5335.557218349661,6223.517757617065,5297.148382496859,6178.25135024002,5261.04175846938,6138.695043036446,5229.435536205831,6111.216631730109,5207.4356803640085
4,0.029979979979979983,7107.363866938918,5992.094395850517,7075.382218510395,5966.957274632103,7029.677719004486,5931.083549921908,6977.947442990005,5890.503299543393,6923.584990359594,5847.857017132807,6868.1560705867005,5804.354842361936,6812.417309679526,5760.578004754557,6756.752835744551,5716.820074242929,6701.369596134014,5673.238599496036,6646.3894859949105,5629.926105826408,6591.896940675722,5586.946445929396,6537.969491970803,5544.357882531462,6484.627370600798,5502.179326213361,6431.910312584955,5460.444218771644,6379.894227657705,5419.213965815051,6328.725038650385,5378.604876624985,6278.690225634831,5338.845082400796,6230.376051171343,5300.399927170393,6185.026838215231,5264.2594331176515,6145.398881360297,5232.623835911459,6117.871275442069,5210.603757187106
5,0.034974974974974975,7115.981169954409,5996.046774764064,7083.934915038321,5970.884212905713,7038.13753629517,5934.973928042817,6986.30201063056,5894.352204702461,6931.829181704253,5851.662347700024,6876.288188302351,5808.115826310606,6820.437341758779,5764.294526413884,6764.661630601365,5720.492356653024,6709.16846242908,5676.867050119146,6654.079999144263,5633.511241464108,6599.480860041251,5590.488859863156,6545.448752917521,5547.858239791261,6492.003890167927,5505.638295092866,6439.186043250381,5463.86248976443,6387.071236273657,5422.592282399568,6335.805646179717,5381.944091575517,6285.677278917886,5342.146268295536,6237.273482842793,5303.664604747863,6191.840874325364,5267.490064975201,6152.140758232317,5235.82494092727,6124.563608613829,5213.784535149223
6,0.03996996996996997,7124.650482271079,6000.016047372269,7092.5391373522425,5974.827905633933,7046.648185133175,5938.880860454469,6994.706625460777,5898.217437509795,6940.122600709437,5855.483768508224,6884.468704747061,5811.892659751333,6828.5049466572555,5768.026657100654,6772.617181544511,5724.180009742111,6717.013280408669,5680.510636153814,6661.815673639918,5637.111280875566,6607.109165630561,5594.045949935922,6552.971641333359,5551.373049920273,6499.423294416345,5509.111497867743,6446.50393183252,5467.294780027839,6394.289692703983,5425.984408202722,6342.927009713734,5385.29691078664,6292.704418242233,5345.460859685423,6244.210359973942,5306.9424975369675,6198.693760849825,5270.733735100103,6158.920971553657,5239.038931230784,6131.29392614404,5216.978093486911
7,0.04496496496496497,7133.372222143184,6004.002323039413,7101.195299470038,5978.788461161057,7055.2100734712685,5942.8044540380815,7003.1616886043075,5902.09910319523,6948.465641386052,5859.321383063133,6892.698006756581,5815.685444446793,6836.620504077227,5771.774496841253,6780.619861234355,5727.883131819621,6724.904415807331,5684.169454218192,6669.596868419463,5640.726319016772,6614.7822097213175,5597.61780947289,6560.538502981636,5554.902404646549,6506.885922736206,5512.59902470168,6453.864311489254,5470.741178194072,6401.549924019752,5429.390430359427,6350.089450394879,5388.663419933536,6299.771959008714,5348.788940830875,6251.186992473597,5310.23368844415,6205.585802591565,5273.990525139734,6165.739821711954,5242.265887380637,6138.062525392366,5220.1845120122125
8,0.049959959959959964,7142.146811210514,6008.0057119033,7109.903818760365,5982.765988597372,7063.823612563389,5946.744816430121,7011.667604430315,5905.997307731776,6956.858700932647,5863.175295601059,6900.976484296062,5819.494282877549,6844.784396792506,5775.538146367323,6788.670045345719,5731.601821887764,6732.842237317934,5687.843601610945,6677.423945323719,5644.356451512169,6622.500347440388,5601.204532455874,6568.149686422063,5558.446396343158,6514.392117262337,5516.100966392028,6461.26751807252,5474.201773517884,6408.852259936618,5432.810436616277,6357.293291961967,5392.043705292466,6306.880219167771,5352.130596583111,6258.20369275539,5313.538260956801,6212.517306816619,5277.260517313236,6172.597611521753,5245.505890499276,6144.869706120489,5223.403871095525
9,0.054954954954954956,7150.974674497624,6012.026324873745,7118.665115941892,5986.760597817668,7072.489216963899,5950.70205602083,7020.224780552714,5909.912157834143,6965.30217973471,5867.045611087444,6909.304530459361,5823.319278240632,6852.997010647776,5779.317707114371,6796.768112567235,5735.336179640164,6740.827116591051,5691.533176309881,6685.297269096135,5648.001774653295,6630.263936763317,5604.806213521978,6575.805543010177,5562.005118026901,6521.942222873677,5519.617414368539,6468.713890127777,5477.676655875338,6416.197032814308,5436.244515330321,6364.538860749681,5395.437853739564,6314.0295192189915,5355.485912382949,6265.260775737298,5316.85629914208,6219.488583253655,5280.543794410364,6179.494646224046,5248.759022271821,6151.715770491657,5226.636251664458
