,eps,G_up_y0,G_down_y0,G_up_y1,G_down_y1,G_up_y2,G_down_y2,G_up_y3,G_down_y3,G_up_y4,G_down_y4,G_up_y5,G_down_y5,G_up_y6,G_down_y6,G_up_y7,G_down_y7,G_up_y8,G_down_y8,G_up_y9,G_down_y9,G_up_y10,G_down_y10,G_up_y11,G_down_y11,G_up_y12,G_down_y12,G_up_y13,G_down_y13,G_up_y14,G_down_y14,G_up_y15,G_down_y15,G_up_y16,G_down_y16,G_up_y17,G_down_y17,G_up_y18,G_down_y18,G_up_y19,G_down_y19,G_up_y20,G_down_y20
0,0.01,267976.6994970737,255406.53729727503,261148.0632541659,249049.02127450219,254501.26250999962,242852.68100837147,248030.9510217746,236813.26268909738,241731.9752482572,230926.63560010205,235599.36483359782,225188.78779100603,229628.3237344028,219595.82195851902,223814.22193648425,214143.95152143316,218152.58771272254,208829.49687705634,212639.10037798143,203648.88182746072,207269.5835010708,198598.63016486203,202039.99853741404,193675.3624062886,196946.43884937023,188875.79266848334,191985.1240841387,184196.72567467875,187152.39488185843,179635.05388553353,182444.7078889409,175187.7547470949,177858.63105386595,170851.8880491936,173390.83918465904,166624.59338815187,169038.10974904915,162503.0877281456,164797.31889994978,158484.6630559496,160665.43771035972,154566.68412418297
1,0.014994994994994995,268051.1844552035,255443.94520918836,261219.10126201986,249084.9337350537,254569.03995129745,242887.16679943335,248095.64254683882,236846.3868903036,241793.74461608948,230958.45982122928,235658.3656869252,225219.37038770312,229684.70031346666,219625.2182327101,223868.1097368186,214172.21390760457,218204.11409168682,208856.67511553498,212688.38511438575,203675.02312569632,207316.73931183838,198623.77934764037,202085.13155487188,193699.56205572485,196989.64906244012,188899.08325457337,192026.5057464082,184219.14567712246,187192.03688925042,179656.63990748348,182482.69412945933,175208.54162143276,177895.0407316814,170871.9089378847,173425.74712059772,166643.87987518622,169071.58665937372,162521.66990653094,164829.43165515622,158502.56960918554,160696.2495755671,154583.94240261216
2,0.019989989989989992,268126.01289102744,255481.47299505805,261290.46261710458,249120.9598326128,254637.12192410819,242921.7603555663,248160.62100810738,236879.61332581317,241855.78445820845,230990.3810649308,235717.6216057065,225250.04509373434,229741.31752809125,219654.70198239223,223922.22465327074,214200.55939707512,218255.85491448318,208883.93233026966,212737.87241097534,203701.23950293913,207364.08653365372,198648.9999276788,202130.44551865803,193723.82962286496,197033.0303951598,188922.43846859978,192068.04929673253,184241.62719596192,187231.83210837768,179678.28450173332,182520.82542376244,175229.38428135825,177931.5877894671,170891.98297344302,173460.7852150625,166663.21700958733,169105.1869296592,162540.3003638064,164861.66136724604,158520.52219619733,160727.1723646149,154601.2445858998
3,0.024984984984984984,268201.1868965741,255519.1212300625,261362.14927723954,249157.1001083237,254705.51026132592,242956.46218607685,248225.88812214884,236912.94247513753,241918.09638282462,231022.39978282436,235777.13409717855,225280.81233459394,229798.1767913865,219684.273608585,223976.5680111743,214228.98836792647,218307.81142456154,208911.2688778357,212787.563434785,203727.53129559354,207411.62626221523,198674.29222245642,202175.94145785103,193748.16540742497,197076.5838143705,188945.85859360025,192109.75564378934,184264.17049857028,187271.7813935421,179699.98792093783,182559.10257529924,175250.28296569255,177968.27298309797,170912.11038168243,173495.95417940532,166682.60500493523,169138.91122957598,162558.9793020418,164894.00866685453,158538.52100822146,160758.20667156935,154618.59085508296
4,0.029979979979979983,268276.7087658212,255556.8905445264,261434.16338926044,249193.3551552129,254774.2069728209,242991.27284909907,248291.44577129371,236946.37486375752,241980.68215346138,231054.51646982104,235836.9048141523,225311.6725765634,229855.2796529565,219713.9335507472,224031.1412638883,214257.50123447806,218359.98498549464,208938.685148983,212837.4594655973,203753.8988723029,207459.35969908212,198699.65657987527,202221.62050095788,193772.5697378394,197120.3103803319,188969.34393973096,192151.62578405737,184286.77587793546,187311.88568159429,179721.75044195427,182597.5264651553,175271.23793613122,178005.09714148875,170932.29141004363,173531.25479371593,166702.04409526323,169172.7602935044,162577.70694265558,164926.4742455541,158556.5662548039,160789.35314789927,154635.98140852954
5,0.034974974974974975,268352.58083297446,255594.78157925638,261506.50713765016,249229.72557616164,254843.21410370743,243026.19291203568,248357.29587087623,236979.91102587388,242043.54356455957,231086.73162903846,235896.93543841137,225342.6262936497,229912.6276895636,219743.68225561286,224085.94589023732,214286.09841790324,218412.37698474227,208966.18154091953,212887.56180560763,203780.34260779852,207507.28806685022,198725.0933535774,202267.48379623675,193797.04294795668,197164.21117185385,188992.89482225597,192193.66073144277,184309.44363186625,187352.1459257627,179743.57234619083,182636.0979898121,175292.249458668,178042.06110803157,170952.52631002732,173566.68785170236,166721.53451844037,169206.73486863807,162596.4835106921,164959.05880697758,158574.6581489183,160820.61245642792,154653.4164478491
6,0.03996996996996997,268428.80545258755,255632.7949800258,261579.1827259283,249266.21197871558,254912.53371691392,243061.22294667168,248423.44035290802,237013.55149980565,242106.6824261764,231119.04576746566,235957.22766636644,225373.67396350045,229970.2224916758,219773.52017334034,224140.9833818915,214314.780342597,218464.98882180676,208993.75845388562,212937.87176830493,203806.862879666,207555.41259870958,198750.6028998933,202313.5325018867,193821.5853741579,197208.28727707686,189016.51155882556,192235.86150861197,184332.17406042042,187392.5630875029,179765.45391717635,182674.81805348,175313.31780129625,178079.16573338152,170972.81533502016,173602.25415389886,166741.07651411588,169240.83570858918,162615.30923287544,164991.76306079386,158592.7969051243,160851.98526565701,154670.89617614896
7,0.04496496496496497,268505.3849964935,255670.93139671467,261652.19237377754,249302.8149742759,254982.16789049353,243096.36352841236,248489.88116355677,237047.2968272724,242170.1005616229,231151.4593952865,236017.7832068407,225404.8160667661,230028.0656613885,219803.44775691107,224196.25524141674,214343.54743560898,218517.8219064036,209021.41629061912,212988.3906767536,203833.46006784117,207603.73453683057,198776.18557736545,202359.76778453137,193846.19735490633,197252.53979204674,189040.19446905106,192278.2291456517,184354.9674655035,187433.13813523762,179787.39544018044,182713.68756691256,175334.44323365018,178116.41187434047,170993.158739956,173637.9545066158,166760.6703233977,169275.06357239856,162634.18433730572,165024.587721776,158610.98273927998,160883.47224888828,154688.42079776185
8,0.049959959959959964,268582.3218532992,255709.1914831617,261725.53831657176,249339.53517795968,255052.11871718086,243131.61523615208,248556.62026273092,237081.14755327083,242233.79980707393,231183.9730257642,236078.60378070452,225436.05308699055,230086.1588120825,219833.46546202654,224251.76298195348,214372.40012654683,218570.87765815927,209049.15545626348,213039.11986331057,203860.13455452313,207652.25513209795,198801.84174666632,202406.1908189694,193870.87923067046,197296.96982048012,189063.9438744321,192320.7646798488,184377.82415079878,187473.87204414885,179809.3972021479,182752.70744721103,175355.62602694245,178153.80039367298,171013.5567812569,173673.78972176625,166780.316188797,169309.4192243734,162653.1090534064,165057.53350964774,158629.2158684919,160915.07408407933,154705.99051819867
9,0.054954954954954956,268659.6184283511,255747.57589714916,261799.2228053424,249376.37320858537,255122.38830436126,243166.97865226056,248623.6596240516,237115.1042260616,242297.78201154337,231216.58717522764,236139.6911208512,225467.38551059927,230144.50356840098,219863.57374709693,224307.50812719518,214401.3388475648,218624.15750659182,209076.9763583576,213090.06066960632,203886.88672416462,207700.97564409388,198827.5717705891,202452.80278815763,193895.63134391533,197341.57847374893,189087.76009834782,192363.46915567483,184400.7444217605,187514.76579616457,179831.45949169167,182791.87861781174,175376.86645395795,178191.33216009475,171034.0097168264,173709.7606168552,166800.0143542219,169343.90343407588,162672.08361191888,165090.60114907348,158647.49651110964,160946.79145383328,154723.60554414292
