,eps,G_up_y0,G_down_y0,G_up_y1,G_down_y1,G_up_y2,G_down_y2,G_up_y3,G_down_y3,G_up_y4,G_down_y4,G_up_y5,G_down_y5,G_up_y6,G_down_y6,G_up_y7,G_down_y7,G_up_y8,G_down_y8,G_up_y9,G_down_y9,G_up_y10,G_down_y10,G_up_y11,G_down_y11,G_up_y12,G_down_y12,G_up_y13,G_down_y13,G_up_y14,G_down_y14,G_up_y15,G_down_y15,G_up_y16,G_down_y16,G_up_y17,G_down_y17,G_up_y18,G_down_y18,G_up_y19,G_down_y19,G_up_y20,G_down_y20
0,0.01,77757.45193195963,73785.2379580765,77180.69114600815,73253.82690528563,76608.47260919958,72726.33573279344,76040.75523046394,72202.73386863264,75477.49840619405,71682.99101281326,74918.66201196257,71167.07713416824,74364.20639442728,70654.96246725156,73814.09236342006,70146.61750928838,73268.2811842143,69642.01301717483,72726.73456996607,69141.12000452749,72189.41467432425,68643.90973878036,71656.28408420521,68150.35373832972,71127.30581272788,67660.42376972386,70602.44329230474,67174.09184489844,70081.6603678847,66691.33021845532,69564.92129034363,66212.11138498523,69052.19071001885,65736.40807643169,68543.43367038436,65264.19325949639,68038.61560186208,64795.44013308474,67537.70231576612,64330.122125791095,67040.6599983769,63868.212893422424
1,0.014994994994994995,77782.61636711168,73797.30287991722,77205.49610857131,73265.74530884749,76632.92418422321,72738.10970553191,76064.85938246403,72214.36546268493,75501.26098186772,71694.48224569864,74942.08874283497,71178.42998947261,74387.3028994331,70666.17889529659,73836.86415142103,70157.6994277856,73290.73365645479,69652.96231186521,72748.87302246796,69151.93852980644,72211.24430022304,68654.59931830918,71677.8099760288,68160.91616563305,71148.53296461955,67670.86080877416,70623.37660219175,67184.40523068735,70102.30463959408,66701.5216575525,69585.28123566633,66222.1825560849,69072.27095072388,65746.36063088715,68563.238740184,65274.028821842614,68058.1499483295,64805.16030154999,67556.9703022068,64339.7284727969,67059.66590565484,63877.706966072896
2,0.019989989989989992,77807.90772011584,73809.4100449275,77230.42570500042,73277.7052831525,76657.49815505354,72749.9245887129,76089.0837371246,72226.03731876012,75525.14161097868,71706.01310382901,74965.63142087823,71189.8218446518,74410.51328735669,70677.43370902521,73859.74779917907,70168.81912873029,73313.29600548468,69663.94879650326,72771.11940810668,69162.7936630556,72233.17995406392,68665.32493414366,71699.44002822047,68171.51406768574,71169.86244610869,67681.3327709254,70644.41044691089,67194.75299764086,70123.04768659592,66711.74694539838,69605.73823120636,66232.28705285036,69092.44655029228,65756.34599707501,68583.137510488,65283.89669095805,68077.77636922826,64814.91228061585,67576.32876859905,64349.36614285754,67078.76072932128,63887.2318826873
3,0.024984984984984984,77833.32679579439,73821.55966670654,77255.48072443993,73289.70703795929,76682.19529548685,72761.78058832986,76113.42905321583,72237.74963916039,75549.141037586,71717.58378588756,74989.29077574826,71201.25289484077,74433.83827375187,70688.72710009335,73882.74400844012,70179.97680036735,73335.96891952984,69674.97265598919,72793.47440186936,69173.6855858954,72255.2222978704,68676.08676468812,71721.17489010919,68182.14761973824,71191.29489409272,67691.83982833526,70665.54545118514,67205.13531488346,70143.8901216904,66722.0062481429,69626.29287808713,66242.4250385141,69112.71809841112,65766.36433536642,68603.13055978254,65293.79702440733,68097.49543207359,64824.69622509422,67595.77827171217,64359.03528808488,67097.9450156198,63896.787792728974
4,0.029979979979979983,77858.87447659722,73833.75197933646,77280.66203215378,73301.75080314116,76707.0164539622,72773.67793013003,76137.896162705,72249.50264558772,75573.26007753042,71729.19450961036,75013.06760749656,71212.7233538872,74457.27864321077,70700.05927853634,73905.85354865948,70191.17264899386,73358.75315322414,69686.03409295456,72815.93874387685,69184.61449736317,72277.37205755172,68686.8850054554,71743.01527368742,68192.81701384716,71212.83100693555,67702.38216967089,70686.78230003186,67215.55236775849,70164.83261682393,66732.29974786924,69646.94583545359,66252.5966919621,69133.0862416876,65776.4158215116,68623.21852239485,65303.72999486512,68117.30775916498,64834.51230464294,67615.31942206465,64368.73607517767,67117.21936352893,63906.37485999403
5,0.034974974974974975,77884.55166045653,73845.9872208117,77305.97050858766,73313.83681241285,76731.96249380629,72785.6168436325,76162.48591215894,72261.29656344799,75597.49956096982,71740.84549637049,75036.96273021553,71224.23343921026,74480.83519409587,70711.43045789654,73929.07720279788,70202.406884351,73381.64947444737,69697.13331341352,72838.5131872416,69195.58059981826,72299.62997175984,68697.719855221,71764.96190344635,68203.52244527356,71234.47149526111,67712.95998674686,70708.12169049434,67226.0043447004,70185.87585573974,66742.62762969716,69667.69777402312,66262.80219506302,69153.55163808157,65786.50063419057,68643.40204378944,65313.69577788388,68137.2139837282,64844.360691747075,67634.95284089436,64378.46867361205,67136.58438254417,63915.99325100714
6,0.03996996996996997,77910.35925315651,73858.26563099457,77331.40704188668,73325.96530132263,76757.03428589561,72797.59756015633,76187.19915554777,72273.13161991394,75621.86032532236,71752.53696927564,75060.97696511733,71235.78336993213,74504.50873175192,70722.84085338842,73952.41576066367,70213.67971782171,73404.65865779495,69708.27052499182,72861.19849166257,69206.58409720252,72321.99678560659,68708.59151431413,71787.01551021342,68214.26411080401,71256.21707590792,67723.57347287568,70729.56432571165,67236.49143561466,70207.02052816022,66752.99008019074,69688.5493703782,66273.04173110396,69174.11495130594,65796.61895347634,68663.68177507445,65323.69455038425,68157.21474452536,64854.241560235074,67654.67915487048,64388.23325418355,67156.04068748928,63925.64313358879
7,0.04496496496496497,77936.2981671567,73870.58745129693,77356.97252674152,73338.13650693983,76782.23270752517,72809.62031251352,76212.03675313572,72285.00804362383,75646.343214178,71764.2691528721,75085.11113946668,71247.37336658705,74528.30006745917,70734.29068161255,73975.870017886,70224.99136214955,73427.78148357099,69719.4459366512,72883.99542243742,69217.62519476919,72344.47324969487,68719.50018435161,71809.17683020132,68225.04220848928,71278.06847099667,67734.22282261093,70751.11091400382,67247.01383162534,70228.26732888957,66763.38728711059,69709.50130608589,66283.31548454677,69194.7768499633,65806.77096059534,68684.05837215438,65333.72649041933,68177.31068502348,64864.155085047605,67674.4989952775,64398.029988779825,67175.58889771574,63935.32467663188
8,0.049959959959959964,77962.36932139818,73882.95292462576,77382.66786419819,73350.35066780122,76807.55864222179,72821.68533495645,76236.99957129787,72296.92606462973,75670.94907711935,71776.04227309389,75109.36608640465,71259.00365107153,74552.2100182608,70745.78016050678,73999.4407757457,70236.34203139086,73451.01873762214,69730.65975864195,72906.90475029979,69228.70409903656,72367.06011995887,68730.44606819209,71831.44660485175,68235.85693759935,71300.02640777663,67744.90823170329,70772.76216872093,67257.5717250318,70249.61695766587,66773.81943937113,69730.55426755281,66293.62364098617,69215.53800740317,65816.9568378865,68704.53249559013,65343.79177713458,68197.50245325743,64874.10144219782,67694.41299788107,64407.85905034166,67195.22963697085,63945.03805006355
9,0.054954954954954956,77988.57364128996,73895.36229537733,77408.49396164491,73362.60802390524,76833.01297973131,72833.79286317219,76262.08848250768,72308.88591439191,75695.67876970909,71787.85655725723,75133.74264493695,71270.67444663895,74576.23940695106,70757.30950934079,74023.12884116366,70247.73194090938,73474.3712113265,69741.91220249799,72929.92725140786,69239.82101778299,72389.75815765317,68741.42936993133,71853.82558082457,68246.70849861864,71322.09161861509,67755.62989709576,70794.51880823322,67268.16530930386,70271.07011915116,66784.28672703622,69751.70894601538,66303.96638714542,69236.39910171274,65827.1767687967,68725.10481058991,65353.89059076343,68217.79070182079,64884.08080876719,67714.42180291856,64417.72061285887,67214.96353338886,63954.78342484096
