r,J0,J1
-0.008896110534580729,836.3757611041106,409.15468907554344
-0.008535822188519284,826.8975061399116,405.6950793110491
-0.008175533842457838,817.4993667995788,402.26384712310306
-0.007815245496396391,808.1808062121574,398.86078469347143
-0.007454957150334946,798.941295513521,395.4856907637034
-0.0070946688042734995,789.7803140394303,392.13836978035715
-0.006734380458212053,780.6973495371158,388.8186309396458
-0.006374092112150607,771.6918983970413,385.52628709572514
-0.006013803766089161,762.7634659067689,382.26115351506274
-0.0056535154200277144,753.9115665291538,379.02304649220156
-0.005293227073966268,745.1357242074483,375.81178188349827
-0.004932938727904823,736.4354727003284,372.6271736561265
-0.004572650381843377,727.8103559501565,369.46903257985315
-0.004212362035781932,719.2599284881802,366.3371652001492
-0.0038520736897204866,710.7837558805556,363.23137321787397
-0.0034917853436590403,702.3814152193022,360.1514533631819
-0.003131496997597594,694.052495662447,357.097197795042
-0.0027712086515361478,685.7965990277835,354.068394993164
-0.0024109203054747015,677.6133404449473,351.06483104852515
-0.002050631959413256,669.5023490708891,348.08629121362344
-0.0016903436133518107,661.4632688744398,345.13256155185616
-0.0013300552672903653,653.4957594964358,342.203430529471
-0.0009697669212289199,645.599497192893,339.29869042019675
-0.0006094785751674736,637.7741758699024,336.41813843449614
-0.0002491902291060274,630.0195082202833,333.56157753294343
0.00011109811695541889,622.3352269735078,330.72881692742936
0.00047138646301686515,614.7210862719808,327.91967230807154
0.0008316748090783114,607.1768631884041,325.1339658545572
0.0011919631551397577,599.70235940062,322.3715260981594
0.001552251501201204,592.2974030420181,319.63218769738535
0.0019125398472626502,584.9618507473516,316.9157911799026
0.0022728281933240956,577.6955899156981,314.22218268987416
0.002633116539385541,570.4985412146575,311.55121376618865
0.0029934048854469864,563.3706613531507,308.9027411649951
0.003353693231508432,556.3119461552819,306.2766267301038
0.003713981577569878,549.3224339757244,303.67273730676595
0.004074269923631324,542.4022095093172,301.0909446873724
0.004434558269692771,535.551408064855,298.5311255710413
0.004794846615754217,528.7702203950475,295.99316151268386
0.005155134961815662,522.0588981983569,293.4769388315536
0.005515423307877108,515.4177604267583,290.9823484457301
0.005875711653938553,508.8472005339521,288.5092855991874
0.0062359999999999985,502.34769476280457,286.0576494536578
0.006596288346061445,495.9198114764019,283.6273425292775
0.006956576692122891,489.56422136158056,281.21826999546704
0.007316865038184337,483.2817080622834,278.8303388345058
0.0076771533842457836,477.07317843456036,276.46345692102864
0.00803744173030723,470.93967118411535,274.11753207672473
0.008397730076368676,464.88236221226873,271.7924711665605
0.008758018422430121,458.9025646497387,269.4881792983349
0.009118306768491569,453.00172141194923,267.2045591712336
0.009478595114553014,447.1813882736595,264.94151059420335
0.00983888346061446,441.4432060097789,262.69893016676525
0.010199171806675905,435.7888610938785,260.47671108967984
0.01055946015273735,430.2200357109719,258.2747430564322
0.010919748498798797,424.7383492630982,256.0929121723356
0.011280036844860244,419.3452948952921,253.93110085644605
0.011640325190921692,414.04217559358096,251.78918769961072
0.012000613536983139,408.8300448884251,249.66704727470548
0.012360901883044584,403.7096570086711,247.5645499166226
0.01272119022910603,398.6814304704368,245.48156150491653
0.013081478575167475,393.74542768186967,243.4179432883367
0.01344176692122892,388.9013514324999,241.37355178747464
0.013802055267290366,384.14855740075615,239.34823880138737
0.014162343613351811,379.4860803287743,237.34185152966782
0.014522631959413257,374.9126704842034,235.35423280666797
0.014882920305474702,370.42683655363595,233.38522143246024
0.015243208651536147,366.0268911786245,231.43465257740536
0.015603496997597593,361.7109958475221,229.50235823433906
0.01596378534365904,357.47720263391284,227.58816769369892
0.016324073689720484,353.3234911520736,225.69190802107394
0.01668436203578193,349.2477999325751,223.81340452218876
0.017044650381843378,345.24805210425603,221.95248118594296
0.017404938727904825,341.32217575339894,220.10896110098517
0.017765227073966272,337.4681196150211,218.28266684497066
0.018125515420027716,333.68386486553646,216.47342084811146
0.018485803766089163,329.96743377759867,214.68104573399657
0.01884609211215061,326.3168959155196,212.90536464116576
0.019206380458212054,322.7303724345711,211.14620152868585
0.019566668804273497,319.2060389289524,209.40338146806795
0.019926957150334944,315.7421271682131,207.67673092220483
0.02028724549639639,312.3369259774302,205.96607800956636
0.020647533842457835,308.98878145278553,204.27125274868735
0.021007822188519282,305.6960966580987,202.5920872742869
0.02136811053458073,302.45733091518554,200.9284160127072
0.021728398880642177,299.2709987776904,199.28007580159644
