r,J0,J1
-0.022587067684915675,354.50801642451864,242.532871101873
-0.022406923511884953,351.70488887577244,240.46959642620513
-0.022226779338854228,348.9167162458796,238.42408217729968
-0.022046635165823503,346.14345066285483,236.39635479693408
-0.02186649099279278,343.38504452140205,234.3864426351653
-0.02168634681976206,340.64145047938007,232.3943757418555
-0.021506202646731337,337.9126214531959,230.42018557431516
-0.021326058473700615,335.1985106120066,228.4639046123643
-0.02114591430066989,332.4990713706711,226.5255658740481
-0.020965770127639165,329.8142573814401,224.60520232774965
-0.020785625954608443,327.1440225244201,222.7028461994766
-0.02060548178157772,324.48832089694383,220.81852817758272
-0.020425337608547,321.8471068020289,218.9522765209816
-0.020245193435516277,319.2203347361984,217.1041160808827
-0.020065049262485556,316.6079593770098,215.2740672500384
-0.019884905089454834,314.0099355707136,213.46214485726824
-0.01970476091642411,311.4262183205121,211.66835702840277
-0.019524616743393383,308.8567627759594,209.89270403759375
-0.01934447257036266,306.3015242240534,208.1351771750059
-0.01916432839733194,303.7604580825969,206.39575765808635
-0.018984184224301218,301.23351989639747,204.67441561382128
-0.018804040051270496,298.7206653368296,202.97110915857328
-0.01862389587823977,296.22185020526007,201.28578360026327
-0.018443751705209045,293.73703044073153,199.6183707848615
-0.018263607532178323,291.26616213223633,197.96878860550297
-0.0180834633591476,288.8092015357938,196.3369406881761
-0.01790331918611688,286.36610509644265,194.72271626307014
-0.017723175013086158,283.936829475125,193.12599022547536
-0.017543030840055433,281.52133158033814,191.54662338487427
-0.017362886667024707,279.11956860430223,189.98446289574906
-0.017182742493993985,276.73149806329445,188.43934285886377
-0.017002598320963264,274.35707784170484,186.91108507756772
-0.016822454147932542,271.9962662393023,185.3994999501331
-0.01664230997490182,269.64902202112916,183.9043874764243
-0.016462165801871095,267.3153044694269,182.42553835534002
-0.01628202162884037,264.9950734369601,180.96273514850645
-0.016101877455809648,262.68828940113457,179.51575348560766
-0.015921733282778926,260.3949135183001,178.08436328744065
-0.015741589109748204,258.1149076777042,176.66832998420767
-0.01556144493671748,255.84823455458218,175.2674157085583
-0.015381300763686757,253.5948576619571,173.88138044535836
-0.015201156590656033,251.35474140078497,172.50998312293774
-0.01502101241762531,249.12785110815113,171.15298263351065
-0.014840868244594588,246.91415310331044,169.81013877345015
-0.014660724071563864,244.7136147314287,168.48121309699948
-0.01448057989853314,242.52620440495147,167.16596967973265
-0.014300435725502419,240.35189164260217,165.86417579054202
-0.014120291552471695,238.19064710604638,164.5756024730921
-0.013940147379440972,236.04244263432813,163.3000250394832
-0.01376000320641025,233.90725127621423,162.03722348033054
-0.013579859033379526,231.78504732060316,160.7869827965532
-0.013399714860348803,229.6758063252054,159.54909325894718
-0.01321957068731808,227.57950514368542,158.32335060207575
-0.013039426514287357,225.49612195149064,157.1095561592251
-0.012859282341256634,223.425636270584,155.90751694516698
-0.012679138168225912,221.3680289933008,154.71704569329302
-0.012498993995195188,219.32328240554182,153.53796085338575
-0.012318849822164465,217.29138020951947,152.37008655590716
-0.012138705649133743,215.2723075462537,151.21325254823842
-0.01195856147610302,213.26605101801184,150.06729410784376
-0.011778417303072296,211.27259871087904,148.93205193685137
-0.011598273130041574,209.29194021762746,147.80737204207907
-0.01141812895701085,207.32406666105055,146.69310560406396
-0.011237984783980127,205.36897071791276,145.58910883821915
-0.011057840610949405,203.42664664365293,144.49524285079565
-0.010877696437918683,201.4970902979698,143.4113734919072
-0.01069755226488796,199.5802991714051,142.3373712074608
-0.010517408091857236,197.67627241302336,141.2731108914245
-0.010337263918826514,195.78501085927726,140.2184717394785
-0.01015711974579579,193.90651706413362,139.17333710472386
-0.009976975572765067,192.0407953305155,138.1375943557882
-0.009796831399734345,190.187851743119,137.11113473738394
-0.009616687226703622,188.34769420263265,136.09385323314086
-0.009436543053672898,186.52033246140385,135.0856484303912
-0.009256398880642176,184.7057781605769,134.08642238650583
-0.009076254707611453,182.90404486874718,133.09608049640573
-0.008896110534580729,181.1151481221736,132.11453136096884
-0.008715966361550007,179.3391054666313,131.14168665623293
-0.008535822188519284,177.5759365009999,130.17746100352548
-0.00835567801548856,175.82566292273856,129.22177184092115
-0.008175533842457838,174.0883085754522,128.27453929669124
-0.007995389669427115,172.36389949881132,127.33568606565665
-0.007815245496396391,170.65246398117893,126.40513728953285
-0.0076351013233656685,168.95403261537302,125.48282044245134
-0.007454957150334946,167.26863835808723,124.56866522283099
-0.007274812977304222,165.59631659358712,123.66260345263855
-0.0070946688042734995,163.9371052023736,122.76456898483345
-0.006914524631242777,162.2910446355784,121.87449761942922
-0.006734380458212053,160.65817799588172,120.99232702817015
-0.00655423628518133,159.03855112574158,120.11799668732608
-0.006374092112150607,157.43221270364103,119.25144781760818
-0.006193947939119884,155.8392143489166,118.39262332973125
-0.006013803766089161,154.2596107354674,117.54146777375577
-0.005833659593058437,152.6934597142808,116.6979272900472
-0.0056535154200277144,151.14082244419765,115.86194955954797
-0.005473371246996992,149.60176352967906,115.03348375107124
-0.005293227073966268,148.07635116352634,114.21248046349771
-0.0051130829009355455,146.56465727153372,113.39889166109984
-0.004932938727904823,145.06675765493353,112.59267060068575
