r,J0,J1
-0.022587067684915675,115.7082285319456,115.70822853194568
-0.022226779338854228,113.38061922417442,113.38061922417471
-0.02186649099279278,111.1044655964561,111.10446559645625
-0.021506202646731337,108.87968389205463,108.87968389205469
-0.02114591430066989,106.70611695662596,106.70611695662623
-0.020785625954608443,104.58351924207554,104.58351924207557
-0.020425337608547,102.51154485104769,102.51154485104789
-0.020065049262485556,100.48973971130154,100.48973971130157
-0.01970476091642411,98.5175385387645,98.51753853876468
-0.01934447257036266,96.59426673891767,96.59426673891785
-0.018984184224301218,94.71914689391402,94.71914689391417
-0.01862389587823977,92.89130906580255,92.8913090658027
-0.018263607532178323,91.1098038693497,91.10980386934982
-0.01790331918611688,89.37361715389025,89.37361715389036
-0.017543030840055433,87.681685172898,87.68168517289813
-0.017182742493993985,86.03290927863445,86.03290927863459
-0.016822454147932542,84.42616941110668,84.42616941110688
-0.016462165801871095,82.86033590920678,82.86033590920688
-0.016101877455809648,81.33427941922572,81.33427941922592
-0.015741589109748204,79.84687888570087,79.84687888570095
-0.015381300763686757,78.39702776667701,78.39702776667708
-0.01502101241762531,76.98363871346527,76.98363871346537
-0.014660724071563864,75.60564699409738,75.60564699409751
-0.014300435725502419,74.26201292687449,74.26201292687453
-0.013940147379440972,72.95172354025132,72.95172354025148
-0.013579859033379526,71.67379360949113,71.67379360949118
-0.01321957068731808,70.42726616392933,70.42726616392939
-0.012859282341256634,69.21121253181455,69.21121253181465
-0.012498993995195188,68.02473200017492,68.02473200017506
-0.012138705649133743,66.86695120478805,66.86695120478818
-0.011778417303072296,65.73702340435358,65.73702340435369
-0.01141812895701085,64.63412780242582,64.63412780242591
-0.011057840610949405,63.55746903931919,63.55746903931934
-0.01069755226488796,62.50627688514339,62.5062768851435
-0.010337263918826514,61.47980605147396,61.47980605147403
-0.009976975572765067,60.477335947462706,60.47733594746283
-0.009616687226703622,59.49817017999609,59.49817017999617
-0.009256398880642176,58.541635658767305,58.54163565876744
-0.008896110534580729,57.6070813028421,57.60708130284224
-0.008535822188519284,56.69387650849486,56.693876508494995
-0.008175533842457838,55.801409664011196,55.80140966401132
-0.007815245496396391,54.92908702881452,54.92908702881463
-0.007454957150334946,54.07633220691399,54.07633220691414
-0.0070946688042734995,53.24258625865584,53.242586258655926
-0.006734380458212053,52.427308270949375,52.42730827094946
-0.006374092112150607,51.62997602482227,51.62997602482234
-0.006013803766089161,50.85008633051048,50.850086330510614
-0.0056535154200277144,50.08715467754369,50.08715467754379
-0.005293227073966268,49.34071405304952,49.340714053049616
-0.004932938727904823,48.6103130522922,48.61031305229228
-0.004572650381843377,47.89551365288263,47.89551365288272
-0.004212362035781932,47.195889164844765,47.19588916484486
-0.0038520736897204866,46.51102285279294,46.51102285279303
-0.0034917853436590403,45.840507553864605,45.8405075538647
-0.003131496997597594,45.183946335706416,45.183946335706516
-0.0027712086515361478,44.54095393635828,44.54095393635835
-0.0024109203054747015,43.91115849312756,43.91115849312763
-0.002050631959413256,43.29420297056286,43.29420297056292
-0.0016903436133518107,42.689745767229724,42.689745767229766
-0.0013300552672903653,42.09746019733064,42.097460197330726
-0.0009697669212289199,41.51703284513422,41.517032845134295
-0.0006094785751674736,40.94816109399664,40.94816109399669
-0.0002491902291060274,40.39055035548332,40.39055035548339
0.00011109811695541889,39.84391160977895,39.843911609779006
0.00047138646301686515,39.307959796745656,39.307959796745735
0.0008316748090783114,38.78241338986113,38.78241338986122
0.0011919631551397577,38.26699519866228,38.26699519866235
0.001552251501201204,37.76143415252399,37.76143415252405
0.0019125398472626502,37.26546759091521,37.26546759091525
0.0022728281933240956,36.778843474630335,36.77884347463042
0.002633116539385541,36.301321960218544,36.3013219602186
