r,J0,J1
-0.022587067684915675,270.3452993961684,210.6993728510386
-0.022226779338854228,265.704016512369,207.02418076197964
-0.02186649099279278,261.12157609769537,203.41701107216122
-0.021506202646731337,256.59774955252294,199.87800212129952
-0.02114591430066989,252.13231634196464,196.40725445323588
-0.020785625954608443,247.7250639873706,193.0048087840886
-0.020425337608547,243.3757881129453,189.67062326422646
-0.020065049262485556,239.08429259000738,186.40455191370182
-0.01970476091642411,234.85038982068022,183.20632615750472
-0.01934447257036266,230.67390119603223,180.075541160324
-0.018984184224301218,226.5546577516104,177.01164818971884
-0.01862389587823977,222.4925010276285,174.01395359899303
-0.018263607532178323,218.48728412416895,171.08162432442845
-0.01790331918611688,214.5388729262777,168.2136991496677
-0.017543030840055433,210.64714746211556,165.4091044982281
-0.017182742493993985,206.81200335119968,162.66667323185817
-0.016822454147932542,203.03335330032306,159.98516487171526
-0.016462165801871095,199.31112861239083,157.36328579401277
-0.016101877455809648,195.64528068793075,154.79970822589655
-0.015741589109748204,192.0357825193907,152.29308721255248
-0.015381300763686757,188.48263020243576,149.84207507860282
-0.01502101241762531,184.9858445124691,147.44533321704606
-0.014660724071563864,181.54547261236672,145.10154127972228
-0.014300435725502419,178.16158996014846,142.80940400679822
-0.013940147379440972,174.83430246207072,140.5676560253393
-0.013579859033379526,171.5637488562249,138.37506498157387
-0.01321957068731808,168.350103206013,136.23043336137692
-0.012859282341256634,165.19357723124196,134.1325993101863
-0.012498993995195188,162.09442201849106,132.08043669730145
-0.012138705649133743,159.05292845849496,130.0728545921876
-0.011778417303072296,156.06942559765434,128.10879624730757
-0.01141812895701085,153.14427601385037,126.18723763013182
-0.011057840610949405,150.27786738268168,124.30718552990056
-0.01069755226488796,147.4705996232248,122.46767528596617
-0.010337263918826514,144.72286740796346,120.66776823344287
-0.009976975572765067,142.03503835723922,118.90654901515839
-0.009616687226703622,139.4074278436293,117.18312293887074
-0.009256398880642176,136.84027190679217,115.49661354527541
-0.008896110534580729,134.333700216427,113.84616049339235
-0.008535822188519284,131.88771122763862,112.23091778464311
-0.008175533842457838,129.50215159548088,110.65005226931407
-0.007815245496396391,127.17670155344501,109.10274234360085
-0.007454957150334946,124.91086736891413,107.58817677075372
-0.0070946688042734995,122.70398126504955,106.10555363832678
-0.006734380458212053,120.555208461918,104.65407956159257
-0.006374092112150607,118.4635603532281,103.23296931358809
-0.006013803766089161,116.4279123836975,101.84144606355908
-0.0056535154200277144,114.44702496815877,100.4787423206805
-0.005293227073966268,112.51956579432907,99.14410152579084
-0.004932938727904823,110.64413203684921,97.83678005781171
-0.004572650381843377,108.81927131831654,96.5560492851223
-0.004212362035781932,107.04350061514019,95.30119724886805
-0.0038520736897204866,105.3153226614301,94.07152964000302
-0.0034917853436590403,103.6332397087448,92.86636991092674
-0.003131496997597594,101.99576472895419,91.68505859640389
-0.0027712086515361478,100.4014302955683,90.52695213768867
-0.0024109203054747015,98.84879545346074,89.39142164164574
-0.002050631959413256,97.33645090438178,88.27785202038271
-0.0016903436133518107,95.86302281579759,87.18564184099829
-0.0013300552672903653,94.42717552196022,86.11420400249189
-0.0009697669212289199,93.02761334273248,85.06296710842624
-0.0006094785751674736,91.66308170541039,84.03137718958058
-0.0002491902291060274,90.33236771961991,83.01889930944286
0.00011109811695541889,89.03430032382191,82.025018588745
0.00047138646301686515,87.76775009225861,81.0492403106312
0.0008316748090783114,86.53162876402322,80.09108898082658
0.0011919631551397577,85.32488853513117,79.15010646161919
0.001552251501201204,84.14652114503765,78.22584951336309
0.0019125398472626502,82.99555679349069,77.31788721147967
0.0022728281933240956,81.87106293872834,76.42579873154376
0.002633116539385541,80.77214304437744,75.54917190834631
0.0029934048854469864,79.69793534754798,74.68760280102032
0.003353693231508432,78.64761170511875,73.8406962777763
0.003713981577569878,77.62037653843926,73.0080674200679
0.004074269923631324,76.61546584916438,72.18934338221275
0.004434558269692771,75.63214623920413,71.38416525989756
0.004794846615754217,74.66971385456432,70.59218953167046
0.005155134961815662,73.72749319593669,69.81308873361729
0.005515423307877108,72.80483579305042,69.04655118468673
0.005875711653938553,71.90111880513778,68.29227976429836
0.0062359999999999985,71.01574365918246,67.54998991825686
0.006596288346061445,70.1481348477087,66.81940720173615
0.006956576692122891,69.29773897006042,66.10026473767981
0.007316865038184337,68.46402402616116,65.39230096735344
0.0076771533842457836,67.64647888658368,64.69525800271268
0.00803744173030723,66.84461280040252,64.00888077493296
0.008397730076368676,66.05795478866804,63.332917034233056
0.008758018422430121,65.28605281471319,62.66711811915881
0.009118306768491569,64.5284727096291,62.01124030150157
0.009478595114553014,63.78479693191328,61.36504644143788
0.00983888346061446,63.05462331830283,60.72830766261507
0.010199171806675905,62.33756400924207,60.10080477642083
0.01055946015273735,61.63324469615349,59.48232923974075
0.010919748498798797,60.94130424920994,58.872683508836566
0.011280036844860244,60.26139467211349,58.271680740649856
0.011640325190921692,59.59318123095899,57.67914388019496
0.012000613536983139,58.9363425498645,57.09490424918032
0.012360901883044584,58.29057047429485,56.51879980916418
0.01272119022910603,57.65556957163061,55.950673306954606
