r,J0,J1
-0.006013803766089161,162.23850083026562,130.20650396839082
-0.0056535154200277144,159.18228441725833,128.44426155087478
-0.005293227073966268,156.18634020901223,126.71461893563611
-0.004932938727904823,153.25144684602395,125.01707252928372
-0.004572650381843377,150.3784122242899,123.35113187503147
-0.004212362035781932,147.56805075451555,121.71631734946469
-0.0038520736897204866,144.82115400272818,120.11215783256908
-0.0034917853436590403,142.13845567735507,118.53818812404312
-0.003131496997597594,139.52059281035886,116.99394593924887
-0.0027712086515361478,136.96806573553803,115.47896845698804
-0.0024109203054747015,134.48119994340686,113.99278857358284
-0.002050631959413256,132.06011297722293,112.53493119153148
-0.0016903436133518107,129.70468918673794,111.10490998359207
-0.0013300552672903653,127.41456441651393,109.70222508724224
-0.0009697669212289199,125.18912169186653,108.32636208943538
-0.0006094785751674736,123.0274978455455,106.97679247622636
-0.0002491902291060274,120.92859998238534,105.65297548857657
0.00011109811695541889,118.89112986106501,104.35436109830556
0.00047138646301686515,116.91361377952927,103.0803936476112
0.0008316748090783114,114.99443541171271,101.83051561731722
0.0011919631551397577,113.1318692209109,100.6041710156445
0.001552251501201204,111.3241124852775,99.40080799962318
0.0019125398472626502,109.56931450763058,98.21988052477424
0.0022728281933240956,107.86560214230333,97.06084902418552
0.002633116539385541,106.21110127526296,95.9231803034515
0.0029934048854469864,104.60395429031115,94.80634696894617
0.003353693231508432,103.04233382540697,93.70982676340297
0.003713981577569878,101.52445327566126,92.6331021612821
0.004074269923631324,100.04857455559143,91.57566048892913
0.004434558269692771,98.61301362128434,90.5369947044876
0.004794846615754217,97.21614420071197,89.51660482877854
0.005155134961815662,95.85640010996185,88.5139998887077
0.005515423307877108,94.53227646051266,87.52870014069394
0.005875711653938553,93.24232999774749,86.5602392949156
0.0062359999999999985,91.98517875859555,85.60816646340935
0.006596288346061445,90.7595011976369,84.67204759919264
0.006956576692122891,89.56403490431114,83.75146626719304
0.007316865038184337,88.39757501509152,82.84602367654925
0.0076771533842457836,87.25897240882571,81.9553379943856
0.00803744173030723,86.14713175699039,81.07904304254889
0.008397730076368676,85.0610094819422,80.2167865430101
0.008758018422430121,83.99961165725108,79.36822811927144
0.009118306768491569,82.96199186924927,78.53303727701962
0.009478595114553014,81.94724905266244,77.71089157651181
0.00983888346061446,80.95452531760127,76.90147517346357
0.010199171806675905,79.98300379759195,76.10447784927148
0.01055946015273735,79.03190656150366,75.31959458301225
0.010919748498798797,78.1004926370678,74.5465256468302
0.011280036844860244,77.1880561833721,73.7849771436381
0.011640325190921692,76.29392482361595,73.03466186059092
0.012000613536983139,75.41745811445843,72.29530028911597
0.012360901883044584,74.55804609704967,71.56662166330169
0.01272119022910603,73.71510786059055,70.84836488940357
0.013081478575167475,72.88809006022133,70.14027927291943
0.01344176692122892,72.0764653661579,69.44212498752759
0.013802055267290366,71.27973086942285,68.75367326444346
0.014162343613351811,70.49740651411658,68.07470630637958
0.014522631959413257,69.72903364977459,67.40501694579824
0.014882920305474702,68.97417378938266,66.74440807433709
0.015243208651536147,68.23240761934613,66.09269187314634
0.015603496997597593,67.50333424855582,65.44968887679623
0.01596378534365904,66.78657062345918,64.81522690956263
0.016324073689720484,66.08175099448812,64.18913994303291
0.01668436203578193,65.3885263103817,63.57126693618936
0.017044650381843378,64.70656344462839,62.96145072949414
0.017404938727904825,64.03554421486477,62.359537068463204
0.017765227073966272,63.37516422527645,61.76537382618896
0.018125515420027716,62.72513162405909,61.178810477019795
0.018485803766089163,62.08516590551954,60.59969784684454
0.01884609211215061,61.45499688951546,60.02788813354748
0.019206380458212054,60.83436397948397,59.46323516010064
0.019566668804273497,60.22301574329624,58.905594798324145
0.019926957150334944,59.62070979370315,58.35482548784553
0.02028724549639639,59.0272128840287,57.81078877395633
0.020647533842457835,58.44230109417914,57.273349798796104
0.021007822188519282,57.86575997022509,56.74237769922615
0.02136811053458073,57.29738449879746,56.21774588731493
0.021728398880642177,56.736978839549074,55.69933221093513
