method,P,kappa,sharpe,hjd,real_sr,t_vs_fm,prov
ew,1,0.0,0.04562247719155681,0.04503981445971592,0.10663612746369522,89.52285561884554,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
ff,6,0.0,-0.005303732936490773,0.19396714294540301,0.0996623123215798,-7.4672710104399584,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
fm,6,0.0,-0.0019548767410276567,0.20156358939113853,0.08594667493317926,,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linlev,11,0.0,0.0003482085074951709,0.3294748506630814,0.1078821958668286,3.0835140522378257,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linlev,11,0.001,0.00025666613119972964,0.24338741061073046,0.09845269168118244,2.4473929766761002,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linlev,11,0.01,0.0010133800797698805,0.13433554592938432,0.07786453076957055,1.8871026650188136,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linlev,11,0.1,0.0069279253272516,0.0872180647694143,0.0003679993262416085,2.879026881742855,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linlev,11,1.0,0.011720518055504637,0.08356143656283048,-0.08701376551583388,3.733107449627852,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linlev_m,11,0.0,0.00034820850750693976,0.32947485066271626,0.10788219586659109,3.083514052254307,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linlev_m,11,0.001,0.004460377797080758,0.24353080763791463,0.10171301339652711,6.215793383266393,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linlev_m,11,0.01,0.013691313930507707,0.14207439459674842,0.0923857155983317,8.5194407103562,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linlev_m,11,0.1,0.02905889065172602,0.11634811870475964,0.07714731836319304,11.712511585227054,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linlev_m,11,1.0,0.03378952840124356,0.11860637078454522,0.06749261842833672,13.40842726788454,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linlev_m,11,10.0,0.03533668145291134,0.10789442611030982,0.07334277802291148,14.618562594168376,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linlev_m,11,100.0,0.045616155709473756,0.07679841621877227,0.08431383348507822,89.52623469512899,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linrank,6,0.0,-0.0006183225680285092,0.28226955508801654,0.11344748379920178,4.468142306123706,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linrank,6,0.001,0.003970039847912736,0.22406087725567148,0.11018574686531724,14.462361304831546,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linrank,6,0.01,0.007176196580822769,0.13609645634359283,0.10568331863518148,18.38562098229643,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linrank,6,0.1,0.006996235512491707,0.06386522907948496,0.10782164073696296,17.520761985372822,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linrank,6,1.0,0.0066254969090229375,0.053511040994233566,0.11073389404408607,16.71484601621513,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linrank_m,6,0.0,-0.0006183225680285,0.2822695550880164,0.1134474837992019,4.4681423061237435,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linrank_m,6,0.001,0.0008076332086345086,0.23666695272218946,0.10947389752446345,10.798397053466706,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linrank_m,6,0.01,0.010008808497637993,0.14314466057022354,0.10362892022348483,51.274766607824645,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linrank_m,6,0.1,0.03696363938748035,0.06705883557269836,0.10264437217713257,141.15004892501938,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linrank_m,6,1.0,0.045049136090876546,0.0617459851323346,0.09425871184055555,90.74503038610196,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linrank_m,6,10.0,0.04557083009519068,0.0628926908842334,0.09126636960705599,89.60909079691872,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
linrank_m,6,100.0,0.045617371974715645,0.06303992671171021,0.09091648076606071,89.53112514077851,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
mkt_est,1,0.0,0.04562247719155681,0.06305667882456173,0.09087697708085735,89.52285561884555,bgn_gam_estimators_g0235r_s008_w360_summary@fef5802+dirty
