method,P,kappa,sharpe,hjd,real_sr,t_vs_fm,prov
ew,1,0.0,0.04405034968076877,0.049278185944592504,-0.029129955193523276,126.22635060114463,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
ff,6,0.0,0.009802708657904292,0.3090200404660293,-0.010447754400747798,30.414063330376013,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
fm,6,0.0,-0.014439679934075729,0.3127553034427097,-0.06698089054818004,,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linlev,11,0.0,-0.007497280208145817,0.4490246568913163,-0.03239043086704749,7.031110722407419,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linlev,11,0.001,-0.009686251196266368,0.37766929722897874,-0.02061539027966023,4.228132416123113,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linlev,11,0.01,-0.015435293524890887,0.2536994001651338,0.013229004878578672,-0.7035439836371836,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linlev,11,0.1,-0.02570380358232598,0.16245194482145958,0.04187931514483699,-5.166519200243084,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linlev,11,1.0,-0.02975908613204896,0.15928610888816158,0.049542466206520065,-5.5192724648865905,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linlev_m,11,0.0,-0.007497280208141283,0.44902465689122495,-0.032390430866978424,7.031110722411949,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linlev_m,11,0.001,-0.009699445596778579,0.3822504102242775,-0.02290777942325766,4.31981499830416,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linlev_m,11,0.01,-0.01494021774612445,0.2583701675219461,0.00859696521770535,-0.366115458305379,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linlev_m,11,0.1,-0.023937987291163657,0.15336702245735484,0.03799169097787342,-4.615132676888535,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linlev_m,11,1.0,-0.02871432642472653,0.13267023431845934,0.046547984905938596,-5.13044656661197,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linlev_m,11,10.0,-0.028036594320975206,0.11936400559710596,0.03891818961541566,-4.535409607107532,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linlev_m,11,100.0,0.0023100980589935666,0.0616138043058674,-0.013592316612341537,4.308662126926093,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linrank,6,0.0,-0.001445437487516699,0.43650506406336265,-0.07329442435888919,37.639740967449676,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linrank,6,0.001,0.00047341236055774093,0.38434489488588036,-0.055661519097111735,37.5685210549767,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linrank,6,0.01,0.0013065643859353309,0.25022942527319975,-0.03737170374931789,37.48303131095021,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linrank,6,0.1,0.004149090270720102,0.1175168944296587,-0.037432121834687644,48.969354088298054,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linrank,6,1.0,0.0072410912994430214,0.052304845711017935,-0.0553003146788758,54.279125311515806,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linrank_m,6,0.0,-0.0014454374875166856,0.43650506406336265,-0.07329442435888937,37.63974096744978,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linrank_m,6,0.001,-0.0014727249859782202,0.3934708138999767,-0.07277913183408187,36.62760602819107,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linrank_m,6,0.01,-0.0012904844152823883,0.2620016799112744,-0.06724374589384585,34.838121233631796,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linrank_m,6,0.1,0.007056139179235623,0.1269065469029899,-0.09122462214063212,54.9584852001801,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linrank_m,6,1.0,0.04023956609992126,0.05197630204297323,-0.07629807332401188,128.2018313516017,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linrank_m,6,10.0,0.04381322025297994,0.053203850416676274,-0.056651466188080694,125.9871964219551,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
linrank_m,6,100.0,0.04402811024304034,0.05395568984405581,-0.05477631262261428,126.1989263865802,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
mkt_est,1,0.0,0.04405034968076877,0.05404736579772851,-0.05456939956882606,126.22635060114466,bgn_gam_estimators_g0235s_s006_w360_summary@fef5802+dirty
