model,tag,seed,window,source,dkkm,dkkm_method,lin,fair_lin,fair_method,mkt_est,ew,linrank_m,linlev_m,orig_drift,prov_lin,gap,fair_gap,fair_gap_pct_fair_lin
bgn_gam,bgnbase,2,360,own run,0.1854174539108623,rff_ens,0.1868491793106511,0.1908837574698721,linrank_m,0.1451092145644104,0.1451092145644104,0.1908837574698721,0.1858310555855297,,bgn_gam_estimators_bgnbase_s002_w360_summary@a5b5673+dirty,-0.0014317253997887802,-0.005466303559009789,-2.8636818718704005
bgn_gam,bgnbase,3,360,own run,0.2029506784001267,rff_lev_ens,0.2095745851813245,0.2095745851813245,linrank,0.1479003374562329,0.147900337456233,0.1621457275925958,0.1854682340554047,,bgn_gam_estimators_bgnbase_s003_w360_summary@a5b5673+dirty,-0.006623906781197786,-0.006623906781197786,-3.160644109335473
bgn_gam,bgnbase,4,360,own run,0.2435089215494408,rff_ens,0.240463848361146,0.2407751008668235,linrank_m,0.1451098544489806,0.1451098544489806,0.2407751008668235,0.2221448448745955,,bgn_gam_estimators_bgnbase_s004_w360_summary@a5b5673+dirty,0.003045073188294778,0.002733820682617294,1.1354249973419857
bgn_gam,bgnbase,5,360,own run,0.205163975182375,rff_ens,0.2046846111517438,0.2065305689147525,linrank_m,0.1486068999376457,0.1486068999376457,0.2065305689147525,0.1977781827971757,,bgn_gam_estimators_bgnbase_s005_w360_summary@a5b5673+dirty,0.0004793640306312019,-0.0013665937323774913,-0.6616907799937191
bgn_gam,bgnbase,6,360,own run,0.2574240149524166,rff_lev_ens,0.2607295590823733,0.2607295590823733,linlev,0.1244651504130864,0.1244651504130864,0.2582974923380954,0.255838508141898,,bgn_gam_estimators_bgnbase_s006_w360_summary@a5b5673+dirty,-0.00330554412995665,-0.00330554412995665,-1.267805668674612
bgn_gam,bgnbase,7,360,own run,0.2129693037136408,rff_lev_ens,0.2027133367203921,0.2109366149415232,linrank_m,0.1476508261594156,0.1476508261594156,0.2109366149415232,0.2044593899580729,,bgn_gam_estimators_bgnbase_s007_w360_summary@a5b5673+dirty,0.01025596699324871,0.0020326887721176246,0.9636490908328722
bgn_gam,bgnbase,8,360,own run,0.2409867144545315,rff_ens,0.2208446474047521,0.2385734651332532,linrank_m,0.1336522804708148,0.1336522804708148,0.2385734651332532,0.2210813501714947,,bgn_gam_estimators_bgnbase_s008_w360_summary@a5b5673+dirty,0.02014206704977939,0.002413249321278288,1.0115329967355706
bgn_gam,bgnbase,9,360,own run,0.1910989623529427,rff_ens,0.1720736356078337,0.1888142509780059,linrank_m,0.1612765972841822,0.1612765972841822,0.1888142509780059,0.1611803499981764,,bgn_gam_estimators_bgnbase_s009_w360_summary@a5b5673+dirty,0.019025326745108984,0.0022847113749367987,1.2100312148593775
bgn_gam,g0235d,0,360,own run,0.1484200286772187,rff_lev_ens,0.1480445848467635,0.1480445848467635,linrank,0.0655117101706079,0.0672039964806215,0.1414834792660171,0.1228515862650303,,bgn_gam_estimators_g0235d_s000_w360_summary@fef5802+dirty,0.0003754438304552077,0.0003754438304552077,0.25360186652137146
gs_bx,gsbase,0,360,own run,0.2924993196133627,rff_ens,0.2970463614422836,0.2970463614422836,fm,0.2897852673372882,0.2897852673372882,0.2952889366422032,0.2957579635555965,,gs_bx_estimators_gsbase_s000_w360_summary@a5b5673+dirty,-0.004547041828920906,-0.004547041828920906,-1.530751565797045
gs_bx,gsbase,1,360,own run,0.2971314674797922,rff_lev_ens,0.2642555050906635,0.2988334579467013,linrank_m,0.2877781661933315,0.2877781661933315,0.2988334579467013,0.2986925407700085,,gs_bx_estimators_gsbase_s001_w360_summary@a5b5673+dirty,0.03287596238912871,-0.001701990466909109,-0.5695448155650191
gs_bx,gsbase,2,360,own run,0.2882797371194306,rff_ens,0.2812285622768989,0.2897321121585388,linrank_m,0.2793908023506689,0.2793908023506689,0.2897321121585388,0.2894184748449372,,gs_bx_estimators_gsbase_s002_w360_summary@a5b5673+dirty,0.0070511748425317045,-0.001452375039108167,-0.501282038876464
gs_bx,gsbase,3,360,own run,0.3029530234237589,rff_ens,0.298885109441943,0.3060720217533944,linlev_m,0.2960185362984616,0.2960185362984616,0.305724550129082,0.3060720217533944,,gs_bx_estimators_gsbase_s003_w360_summary@a5b5673+dirty,0.004067913981815885,-0.0031189983296354695,-1.019040653166424
gs_bx,gsbase,4,360,own run,0.2867431538421746,rff_ens,0.2763155464120554,0.2869748082224752,linlev_m,0.2752446401579389,0.2752446401579389,0.2867134715150256,0.2869748082224752,,gs_bx_estimators_gsbase_s004_w360_summary@a5b5673+dirty,0.010427607430119168,-0.00023165438030059438,-0.08072289750290763
gs_bx,gsbase,5,360,own run,0.2981952169363613,rff_ens,0.2980818188541234,0.3020033145750185,linlev_m,0.292744172590785,0.292744172590785,0.2997723572904353,0.3020033145750185,,gs_bx_estimators_gsbase_s005_w360_summary@a5b5673+dirty,0.00011339808223792547,-0.003808097638657193,-1.2609456435986401
gs_bx,gsbase,6,360,own run,0.2924384117227964,rff_ens,0.2681184533680613,0.2949788685474156,linrank_m,0.2852955679022037,0.2852955679022037,0.2949788685474156,0.2945015371365873,,gs_bx_estimators_gsbase_s006_w360_summary@a5b5673+dirty,0.024319958354735105,-0.0025404568246192305,-0.8612334968702584
gs_bx,gsbase,7,360,own run,0.2738220773437043,rff_ens,0.2600294522919315,0.2763748838896935,linlev_m,0.2669039563229764,0.2669039563229764,0.2759604923699512,0.2763748838896935,,gs_bx_estimators_gsbase_s007_w360_summary@a5b5673+dirty,0.013792625051772811,-0.002552806545989217,-0.9236753029295132
gs_bx,gsbase,8,360,own run,0.2859030886804754,rff_ens,0.2595641662721012,0.2866843079552988,linlev_m,0.2757399970228549,0.2757399970228549,0.2860797363574563,0.2866843079552988,,gs_bx_estimators_gsbase_s008_w360_summary@a5b5673+dirty,0.02633892240837421,-0.0007812192748233859,-0.2725015821044511
gs_bx,gsbase,9,360,own run,0.2896495660270636,rff_ens,0.2787173109733744,0.2908181010899875,linlev_m,0.2895673623590685,0.2895673623590685,0.2900258063732165,0.2908181010899875,,gs_bx_estimators_gsbase_s009_w360_summary@a5b5673+dirty,0.010932255053689222,-0.0011685350629239144,-0.4018096048850604
kp_vy,kpbase,0,360,own run,0.2033980154987646,rff_ens,0.2037012812584532,0.2037012812584532,fm,0.0687240309087768,0.0687240309087768,0.2015699758110792,0.1778164730786042,,kp_vy_estimators_kpbase_s000_w360_summary@a5b5673+dirty,-0.0003032657596885868,-0.0003032657596885868,-0.14887768884664387
kp_vy,kpbase,1,360,own run,0.1997292482616253,rff_lev_ens,0.1998952105429767,0.1998952105429767,linlev,0.0752786067134548,0.0752786067134548,0.1992946546013377,0.1981912284210805,,kp_vy_estimators_kpbase_s001_w360_summary@a5b5673+dirty,-0.00016596228135140612,-0.00016596228135140612,-0.08302464121106336
kp_vy,kpbase,2,360,own run,0.2109721537003601,rff_ens,0.2079631801483541,0.2142581825472515,linrank_m,0.0695893004228171,0.0695893004228171,0.2142581825472515,0.2037863718707862,,kp_vy_estimators_kpbase_s002_w360_summary@a5b5673+dirty,0.0030089735520059946,-0.0032860288468914145,-1.5336771776110483
kp_vy,kpbase,3,360,own run,0.2137840390132411,rff_ens,0.2113851226130202,0.2162629537582354,linrank_m,0.0915974524390051,0.0915974524390051,0.2162629537582354,0.1975954347264569,,kp_vy_estimators_kpbase_s003_w360_summary@a5b5673+dirty,0.002398916400220913,-0.002478914744994287,-1.1462502947987636
kp_vy,kpbase,4,360,own run,0.1977382254708477,rff_ens,0.1937766828246902,0.2071601238494137,linrank_m,0.0763566100537177,0.0763566100537177,0.2071601238494137,0.1831604280386417,,kp_vy_estimators_kpbase_s004_w360_summary@a5b5673+dirty,0.003961542646157501,-0.009421898378565996,-4.548123549788397
kp_vy,kpbase,5,360,own run,0.22090032594838,rff_ens,0.2147845285458846,0.2196456107452814,linrank_m,0.0953091593823119,0.0953091593823119,0.2196456107452814,0.1926391312830613,,kp_vy_estimators_kpbase_s005_w360_summary@a5b5673+dirty,0.006115797402495404,0.001254715203098583,0.5712452886452856
kp_vy,kpbase,6,360,own run,0.2126880865072121,rff_ens,0.1930013954091392,0.2123552540683427,linrank_m,0.0623621651956581,0.0780992597066194,0.2123552540683427,0.1408470030283335,,kp_vy_estimators_kpbase_s006_w360_summary@a5b5673+dirty,0.019686691098072917,0.0003328324388693904,0.1567337904256771
kp_vy,kpbase,7,360,own run,0.2139130638948143,rff_ens,0.1971816093388907,0.2106008606908615,linrank_m,0.0900649493639951,0.0900649493639951,0.2106008606908615,0.1818435596809069,,kp_vy_estimators_kpbase_s007_w360_summary@a5b5673+dirty,0.01673145455592359,0.003312203203952785,1.57273963320346
kp_vy,kpbase,8,360,own run,0.1956596413792227,rff_lev_ens,0.2002307058395884,0.2069463159467564,linlev_m,0.0717287463189818,0.0717287463189818,0.1975330593053028,0.2069463159467564,,kp_vy_estimators_kpbase_s008_w360_summary@a5b5673+dirty,-0.004571064460365704,-0.011286674567533683,-5.4539142269329135
kp_vy,kpbase,9,360,own run,0.2046255466488275,rff_ens,0.1981052370165407,0.2064602552246363,linrank_m,0.0799716383225451,0.0799716383225451,0.2064602552246363,0.2013228134002005,,kp_vy_estimators_kpbase_s009_w360_summary@a5b5673+dirty,0.006520309632286808,-0.00183470857580878,-0.88864976642238
kp_vy,vyg25,0,360,own run,0.9723026766601895,rff_ens,0.8265337168253976,0.8265337168253976,linlev,0.4382651692171849,0.4382651692171849,0.8209523574940435,0.8203727213119799,,kp_vy_estimators_vyg25_s000_w360_summary@fef5802+dirty,0.145768959834792,0.145768959834792,17.636178278929812
kp_vy,vyg25,1,360,own run,0.8937014473186117,rff_ens,0.7558276812198962,0.7558276812198962,fm,0.4729080089681666,0.4729080089681666,0.735456135014133,0.747668868075324,,kp_vy_estimators_vyg25_s001_w360_summary@fef5802+dirty,0.1378737660987155,0.1378737660987155,18.241428506056963
kp_vy,vyg25,2,360,own run,0.9689147448834612,rff_ens,0.7918803602324743,0.7918803602324743,fm,0.4576989892112575,0.4576989892112575,0.777369569768237,0.7655553218542573,,kp_vy_estimators_vyg25_s002_w360_summary@fef5802+dirty,0.17703438465098686,0.17703438465098686,22.356203479906284
kp_vy,vyg25,3,360,own run,0.938890138904884,rff_ens,0.7994587334351354,0.7994587334351354,linlev,0.4689295123520851,0.4689295123520851,0.7940575363957055,0.7986640619471934,,kp_vy_estimators_vyg25_s003_w360_summary@fef5802+dirty,0.13943140546974864,0.13943140546974864,17.44072578588717
kp_vy,vyg25,4,360,own run,0.9662161447554756,rff_ens,0.8188228281305899,0.8188228281305899,fm,0.4685995165642597,0.4685995165642597,0.8076316936657133,0.8057782475764829,,kp_vy_estimators_vyg25_s004_w360_summary@fef5802+dirty,0.14739331662488564,0.14739331662488564,18.00063598146028
kp_vy,vyg25,5,360,own run,0.8473710336682044,rff_ens,0.7389872743955246,0.7389872743955246,linlev,0.5030606552682956,0.5030606552682956,0.7311355059049202,0.7389254482702721,,kp_vy_estimators_vyg25_s005_w360_summary@fef5802+dirty,0.10838375927267985,0.10838375927267985,14.666525801995087
kp_vy,vyg25,6,360,own run,1.0075450585950356,rff_ens,0.8421667508569133,0.8421667508569133,linlev,0.4788703209966986,0.4788703209966986,0.8384977400198751,0.8409801015797508,,kp_vy_estimators_vyg25_s006_w360_summary@fef5802+dirty,0.16537830773812234,0.16537830773812234,19.637240198553105
kp_vy,vyg25,7,360,own run,0.9208860288781412,rff_ens,0.7926703042453717,0.7926703042453717,linlev,0.4890918777836061,0.4890918777836061,0.7863419493488178,0.7905371937653543,,kp_vy_estimators_vyg25_s007_w360_summary@fef5802+dirty,0.12821572463276953,0.12821572463276953,16.17516437112299
kp_vy,vyg25,8,360,own run,0.97803703936217,rff_ens,0.8358904137438989,0.8358904137438989,linlev,0.4582833346622151,0.4582833346622151,0.82411856449572,0.835025223416294,,kp_vy_estimators_vyg25_s008_w360_summary@fef5802+dirty,0.14214662561827107,0.14214662561827107,17.00541402091281
kp_vy,vyg25,9,360,own run,0.9565080242233336,rff_ens,0.7979311350569182,0.7979311350569182,linlev,0.4585387283610461,0.4585387283610461,0.7876964553344584,0.7876649389306681,,kp_vy_estimators_vyg25_s009_w360_summary@fef5802+dirty,0.15857688916641544,0.15857688916641544,19.87350564470752
kp_vy,vyxT860,0,720,own run,0.8962001710367249,rff_ens,0.6839304047253004,0.6839304047253004,fm,0.3367755768258387,0.3367755768258387,0.6583804710520971,0.6236165848349438,,kp_vy_estimators_vyxT860_s000_w720_summary@fef5802+dirty,0.21226976631142447,0.21226976631142447,31.036749476970872
kp_vy,vyxT860,1,720,own run,0.8120831303641193,rff_ens,0.6555990017773383,0.6555990017773383,linlev,0.3566881111411938,0.3566881111411938,0.6538182791434325,0.6555341386164157,,kp_vy_estimators_vyxT860_s001_w720_summary@fef5802+dirty,0.15648412858678096,0.15648412858678096,23.86887840929444
kp_vy,vyxT860,2,720,own run,0.7809122357064728,rff_ens,0.6568166768288822,0.6568166768288822,linlev,0.3771830927006603,0.3771830927006603,0.6522572709145581,0.6536623714838946,,kp_vy_estimators_vyxT860_s002_w720_summary@fef5802+dirty,0.1240955588775906,0.1240955588775906,18.89348478128254
kp_vy,vyxT860,3,720,own run,0.7879936908762682,rff_ens,0.65573617500534,0.65573617500534,fm,0.3612444509078858,0.3612444509078859,0.6546542641165747,0.6426079037492991,,kp_vy_estimators_vyxT860_s003_w720_summary@fef5802+dirty,0.13225751587092827,0.13225751587092827,20.1693182276929
kp_vy,vyxT860,4,720,own run,0.8274874809762698,rff_ens,0.6206643959683937,0.6206643959683937,linlev,0.3613752847418619,0.3613752847418619,0.6150472945033554,0.615622300520524,,kp_vy_estimators_vyxT860_s004_w720_summary@fef5802+dirty,0.20682308500787605,0.20682308500787605,33.32285311535868
kp_vy,vyxT860,5,720,own run,0.862548609053671,rff_ens,0.6521182496447694,0.6521182496447704,linlev_m,0.3624840534109924,0.3624840534109924,0.6503563528126016,0.6521182496447704,,kp_vy_estimators_vyxT860_s005_w720_summary@fef5802+dirty,0.21043035940890165,0.21043035940890065,32.2687425974551
kp_vy,vyxT860,6,720,own run,0.8254937826554934,rff_ens,0.640529708114363,0.6416242363995261,linlev_m,0.3646998616887237,0.3646998616887237,0.6372708758143615,0.6416242363995261,,kp_vy_estimators_vyxT860_s006_w720_summary@fef5802+dirty,0.1849640745411304,0.1838695462559673,28.656889161131303
kp_vy,vyxT860,7,720,own run,0.9623068290831714,rff_ens,0.7116794455566828,0.7116794455566828,linlev,0.3433292181612976,0.3433292181612976,0.7114613310674669,0.7101106672054324,,kp_vy_estimators_vyxT860_s007_w720_summary@fef5802+dirty,0.2506273835264886,0.2506273835264886,35.21633020192755
kp_vy,vyxT860,8,720,own run,0.914489711077766,rff_ens,0.7086791706676976,0.7086791706676976,fm,0.3456119154891918,0.3456119154891918,0.689816972154345,0.6979508868689731,,kp_vy_estimators_vyxT860_s008_w720_summary@fef5802+dirty,0.2058105404100684,0.2058105404100684,29.041426491505245
kp_vy,vyxT860,9,720,own run,0.7826734541062722,rff_ens,0.5916706013608537,0.5929938686327617,linlev_m,0.3680192393926582,0.3680192393926582,0.589858106767295,0.5929938686327617,,kp_vy_estimators_vyxT860_s009_w720_summary@fef5802+dirty,0.1910028527454185,0.1896795854735105,31.98677010115566
