method,P,kappa,sharpe,hjd,real_sr,t_vs_fm,prov
ew,1,0.0,0.3986973410814145,0.719478783357219,0.42517964988410684,-87.86042217370355,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
ff,6,0.0,0.5628087257165661,0.5546509240837237,0.6374104347685974,-1.980767543465498,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
fm,6,0.0,0.5666386931572941,0.552141895452083,0.6219638089316052,,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linlev,11,0.0,0.5734021125385993,0.5573138874639104,0.6452849557999698,2.8667775195025254,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linlev,11,0.001,0.5754027645886695,0.553012156428454,0.638787153110502,5.099394795711366,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linlev,11,0.01,0.5680662328728688,0.5559993109210339,0.6406118835481884,0.84978330170759,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linlev,11,0.1,0.543729341975215,0.5717672053438804,0.6306695435640953,-6.428570429157284,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linlev,11,1.0,0.5264258440643336,0.59625793076053,0.5828801846164697,-6.506902401116004,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linlev_m,11,0.0,0.5734021125386003,0.5573138874639095,0.6452849557999659,2.866777519502976,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linlev_m,11,0.001,0.5726437543232488,0.557499894045042,0.6455624860939144,2.6241775760443633,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linlev_m,11,0.01,0.5670421366789804,0.5589970952568282,0.6463109085912433,0.1924607622097486,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linlev_m,11,0.1,0.5451292659206742,0.5711262490915224,0.6325261344296231,-6.417373698671121,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linlev_m,11,1.0,0.5349466056480028,0.59177237495761,0.5722946817148965,-10.346567657135186,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linlev_m,11,10.0,0.45033037251533137,0.6199957528848362,0.4654916158856342,-61.05396206826725,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linlev_m,11,100.0,0.4051003706895548,0.637834993271751,0.42593831555361,-84.14431994002189,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linrank,6,0.0,0.5720040864550279,0.5496238245577418,0.6118153147061625,4.038665569523919,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linrank,6,0.001,0.4503986761345588,0.6173921195081523,0.5274795846572236,-68.85727883794516,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linrank,6,0.01,0.37409093509594815,0.6544650382387825,0.4605440998879106,-99.89869468286017,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linrank,6,0.1,0.31417521457288344,0.6766178751163808,0.41133589253427943,-94.41117486834497,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linrank,6,1.0,0.28843861396104564,0.7085761179700114,0.39026244198852567,-77.15798683507552,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linrank_m,6,0.0,0.5720040864550279,0.5496238245577418,0.6118153147061628,4.038665569523931,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linrank_m,6,0.001,0.5714160307372356,0.5498881684930579,0.6118485371586248,3.5939541381281424,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linrank_m,6,0.01,0.5661768446016228,0.5525798026519362,0.6111354081681959,-0.33958119170177614,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linrank_m,6,0.1,0.544523846053825,0.5654241057480968,0.5985532636011903,-13.373801822729309,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linrank_m,6,1.0,0.4820973658309824,0.6008624980679179,0.5155911080973445,-44.215840520167376,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linrank_m,6,10.0,0.41194782903031574,0.6346068242305176,0.435303372653792,-82.54946034829213,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
linrank_m,6,100.0,0.4000934549130432,0.6403787188254775,0.42223869483955984,-87.34779590665441,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
mkt_est,1,0.0,0.3986973410814146,0.6410632582170626,0.4207051258630698,-87.86042217370347,kp_vy_estimators_vyx_s005_w360_summary@fef5802+dirty
